,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,736.0,552.0,184.0,552.0,1104.0,552.0,852.0,552.0,852.0,552.0,552.0,552.0,368.0,552.0,534.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,852.0,552.0,644.0,552.0,0.0
1,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,852.0,552.0,184.0,552.0,368.0,552.0,480.0,552.0,160.0,552.0,276.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,71.0,552.0,552.0,552.0,0.0
2,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,852.0,552.0,267.0,552.0,644.0,552.0,640.0,552.0,0.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,672.0,552.0,552.0,552.0,920.0
3,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,852.0,552.0,552.0,552.0,89.0,552.0,480.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,460.0,552.0,92.0,552.0,852.0,552.0,552.0,552.0,552.0
4,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,852.0,552.0,552.0,552.0,89.0,552.0,480.0,552.0,1040.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,639.0,552.0,552.0,552.0,534.0
5,552.0,712.0,552.0,178.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,552.0,552.0,184.0,552.0,368.0,552.0,1278.0,552.0,852.0,552.0,552.0,552.0,89.0,552.0,240.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,444.0,552.0,92.0,552.0,852.0,552.0,552.0,552.0,0.0
6,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,0.0,552.0,184.0,552.0,0.0,552.0,710.0,552.0,852.0,552.0,552.0,552.0,89.0,552.0,480.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,852.0,552.0,552.0,552.0,552.0
7,552.0,712.0,552.0,890.0,552.0,1424.0,552.0,1564.0,552.0,480.0,552.0,1564.0,552.0,852.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,852.0,552.0,552.0,552.0,89.0,552.0,480.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,276.0,552.0,852.0,552.0,552.0,552.0,552.0
8,552.0,712.0,552.0,890.0,552.0,890.0,552.0,552.0,552.0,552.0,552.0,1564.0,552.0,712.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,0.0,552.0,552.0,552.0,89.0,552.0,480.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,852.0,552.0,552.0,552.0,736.0
9,552.0,712.0,552.0,445.0,552.0,890.0,552.0,552.0,552.0,552.0,552.0,1564.0,552.0,712.0,552.0,552.0,552.0,184.0,552.0,276.0,552.0,852.0,552.0,781.0,552.0,552.0,552.0,89.0,552.0,720.0,552.0,480.0,552.0,552.0,552.0,184.0,552.0,552.0,552.0,92.0,552.0,852.0,552.0,552.0,552.0,552.0
