0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,3.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,12.0,9.0,45.0,45.0,45.0,45.0,8.0,2.0,0.0,2.0,47.0,47.0,47.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,0.0,6.0,0.0,9.0,9.0,3.0,18.0,0.0,45.0,45.0,0.0,2.0,2.0,21.0,2.0,2.0,47.0,36.0,47.0,0.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,0.0,6.0,45.0,24.0,2.0,6.0,47.0,47.0,47.0,0.0,0.0,2.0,2.0,26.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,9.0,18.0
1,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,3.0,3.0,15.0,3.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,9.0,45.0,45.0,45.0,45.0,8.0,2.0,2.0,2.0,47.0,47.0,47.0,45.0,0.0,15.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,0.0,18.0,18.0,45.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,12.0,47.0,47.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,0.0,9.0,18.0,18.0,45.0,0.0,45.0,2.0,2.0,2.0,47.0,47.0,47.0,0.0,0.0,0.0,2.0,20.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,0.0,9.0,9.0,0.0,18.0,18.0
2,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,0.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,3.0,0.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,9.0,45.0,2.0,45.0,0.0,8.0,2.0,30.0,2.0,12.0,47.0,47.0,47.0,0.0,32.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,15.0,6.0,6.0,6.0,9.0,3.0,9.0,18.0,18.0,15.0,45.0,0.0,2.0,2.0,2.0,2.0,2.0,12.0,47.0,47.0,0.0,0.0,0.0,8.0,8.0,6.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,45.0,45.0,45.0,2.0,11.0,2.0,0.0,0.0,47.0,0.0,0.0,36.0,2.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,6.0,6.0,0.0,9.0,9.0,18.0,18.0,18.0
3,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,0.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,0.0,6.0,9.0,9.0,18.0,18.0,0.0,0.0,2.0,45.0,45.0,8.0,2.0,2.0,2.0,0.0,9.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,15.0,6.0,6.0,6.0,3.0,0.0,9.0,18.0,18.0,45.0,6.0,0.0,2.0,2.0,2.0,26.0,2.0,47.0,47.0,36.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,0.0,0.0,18.0,18.0,42.0,45.0,6.0,21.0,2.0,2.0,12.0,12.0,47.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,12.0,18.0
4,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,3.0,9.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,0.0,9.0,30.0,2.0,45.0,45.0,8.0,2.0,2.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,6.0,18.0,18.0,45.0,3.0,45.0,2.0,2.0,2.0,0.0,0.0,47.0,47.0,47.0,0.0,38.0,9.0,8.0,8.0,33.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,0.0,6.0,6.0,0.0,9.0,9.0,0.0,18.0,45.0,3.0,45.0,2.0,2.0,2.0,47.0,47.0,47.0,0.0,0.0,2.0,0.0,23.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,18.0
5,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,0.0,9.0,0.0,0.0,3.0,3.0,3.0,9.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,0.0,9.0,0.0,18.0,9.0,45.0,2.0,45.0,45.0,8.0,2.0,2.0,2.0,47.0,47.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,0.0,0.0,6.0,9.0,9.0,0.0,0.0,18.0,45.0,45.0,0.0,2.0,26.0,2.0,2.0,47.0,9.0,47.0,47.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,15.0,0.0,6.0,9.0,9.0,9.0,18.0,18.0,45.0,45.0,45.0,2.0,2.0,27.0,3.0,0.0,47.0,0.0,0.0,18.0,2.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,18.0
6,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,0.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,9.0,45.0,2.0,45.0,45.0,8.0,20.0,2.0,2.0,47.0,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,9.0,15.0,6.0,6.0,6.0,0.0,9.0,18.0,18.0,18.0,45.0,45.0,0.0,2.0,0.0,12.0,2.0,47.0,0.0,47.0,47.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,15.0,0.0,6.0,9.0,9.0,6.0,0.0,18.0,24.0,45.0,45.0,0.0,14.0,2.0,47.0,47.0,47.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,6.0,0.0,6.0,9.0,0.0,18.0,0.0,18.0
7,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,0.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,9.0,45.0,2.0,45.0,45.0,8.0,2.0,23.0,2.0,47.0,47.0,0.0,0.0,41.0,0.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,15.0,9.0,9.0,18.0,18.0,18.0,45.0,45.0,0.0,2.0,2.0,2.0,2.0,47.0,47.0,12.0,47.0,0.0,0.0,0.0,8.0,8.0,44.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,9.0,6.0,3.0,9.0,9.0,9.0,0.0,0.0,45.0,45.0,45.0,2.0,2.0,2.0,47.0,47.0,47.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,0.0,9.0,9.0,0.0,18.0,18.0
8,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,18.0,45.0,2.0,45.0,45.0,8.0,2.0,3.0,2.0,47.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,12.0,6.0,6.0,6.0,6.0,3.0,18.0,18.0,18.0,45.0,45.0,0.0,2.0,2.0,2.0,0.0,24.0,47.0,47.0,0.0,29.0,0.0,24.0,18.0,8.0,8.0,0.0,0.0,0.0,3.0,3.0,15.0,15.0,15.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,15.0,0.0,27.0,32.0,2.0,2.0,47.0,47.0,24.0,12.0,35.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,0.0,0.0,6.0,9.0,9.0,18.0,18.0,18.0
9,0.0,0.0,0.0,3.0,3.0,3.0,15.0,9.0,3.0,6.0,6.0,9.0,9.0,9.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,18.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,18.0,6.0,2.0,45.0,45.0,8.0,2.0,2.0,2.0,3.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,0.0,6.0,0.0,9.0,0.0,18.0,18.0,45.0,45.0,0.0,2.0,2.0,41.0,2.0,47.0,47.0,39.0,47.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,15.0,6.0,6.0,9.0,9.0,9.0,18.0,18.0,30.0,45.0,45.0,2.0,2.0,2.0,0.0,15.0,5.0,0.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,3.0,15.0,15.0,6.0,6.0,6.0,9.0,9.0,18.0,18.0,18.0
