,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,623.0,92.0,455.0,92.0,0.0,92.0,65.0,92.0,780.0,92.0,5.0,92.0,26.0,92.0,1110.0,92.0,35.0,92.0,5.0,92.0,50.0,92.0,35.0,92.0,5.0,92.0,92.0,92.0,712.0,92.0,178.0,92.0,0.0,92.0,0.0
1,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,89.0,92.0,65.0,92.0,845.0,92.0,65.0,92.0,780.0,92.0,5.0,92.0,11.0,92.0,11.0,92.0,720.0,92.0,5.0,92.0,5.0,92.0,368.0,92.0,16.0,92.0,92.0,92.0,712.0,92.0,178.0,92.0,0.0,92.0,0.0
2,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,92.0,92.0,11.0,92.0,89.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,780.0,92.0,5.0,92.0,11.0,92.0,11.0,92.0,5.0,92.0,89.0,92.0,0.0,92.0,50.0,92.0,5.0,92.0,184.0,92.0,712.0,92.0,178.0,92.0,0.0,92.0,0.0
3,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,178.0,92.0,92.0,92.0,195.0,92.0,370.0,92.0,780.0,92.0,5.0,92.0,0.0,92.0,0.0,92.0,5.0,92.0,5.0,92.0,0.0,92.0,25.0,92.0,5.0,92.0,92.0,92.0,712.0,92.0,0.0,92.0,0.0,92.0,0.0
4,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,89.0,92.0,65.0,92.0,92.0,92.0,65.0,92.0,780.0,92.0,5.0,92.0,11.0,92.0,11.0,92.0,5.0,92.0,5.0,92.0,0.0,92.0,5.0,92.0,5.0,92.0,92.0,92.0,712.0,92.0,178.0,92.0,0.0,92.0,0.0
5,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,89.0,92.0,130.0,92.0,65.0,92.0,0.0,92.0,130.0,92.0,5.0,92.0,74.0,92.0,11.0,92.0,5.0,92.0,5.0,92.0,0.0,92.0,74.0,92.0,10.0,92.0,644.0,92.0,712.0,92.0,178.0,92.0,0.0,92.0,15.0
6,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,0.0,92.0,65.0,92.0,65.0,92.0,0.0,92.0,780.0,92.0,5.0,92.0,165.0,92.0,11.0,92.0,0.0,92.0,5.0,92.0,0.0,92.0,0.0,92.0,25.0,92.0,92.0,92.0,89.0,92.0,178.0,92.0,0.0,92.0,0.0
7,92.0,712.0,92.0,92.0,92.0,1157.0,92.0,1335.0,92.0,2.0,92.0,92.0,92.0,65.0,92.0,2.0,92.0,11.0,92.0,89.0,92.0,910.0,92.0,65.0,92.0,644.0,92.0,780.0,92.0,5.0,92.0,11.0,92.0,22.0,92.0,5.0,92.0,5.0,92.0,0.0,92.0,5.0,92.0,5.0,92.0,92.0,92.0,712.0,92.0,178.0,92.0,0.0,92.0,0.0
8,92.0,712.0,92.0,92.0,92.0,890.0,92.0,89.0,92.0,92.0,92.0,92.0,92.0,10.0,92.0,2.0,92.0,2.0,92.0,89.0,92.0,520.0,92.0,962.0,92.0,0.0,92.0,780.0,92.0,11.0,92.0,11.0,92.0,11.0,92.0,5.0,92.0,5.0,92.0,0.0,92.0,5.0,92.0,5.0,92.0,92.0,92.0,89.0,92.0,178.0,92.0,0.0,92.0,0.0
9,92.0,712.0,92.0,460.0,92.0,801.0,92.0,89.0,92.0,460.0,92.0,0.0,92.0,2.0,92.0,10.0,92.0,2.0,92.0,89.0,92.0,65.0,92.0,0.0,92.0,65.0,92.0,780.0,92.0,11.0,92.0,11.0,92.0,0.0,92.0,5.0,92.0,0.0,92.0,0.0,92.0,5.0,92.0,5.0,92.0,92.0,92.0,0.0,92.0,178.0,92.0,0.0,92.0,5.0
