,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,828.0,92.0,118.0,92.0,86.0,92.0,531.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,0.0,92.0,267.0,92.0,516.0,92.0,184.0,92.0,0.0,92.0,430.0,92.0,1032.0,92.0,860.0,92.0,552.0
1,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,460.0,92.0,354.0,92.0,0.0,92.0,354.0,92.0,472.0,92.0,118.0,92.0,86.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,184.0,92.0,0.0,92.0,86.0,92.0,946.0,92.0,860.0,92.0,552.0
2,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,0.0,92.0,0.0,92.0,118.0,92.0,59.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,41.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,498.0,92.0,86.0,92.0,1032.0,92.0,0.0,92.0,552.0
3,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,0.0,92.0,0.0,92.0,444.0,92.0,413.0,92.0,531.0,92.0,118.0,92.0,86.0,92.0,0.0,92.0,0.0,92.0,276.0,92.0,0.0,92.0,166.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
4,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,0.0,92.0,130.0,92.0,0.0,92.0,390.0,92.0,276.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,736.0,92.0,86.0,92.0,0.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
5,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,276.0,92.0,295.0,92.0,0.0,92.0,118.0,92.0,118.0,92.0,118.0,92.0,516.0,92.0,184.0,92.0,178.0,92.0,86.0,92.0,801.0,92.0,83.0,92.0,86.0,92.0,516.0,92.0,860.0,92.0,552.0
6,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,0.0,92.0,177.0,92.0,118.0,92.0,1245.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,0.0,92.0,644.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
7,92.0,445.0,92.0,267.0,92.0,860.0,92.0,774.0,92.0,1032.0,92.0,89.0,92.0,118.0,92.0,0.0,92.0,354.0,92.0,118.0,92.0,118.0,92.0,295.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,86.0,92.0,828.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
8,92.0,445.0,92.0,801.0,92.0,258.0,92.0,86.0,92.0,774.0,92.0,89.0,92.0,0.0,92.0,276.0,92.0,0.0,92.0,0.0,92.0,236.0,92.0,118.0,92.0,118.0,92.0,767.0,92.0,92.0,92.0,267.0,92.0,86.0,92.0,1472.0,92.0,83.0,92.0,172.0,92.0,1032.0,92.0,860.0,92.0,552.0
9,92.0,445.0,92.0,801.0,92.0,86.0,92.0,86.0,92.0,774.0,92.0,89.0,92.0,0.0,92.0,0.0,92.0,184.0,92.0,118.0,92.0,78.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,1104.0,92.0,267.0,92.0,86.0,92.0,0.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
10,92.0,445.0,92.0,801.0,92.0,86.0,92.0,86.0,92.0,0.0,92.0,89.0,92.0,552.0,92.0,1288.0,92.0,295.0,92.0,0.0,92.0,118.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,86.0,92.0,184.0,92.0,184.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
11,92.0,445.0,92.0,801.0,92.0,86.0,92.0,86.0,92.0,774.0,92.0,89.0,92.0,184.0,92.0,0.0,92.0,800.0,92.0,552.0,92.0,472.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,1204.0,92.0,184.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,368.0
12,92.0,445.0,92.0,1068.0,92.0,86.0,92.0,86.0,92.0,774.0,92.0,445.0,92.0,0.0,92.0,1380.0,92.0,118.0,92.0,0.0,92.0,118.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,184.0,92.0,267.0,92.0,86.0,92.0,184.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
13,92.0,445.0,92.0,712.0,92.0,86.0,92.0,86.0,92.0,774.0,92.0,89.0,92.0,92.0,92.0,0.0,92.0,236.0,92.0,0.0,92.0,531.0,92.0,118.0,92.0,177.0,92.0,0.0,92.0,92.0,92.0,267.0,92.0,86.0,92.0,184.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
14,92.0,445.0,92.0,801.0,92.0,172.0,92.0,86.0,92.0,774.0,92.0,356.0,92.0,1380.0,92.0,0.0,92.0,86.0,92.0,531.0,92.0,276.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,86.0,92.0,184.0,92.0,83.0,92.0,172.0,92.0,1032.0,92.0,860.0,92.0,552.0
15,92.0,445.0,92.0,801.0,92.0,86.0,92.0,86.0,92.0,774.0,92.0,89.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,295.0,92.0,118.0,92.0,118.0,92.0,118.0,92.0,460.0,92.0,92.0,92.0,267.0,92.0,86.0,92.0,184.0,92.0,83.0,92.0,86.0,92.0,1032.0,92.0,860.0,92.0,552.0
16,92.0,445.0,92.0,801.0,92.0,86.0,92.0,86.0,92.0,172.0,92.0,89.0,92.0,0.0,92.0,0.0,92.0,118.0,92.0,236.0,92.0,118.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,0.0,92.0,184.0,92.0,83.0,92.0,86.0,92.0,0.0,92.0,774.0,92.0,552.0
17,92.0,445.0,92.0,801.0,92.0,86.0,92.0,86.0,92.0,774.0,92.0,89.0,92.0,276.0,92.0,0.0,92.0,444.0,92.0,472.0,92.0,295.0,92.0,118.0,92.0,118.0,92.0,86.0,92.0,92.0,92.0,267.0,92.0,0.0,92.0,184.0,92.0,83.0,92.0,86.0,92.0,0.0,92.0,860.0,92.0,552.0
