,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,74.0,92.0,392.0,92.0,56.0,92.0,56.0,92.0,74.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,801.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,0.0,92.0,332.0,92.0,1079.0,92.0,184.0,92.0,801.0,92.0,92.0
1,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,0.0,92.0,392.0,92.0,56.0,92.0,56.0,92.0,480.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,460.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,178.0,92.0,0.0,92.0,1079.0,92.0,1196.0,92.0,356.0,92.0,92.0
2,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,74.0,92.0,392.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,184.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,224.0,92.0,913.0,92.0,1079.0,92.0,1079.0,92.0,120.0,92.0,356.0,92.0,92.0
3,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,74.0,92.0,392.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,296.0,92.0,92.0,92.0,0.0,92.0,644.0,92.0,1196.0,92.0,0.0,92.0,74.0,92.0,392.0,92.0,0.0,92.0,1079.0,92.0,1079.0,92.0,0.0,92.0,0.0,92.0,736.0
4,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,148.0,92.0,392.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,222.0,92.0,0.0,92.0,89.0,92.0,644.0,92.0,0.0,92.0,518.0,92.0,0.0,92.0,392.0,92.0,1079.0,92.0,0.0,92.0,1079.0,92.0,1196.0,92.0,801.0,92.0,92.0
5,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,74.0,92.0,392.0,92.0,448.0,92.0,56.0,92.0,0.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,1079.0,92.0,1079.0,92.0,1157.0,92.0,1288.0,92.0,801.0,92.0,92.0
6,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,74.0,92.0,392.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,0.0,92.0,1079.0,92.0,1079.0,92.0,0.0,92.0,0.0,92.0,92.0
7,92.0,1335.0,92.0,92.0,92.0,222.0,92.0,74.0,92.0,56.0,92.0,74.0,92.0,392.0,92.0,560.0,92.0,56.0,92.0,56.0,92.0,92.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,552.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,83.0,92.0,1079.0,92.0,1079.0,92.0,1196.0,92.0,801.0,92.0,92.0
8,92.0,1335.0,92.0,92.0,92.0,736.0,92.0,89.0,92.0,74.0,92.0,74.0,92.0,56.0,92.0,168.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,644.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,1162.0,92.0,1079.0,92.0,1079.0,92.0,1196.0,92.0,184.0,92.0,92.0
9,92.0,1335.0,92.0,92.0,92.0,736.0,92.0,89.0,92.0,74.0,92.0,74.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,644.0,92.0,1196.0,92.0,0.0,92.0,0.0,92.0,392.0,92.0,1079.0,92.0,1079.0,92.0,1079.0,92.0,644.0,92.0,801.0,92.0,0.0
10,92.0,1335.0,92.0,92.0,92.0,736.0,92.0,89.0,92.0,74.0,92.0,74.0,92.0,89.0,92.0,56.0,92.0,172.0,92.0,56.0,92.0,56.0,92.0,222.0,92.0,92.0,92.0,89.0,92.0,184.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,392.0,92.0,0.0,92.0,0.0,92.0,1079.0,92.0,0.0,92.0,801.0,92.0,92.0
