,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
54,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,860.0,368.0,172.0,368.0,172.0,368.0,0.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,276.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,0.0
55,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,516.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,592.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
56,368.0,801.0,368.0,445.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
57,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,1376.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,1157.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,296.0,368.0,1634.0,368.0,267.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
58,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,344.0,368.0,172.0,368.0,86.0,368.0,445.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,74.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
59,368.0,178.0,368.0,712.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,267.0,368.0,0.0,368.0,276.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
60,368.0,178.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,0.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1548.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,166.0
61,368.0,178.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
62,368.0,178.0,368.0,801.0,368.0,178.0,368.0,1720.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,1376.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,0.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
63,368.0,178.0,368.0,801.0,368.0,178.0,368.0,86.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,83.0
64,368.0,178.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,962.0,368.0,1032.0,368.0,666.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
65,368.0,178.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,184.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,92.0,368.0,83.0
66,368.0,178.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,368.0,368.0,368.0,368.0,83.0
67,368.0,178.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1290.0,368.0,296.0,368.0,368.0,368.0,445.0,368.0,368.0,368.0,0.0
68,368.0,801.0,368.0,178.0,368.0,178.0,368.0,172.0,368.0,258.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,184.0,368.0,460.0,368.0,1634.0,368.0,296.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,83.0
69,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,356.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,148.0,368.0,516.0,368.0,355.0,368.0,74.0,368.0,534.0,368.0,368.0,368.0,83.0
70,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,445.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,0.0,368.0,1634.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,83.0
71,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,602.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,430.0,368.0,740.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,83.0
72,368.0,801.0,368.0,801.0,368.0,267.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,0.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,415.0
73,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,83.0
74,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,814.0,368.0,0.0,368.0,890.0,368.0,0.0,368.0,83.0
75,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,0.0,368.0,0.0,368.0,460.0,368.0,83.0
76,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,774.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,83.0
77,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,946.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,592.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,83.0
78,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,0.0,368.0,0.0,368.0,276.0,368.0,0.0
79,368.0,0.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,0.0,368.0,368.0,368.0,83.0
80,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,1012.0,368.0,83.0
81,368.0,276.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,267.0,368.0,0.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,1634.0,368.0,296.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,166.0
82,368.0,801.0,368.0,801.0,368.0,178.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,172.0,368.0,86.0,368.0,89.0,368.0,2.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,296.0,368.0,460.0,368.0,296.0,368.0,0.0,368.0,0.0,368.0,368.0,368.0,0.0
