,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
10,0.0,284.0,0.0,244.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,222.0,0.0,188.0,0.0,154.0,0.0,193.0,0.0,219.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
11,0.0,284.0,0.0,244.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,193.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,146.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
12,0.0,284.0,0.0,244.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,193.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
13,0.0,284.0,0.0,244.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,193.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,241.0,0.0,241.0,0.0,221.0,0.0,352.0,0.0,278.0
14,0.0,284.0,0.0,244.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,74.0,0.0,191.0,0.0,193.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,176.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
15,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,74.0,0.0,188.0,0.0,193.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,177.0,0.0,144.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
16,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,171.0,0.0,32.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,74.0,0.0,188.0,0.0,193.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,180.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
17,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,311.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,161.0,0.0,184.0,0.0,188.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
18,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,224.0,0.0,188.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,284.0,0.0,148.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
19,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,32.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,277.0,0.0,241.0,0.0,245.0,0.0,246.0,0.0,352.0,0.0,278.0
20,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,313.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
21,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,279.0,0.0,313.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,319.0,0.0,315.0,0.0,279.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
22,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,48.0,0.0,127.0,0.0,127.0,0.0,314.0,0.0,127.0,0.0,188.0,0.0,313.0,0.0,74.0,0.0,179.0,0.0,188.0,0.0,188.0,0.0,133.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,315.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
23,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,279.0,0.0,313.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,161.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
24,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,313.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,72.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
25,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,192.0,0.0,313.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,250.0,0.0,281.0,0.0,77.0,0.0,176.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,390.0,0.0,278.0
26,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,313.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
27,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,311.0,0.0,127.0,0.0,188.0,0.0,313.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,105.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
28,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,188.0,0.0,313.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,286.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
29,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,107.0,0.0,179.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
30,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,277.0,0.0,220.0,0.0,188.0,0.0,188.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,178.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
31,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,127.0,0.0,151.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,151.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
32,0.0,284.0,0.0,315.0,0.0,28.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,131.0,0.0,56.0,0.0,127.0,0.0,82.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,244.0,0.0,283.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,140.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
33,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,127.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,186.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,276.0
34,0.0,284.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,90.0,0.0,56.0,0.0,124.0,0.0,188.0,0.0,184.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,143.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,251.0,0.0,278.0
35,0.0,284.0,0.0,315.0,0.0,315.0,0.0,279.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,124.0,0.0,188.0,0.0,188.0,0.0,188.0,0.0,228.0,0.0,224.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,35.0,0.0,246.0,0.0,352.0,0.0,278.0
36,0.0,284.0,0.0,315.0,0.0,315.0,0.0,279.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,124.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,228.0,0.0,188.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,241.0
37,0.0,284.0,0.0,315.0,0.0,315.0,0.0,279.0,0.0,315.0,0.0,315.0,0.0,0.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,56.0,0.0,124.0,0.0,74.0,0.0,188.0,0.0,188.0,0.0,228.0,0.0,188.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,279.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,278.0
38,0.0,284.0,0.0,315.0,0.0,315.0,0.0,279.0,0.0,315.0,0.0,315.0,0.0,130.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,124.0,0.0,74.0,0.0,188.0,0.0,180.0,0.0,228.0,0.0,188.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,352.0,0.0,315.0
39,0.0,284.0,0.0,315.0,0.0,315.0,0.0,279.0,0.0,315.0,0.0,315.0,0.0,130.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,127.0,0.0,124.0,0.0,74.0,0.0,189.0,0.0,188.0,0.0,228.0,0.0,188.0,0.0,188.0,0.0,244.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,144.0,0.0,144.0,0.0,144.0,0.0,279.0,0.0,241.0,0.0,241.0,0.0,246.0,0.0,179.0,0.0,278.0
40,315.0,315.0,315.0,315.0,315.0,315.0,315.0,279.0,315.0,315.0,315.0,315.0,315.0,130.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,124.0,315.0,74.0,315.0,188.0,315.0,72.0,315.0,228.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,279.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
41,315.0,315.0,315.0,315.0,315.0,315.0,315.0,279.0,315.0,315.0,315.0,315.0,315.0,130.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,124.0,315.0,74.0,315.0,188.0,315.0,188.0,315.0,228.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,144.0,315.0,0.0,315.0,144.0,315.0,106.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
42,315.0,315.0,315.0,315.0,315.0,315.0,315.0,279.0,315.0,315.0,315.0,315.0,315.0,130.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,124.0,315.0,74.0,315.0,188.0,315.0,188.0,315.0,228.0,315.0,188.0,315.0,188.0,315.0,277.0,315.0,281.0,315.0,281.0,315.0,212.0,315.0,144.0,315.0,70.0,315.0,105.0,315.0,140.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
43,315.0,315.0,315.0,315.0,315.0,315.0,315.0,279.0,315.0,315.0,315.0,284.0,315.0,130.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,74.0,315.0,188.0,315.0,188.0,315.0,228.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,57.0,315.0,107.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,276.0,315.0,246.0,315.0,352.0,315.0,278.0
44,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,130.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,74.0,315.0,188.0,315.0,6.0,315.0,193.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,275.0,315.0,241.0,315.0,246.0,315.0,142.0,315.0,278.0
45,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,130.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,154.0,315.0,188.0,315.0,184.0,315.0,193.0,315.0,188.0,315.0,151.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,274.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
46,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,130.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,189.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
47,315.0,315.0,315.0,315.0,315.0,274.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,222.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,221.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,107.0,315.0,66.0
48,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,240.0,315.0,188.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
49,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,240.0,315.0,188.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,189.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,275.0,315.0,287.0,315.0,246.0,315.0,352.0,315.0,169.0
50,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,240.0,315.0,188.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,152.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,212.0,315.0,315.0,315.0,144.0,315.0,144.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
51,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,240.0,315.0,188.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,279.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
52,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,79.0,315.0,0.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,127.0,315.0,240.0,315.0,188.0,315.0,188.0,315.0,225.0,315.0,193.0,315.0,188.0,315.0,188.0,315.0,281.0,315.0,281.0,315.0,281.0,315.0,315.0,315.0,144.0,315.0,108.0,315.0,144.0,315.0,279.0,315.0,241.0,315.0,241.0,315.0,246.0,315.0,352.0,315.0,278.0
