0,0.0,0.0,0.0,0.0,281.0,246.0,171.0,211.0,284.0,315.0,315.0,315.0,315.0,315.0,279.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,130.0,135.0,127.0,127.0,48.0,127.0,127.0,94.0,127.0,127.0,127.0,127.0,127.0,127.0,188.0,188.0,220.0,188.0,188.0,281.0,281.0,29.0,281.0,281.0,281.0,281.0,281.0,212.0,281.0,281.0,315.0,315.0,315.0,176.0,144.0,144.0,65.0,279.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,278.0,352.0,278.0,278.0,278.0
1,0.0,0.0,0.0,0.0,281.0,246.0,171.0,211.0,284.0,284.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,135.0,127.0,127.0,48.0,127.0,127.0,94.0,127.0,127.0,127.0,127.0,127.0,127.0,188.0,188.0,188.0,188.0,188.0,317.0,281.0,29.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,315.0,315.0,315.0,144.0,179.0,144.0,65.0,279.0,279.0,241.0,241.0,246.0,246.0,246.0,321.0,278.0,352.0,278.0,278.0,278.0
2,0.0,0.0,0.0,0.0,281.0,246.0,171.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,135.0,127.0,127.0,48.0,127.0,127.0,94.0,127.0,127.0,127.0,124.0,127.0,127.0,188.0,188.0,188.0,188.0,188.0,281.0,281.0,29.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,313.0,315.0,317.0,144.0,144.0,144.0,65.0,248.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,278.0,352.0,278.0,278.0,278.0
3,0.0,0.0,0.0,0.0,315.0,246.0,171.0,315.0,315.0,314.0,315.0,315.0,315.0,315.0,315.0,315.0,284.0,315.0,315.0,0.0,0.0,0.0,0.0,135.0,127.0,127.0,48.0,127.0,127.0,94.0,127.0,127.0,127.0,130.0,127.0,127.0,188.0,188.0,188.0,188.0,179.0,281.0,281.0,29.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,171.0,315.0,315.0,144.0,144.0,144.0,279.0,192.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,278.0,352.0,278.0,278.0,278.0
4,0.0,0.0,0.0,0.0,315.0,315.0,171.0,315.0,315.0,314.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,135.0,127.0,127.0,48.0,127.0,127.0,94.0,127.0,127.0,127.0,127.0,127.0,127.0,188.0,188.0,188.0,188.0,188.0,281.0,281.0,29.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,315.0,315.0,315.0,107.0,140.0,144.0,279.0,279.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,278.0,352.0,278.0,278.0,278.0
5,0.0,0.0,0.0,0.0,315.0,277.0,171.0,315.0,315.0,314.0,315.0,140.0,315.0,315.0,315.0,315.0,315.0,315.0,281.0,0.0,0.0,0.0,0.0,135.0,127.0,127.0,48.0,127.0,127.0,94.0,127.0,127.0,127.0,127.0,127.0,127.0,188.0,188.0,228.0,188.0,188.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,315.0,315.0,315.0,144.0,144.0,144.0,279.0,279.0,279.0,184.0,241.0,246.0,246.0,246.0,352.0,278.0,352.0,278.0,278.0,278.0
6,0.0,0.0,0.0,0.0,315.0,315.0,171.0,315.0,315.0,314.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,135.0,127.0,127.0,127.0,127.0,127.0,94.0,94.0,127.0,127.0,127.0,170.0,127.0,184.0,188.0,228.0,188.0,188.0,281.0,281.0,281.0,244.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,315.0,315.0,315.0,144.0,144.0,144.0,279.0,279.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,352.0,352.0,278.0,278.0,278.0
7,0.0,0.0,0.0,0.0,315.0,315.0,171.0,315.0,315.0,314.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,127.0,127.0,127.0,127.0,127.0,127.0,94.0,127.0,127.0,127.0,127.0,127.0,0.0,224.0,188.0,228.0,152.0,188.0,281.0,281.0,281.0,281.0,281.0,281.0,316.0,250.0,281.0,246.0,281.0,315.0,315.0,315.0,144.0,144.0,144.0,279.0,279.0,279.0,241.0,241.0,246.0,246.0,248.0,352.0,352.0,352.0,278.0,278.0,278.0
8,0.0,0.0,0.0,0.0,315.0,352.0,171.0,315.0,315.0,314.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,14.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,188.0,188.0,228.0,188.0,188.0,281.0,0.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,12.0,315.0,315.0,315.0,144.0,144.0,279.0,279.0,279.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,241.0,352.0,278.0,278.0,278.0
9,0.0,0.0,0.0,0.0,315.0,352.0,171.0,315.0,315.0,314.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,14.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,199.0,188.0,188.0,228.0,188.0,188.0,281.0,281.0,281.0,281.0,281.0,279.0,281.0,281.0,281.0,281.0,281.0,315.0,315.0,315.0,144.0,144.0,178.0,279.0,279.0,279.0,241.0,241.0,246.0,246.0,246.0,352.0,352.0,352.0,278.0,278.0,278.0
