,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,847.0,828.0,426.0,828.0,355.0,828.0,426.0,828.0,639.0,828.0,828.0,828.0,801.0,828.0,920.0,828.0,0.0,828.0,1196.0,828.0,828.0,828.0,92.0,828.0,1932.0,828.0,0.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
1,828.0,801.0,828.0,368.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,847.0,828.0,852.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,77.0,828.0,828.0,828.0,828.0,828.0,178.0,828.0,1932.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
2,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,231.0,828.0,426.0,828.0,847.0,828.0,923.0,828.0,426.0,828.0,426.0,828.0,1288.0,828.0,0.0,828.0,712.0,828.0,828.0,828.0,77.0,828.0,828.0,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,0.0,828.0,1196.0,828.0,644.0,828.0,450.0,828.0,450.0,828.0,92.0
3,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,847.0,828.0,213.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,356.0,828.0,828.0,828.0,77.0,828.0,0.0,828.0,828.0,828.0,92.0,828.0,1932.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
4,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,847.0,828.0,426.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,1196.0,828.0,801.0,828.0,920.0,828.0,77.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,1932.0,828.0,267.0,828.0,0.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
5,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,847.0,828.0,426.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,385.0,828.0,828.0,828.0,828.0,828.0,368.0,828.0,1932.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,300.0,828.0,92.0
6,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,616.0,828.0,516.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,77.0,828.0,828.0,828.0,828.0,828.0,92.0,828.0,0.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,276.0,828.0,92.0
7,828.0,801.0,828.0,828.0,828.0,1288.0,828.0,267.0,828.0,847.0,828.0,693.0,828.0,426.0,828.0,847.0,828.0,426.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,920.0,828.0,801.0,828.0,801.0,828.0,77.0,828.0,828.0,828.0,828.0,828.0,1380.0,828.0,1932.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
8,828.0,801.0,828.0,828.0,828.0,1012.0,828.0,0.0,828.0,693.0,828.0,693.0,828.0,92.0,828.0,847.0,828.0,426.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,1932.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
9,828.0,801.0,828.0,828.0,828.0,1012.0,828.0,0.0,828.0,276.0,828.0,385.0,828.0,92.0,828.0,847.0,828.0,142.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,77.0,828.0,828.0,828.0,736.0,828.0,92.0,828.0,1932.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,460.0,828.0,92.0
10,828.0,801.0,828.0,828.0,828.0,92.0,828.0,445.0,828.0,693.0,828.0,693.0,828.0,92.0,828.0,847.0,828.0,355.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,828.0,828.0,77.0,828.0,184.0,828.0,828.0,828.0,92.0,828.0,1748.0,828.0,267.0,828.0,828.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
11,828.0,801.0,828.0,828.0,828.0,1012.0,828.0,0.0,828.0,693.0,828.0,693.0,828.0,92.0,828.0,847.0,828.0,426.0,828.0,426.0,828.0,426.0,828.0,828.0,828.0,828.0,828.0,801.0,828.0,0.0,828.0,77.0,828.0,828.0,828.0,828.0,828.0,276.0,828.0,1932.0,828.0,267.0,828.0,344.0,828.0,1288.0,828.0,450.0,828.0,450.0,828.0,92.0
