0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,712.0,712.0,712.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,249.0,240.0,0.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,516.0,828.0,828.0,828.0,828.0,0.0,0.0,0.0,92.0,89.0,89.0,0.0,0.0,92.0,0.0,0.0,166.0,166.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,184.0,0.0,0.0,0.0,712.0,0.0,712.0,712.0,712.0,184.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,460.0,240.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,86.0,516.0,828.0,828.0,828.0,828.0,0.0,0.0,0.0,368.0,89.0,89.0,552.0,0.0,0.0,0.0,0.0,166.0,166.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,552.0,0.0,0.0,0.0,0.0,0.0,712.0,89.0,712.0,712.0,712.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,623.0,0.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,368.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,83.0,240.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,368.0,368.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,172.0,516.0,828.0,92.0,92.0,828.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,184.0,0.0,0.0,92.0,166.0,166.0,623.0,92.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,712.0,712.0,712.0,0.0,0.0,0.0,92.0,92.0,0.0,344.0,0.0,0.0,0.0,0.0,92.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,644.0,184.0,0.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,276.0,0.0,368.0,0.0,0.0,276.0,0.0,0.0,83.0,240.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,368.0,100.0,267.0,0.0,0.0,0.0,0.0,368.0,83.0,83.0,83.0,0.0,0.0,0.0,0.0,172.0,516.0,666.0,828.0,828.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,460.0,0.0,0.0,0.0,0.0,166.0,166.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,276.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,712.0,712.0,712.0,184.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,332.0,166.0,166.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,249.0,240.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,267.0,801.0,0.0,0.0,0.0,0.0,0.0,166.0,83.0,83.0,83.0,0.0,0.0,0.0,172.0,0.0,828.0,828.0,828.0,356.0,0.0,92.0,0.0,184.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,0.0,178.0,623.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,267.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,712.0,712.0,712.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,184.0,184.0,0.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,83.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,267.0,267.0,276.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,0.0,0.0,0.0,172.0,516.0,828.0,828.0,828.0,828.0,0.0,0.0,0.0,92.0,89.0,801.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,356.0,623.0,623.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,356.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,712.0,712.0,267.0,0.0,0.0,0.0,92.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,368.0,166.0,166.0,0.0,445.0,89.0,89.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,160.0,83.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,92.0,0.0,0.0,0.0,0.0,267.0,267.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,1012.0,83.0,0.0,0.0,184.0,172.0,516.0,828.0,184.0,828.0,0.0,0.0,0.0,276.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,92.0,166.0,166.0,623.0,623.0,445.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,267.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,712.0,712.0,712.0,712.0,0.0,92.0,0.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,184.0,184.0,552.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,0.0,0.0,92.0,0.0,92.0,0.0,0.0,160.0,53.0,240.0,320.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,0.0,644.0,0.0,172.0,516.0,828.0,828.0,828.0,644.0,0.0,276.0,0.0,0.0,89.0,89.0,0.0,0.0,0.0,0.0,172.0,166.0,166.0,92.0,623.0,623.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,267.0,166.0,267.0,267.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,0.0,0.0,0.0,712.0,623.0,712.0,712.0,712.0,0.0,0.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,0.0,184.0,184.0,92.0,0.0,0.0,166.0,166.0,166.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,92.0,86.0,276.0,320.0,83.0,240.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,534.0,0.0,0.0,0.0,267.0,267.0,0.0,0.0,0.0,0.0,14.0,0.0,83.0,83.0,83.0,0.0,0.0,148.0,688.0,516.0,828.0,828.0,828.0,92.0,0.0,0.0,0.0,0.0,89.0,89.0,0.0,184.0,0.0,0.0,0.0,166.0,166.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,276.0,166.0,267.0,267.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,368.0,0.0,0.0,92.0,0.0,178.0,712.0,712.0,712.0,712.0,267.0,0.0,0.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,623.0,623.0,623.0,0.0,0.0,368.0,445.0,184.0,0.0,0.0,0.0,166.0,240.0,0.0,89.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,320.0,0.0,0.0,0.0,92.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,83.0,83.0,83.0,460.0,0.0,460.0,172.0,516.0,828.0,828.0,89.0,0.0,0.0,0.0,0.0,0.0,89.0,89.0,184.0,0.0,178.0,92.0,0.0,166.0,83.0,623.0,623.0,623.0,0.0,0.0,0.0,0.0
