,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,80.0,0.0,160.0,0.0,83.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
1,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,83.0,0.0,368.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
2,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,178.0,0.0,828.0,0.0,296.0,0.0,320.0,0.0,240.0,0.0,828.0,0.0,83.0,0.0,0.0,0.0,828.0,0.0,445.0,0.0,0.0,0.0,0.0
3,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,960.0,0.0,240.0,0.0,240.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
4,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,240.0,0.0,240.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
5,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,240.0,0.0,0.0,0.0,240.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
6,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,160.0,0.0,0.0,0.0,240.0,0.0,498.0,0.0,83.0,0.0,0.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,460.0
7,0.0,712.0,0.0,0.0,0.0,86.0,0.0,83.0,0.0,240.0,0.0,89.0,0.0,828.0,0.0,640.0,0.0,260.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,368.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
8,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,240.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,0.0,89.0,0.0,0.0,0.0,0.0
9,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,344.0,0.0,89.0,0.0,0.0,0.0,0.0
10,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,258.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,240.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
11,0.0,712.0,0.0,0.0,0.0,276.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,534.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
12,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,258.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,712.0,0.0,0.0,0.0,92.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,86.0,0.0,89.0,0.0,0.0,0.0,0.0
14,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,240.0,0.0,267.0,0.0,747.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,267.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
16,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,92.0,0.0,560.0,0.0,0.0,0.0,178.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
17,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,92.0,0.0,0.0,0.0,356.0,0.0,0.0,0.0,0.0
18,0.0,712.0,0.0,0.0,0.0,368.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,160.0,0.0,240.0,0.0,240.0,0.0,552.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
19,0.0,712.0,0.0,0.0,0.0,276.0,0.0,166.0,0.0,581.0,0.0,89.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,712.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,332.0,0.0,89.0,0.0,0.0,0.0,80.0,0.0,276.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
21,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,240.0,0.0,0.0,0.0,83.0,0.0,184.0,0.0,0.0,0.0,89.0,0.0,460.0,0.0,0.0
22,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
23,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,89.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
24,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,320.0,0.0,240.0,0.0,178.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
25,0.0,712.0,0.0,0.0,0.0,460.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,184.0,0.0,0.0,0.0,160.0,0.0,240.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
26,0.0,712.0,0.0,267.0,0.0,0.0,0.0,166.0,0.0,498.0,0.0,89.0,0.0,92.0,0.0,160.0,0.0,240.0,0.0,240.0,0.0,184.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
27,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,240.0,0.0,89.0,0.0,83.0,0.0,0.0,0.0,154.0,0.0,89.0,0.0,0.0,0.0,0.0
28,0.0,712.0,0.0,0.0,0.0,276.0,0.0,166.0,0.0,166.0,0.0,445.0,0.0,0.0,0.0,80.0,0.0,320.0,0.0,240.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,860.0,0.0,590.0,0.0,0.0,0.0,0.0
29,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,240.0,0.0,80.0,0.0,178.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,267.0,0.0,184.0,0.0,0.0
30,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,240.0,0.0,240.0,0.0,89.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
31,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,80.0,0.0,240.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
32,0.0,712.0,0.0,178.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,240.0,0.0,240.0,0.0,356.0,0.0,332.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,356.0,0.0,0.0
33,0.0,712.0,0.0,0.0,0.0,92.0,0.0,83.0,0.0,86.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,240.0,0.0,712.0,0.0,83.0,0.0,368.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
34,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,160.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
35,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,640.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,368.0,0.0,160.0,0.0,0.0
36,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,320.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
37,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,160.0,0.0,240.0,0.0,267.0,0.0,581.0,0.0,0.0,0.0,860.0,0.0,445.0,0.0,0.0,0.0,0.0
38,0.0,712.0,0.0,267.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,249.0,0.0,0.0,0.0,860.0,0.0,89.0,0.0,0.0,0.0,0.0
39,0.0,712.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,276.0,0.0,240.0,0.0,240.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
40,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,83.0,267.0,89.0,267.0,0.0,267.0,560.0,267.0,92.0,267.0,240.0,267.0,267.0,267.0,166.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,0.0
41,267.0,267.0,267.0,0.0,267.0,0.0,267.0,178.0,267.0,166.0,267.0,89.0,267.0,0.0,267.0,160.0,267.0,0.0,267.0,460.0,267.0,267.0,267.0,249.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,92.0,267.0,0.0
42,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,166.0,267.0,178.0,267.0,0.0,267.0,80.0,267.0,480.0,267.0,160.0,267.0,267.0,267.0,83.0,267.0,368.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,0.0
43,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,166.0,267.0,89.0,267.0,0.0,267.0,0.0,267.0,0.0,267.0,240.0,267.0,267.0,267.0,83.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,0.0
44,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,166.0,267.0,89.0,267.0,0.0,267.0,320.0,267.0,240.0,267.0,240.0,267.0,267.0,267.0,83.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,460.0
45,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,166.0,267.0,276.0,267.0,0.0,267.0,160.0,267.0,720.0,267.0,80.0,267.0,267.0,267.0,83.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,0.0
46,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,166.0,267.0,0.0,267.0,368.0,267.0,80.0,267.0,0.0,267.0,240.0,267.0,267.0,267.0,83.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,0.0
47,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,80.0,267.0,415.0,267.0,240.0,267.0,0.0,267.0,83.0,267.0,0.0,267.0,0.0,267.0,89.0,267.0,0.0,267.0,0.0
48,267.0,0.0,267.0,0.0,267.0,0.0,267.0,166.0,267.0,166.0,267.0,89.0,267.0,460.0,267.0,240.0,267.0,0.0,267.0,240.0,267.0,178.0,267.0,249.0,267.0,0.0,267.0,0.0,267.0,445.0,267.0,0.0,267.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,240.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,276.0,0.0,0.0
50,0.0,178.0,0.0,0.0,0.0,552.0,0.0,166.0,0.0,166.0,0.0,276.0,0.0,0.0,0.0,6.0,0.0,83.0,0.0,80.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
51,0.0,0.0,0.0,89.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,160.0,0.0,83.0,0.0,160.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,267.0,0.0,516.0,0.0,0.0,0.0,83.0,0.0,80.0,0.0,267.0,0.0,83.0,0.0,356.0,0.0,0.0,0.0,534.0,0.0,0.0,0.0,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,83.0,0.0,0.0,0.0,267.0,0.0,83.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,276.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,184.0,0.0,240.0,0.0,166.0,0.0,160.0,0.0,267.0,0.0,83.0,0.0,92.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,83.0,0.0,80.0,0.0,267.0,0.0,83.0,0.0,92.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,623.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,80.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,89.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,80.0,0.0,267.0,0.0,166.0,0.0,0.0,0.0,172.0,0.0,89.0,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,83.0,0.0,80.0,0.0,267.0,0.0,83.0,0.0,0.0,0.0,86.0,0.0,89.0,0.0,0.0,0.0,0.0
59,0.0,801.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,166.0,0.0,184.0,0.0,0.0,0.0,240.0,0.0,83.0,0.0,80.0,0.0,0.0,0.0,83.0,0.0,92.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0
