,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,236.0,0.0,236.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,105.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,387.0,0.0,387.0
1,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,236.0,0.0,205.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,105.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,35.0,0.0,26.0,0.0,199.0,0.0,387.0,0.0,387.0
2,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,236.0,0.0,236.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,206.0,0.0,142.0,0.0,33.0,0.0,3.0,0.0,5.0,0.0,171.0,0.0,105.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,425.0,0.0,349.0
3,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,236.0,0.0,236.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,33.0,0.0,33.0,0.0,68.0,0.0,171.0,0.0,105.0,0.0,154.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,387.0,0.0,387.0
4,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,273.0,0.0,200.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,36.0,0.0,316.0,0.0,29.0,0.0,171.0,0.0,105.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,387.0,0.0,387.0
5,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,236.0,0.0,236.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,33.0,0.0,33.0,0.0,37.0,0.0,171.0,0.0,105.0,0.0,155.0,0.0,151.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,421.0,0.0,387.0
6,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,236.0,0.0,236.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,33.0,0.0,68.0,0.0,1.0,0.0,171.0,0.0,105.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,387.0,0.0,387.0
7,0.0,10.0,0.0,272.0,0.0,270.0,0.0,2.0,0.0,133.0,0.0,208.0,0.0,241.0,0.0,69.0,0.0,236.0,0.0,207.0,0.0,163.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,142.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,105.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,36.0,0.0,36.0,0.0,32.0,0.0,26.0,0.0,199.0,0.0,387.0,0.0,387.0
8,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,4.0,0.0,33.0,0.0,71.0,0.0,33.0,0.0,34.0,0.0,171.0,0.0,104.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
9,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,107.0,0.0,171.0,0.0,171.0,0.0,6.0,0.0,40.0,0.0,6.0,0.0,42.0,0.0,33.0,0.0,70.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,346.0,0.0,38.0,0.0,38.0,0.0,32.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
10,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,33.0,0.0,68.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,0.0,0.0,2.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,132.0,0.0,387.0,0.0,387.0
11,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,347.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,347.0
12,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,174.0,0.0,171.0,0.0,171.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,166.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,72.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
13,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,171.0,0.0,66.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,3.0,0.0,33.0,0.0,5.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,77.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
14,0.0,10.0,0.0,236.0,0.0,234.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,171.0,0.0,6.0,0.0,6.0,0.0,40.0,0.0,6.0,0.0,33.0,0.0,69.0,0.0,68.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,347.0,0.0,38.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
15,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,171.0,0.0,66.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,33.0,0.0,168.0,0.0,199.0,0.0,387.0,0.0,387.0
16,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,171.0,0.0,66.0,0.0,6.0,0.0,38.0,0.0,6.0,0.0,33.0,0.0,33.0,0.0,3.0,0.0,70.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,47.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
17,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,171.0,0.0,171.0,0.0,66.0,0.0,6.0,0.0,66.0,0.0,6.0,0.0,33.0,0.0,200.0,0.0,66.0,0.0,33.0,0.0,171.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,310.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
18,0.0,10.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,171.0,0.0,0.0,0.0,171.0,0.0,66.0,0.0,6.0,0.0,199.0,0.0,6.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,33.0,0.0,172.0,0.0,102.0,0.0,153.0,0.0,153.0,0.0,346.0,0.0,310.0,0.0,38.0,0.0,38.0,0.0,33.0,0.0,132.0,0.0,199.0,0.0,387.0,0.0,387.0
