,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
31,552.0,178.0,552.0,801.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,368.0,552.0,1840.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,267.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
32,552.0,178.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,0.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,534.0,552.0,1840.0
33,552.0,178.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,0.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
34,552.0,178.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
35,552.0,178.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,445.0,552.0,1840.0,552.0,385.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
36,552.0,178.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1380.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,1012.0,552.0,1958.0,552.0,178.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
37,552.0,178.0,552.0,267.0,552.0,1012.0,552.0,92.0,552.0,1104.0,552.0,178.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,616.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,1012.0,552.0,712.0,552.0,2116.0,552.0,1104.0,552.0,712.0,552.0,448.0
38,552.0,178.0,552.0,712.0,552.0,828.0,552.0,1564.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1380.0,552.0,1840.0,552.0,1840.0,552.0,1078.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
39,552.0,178.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1196.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
40,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,1068.0,712.0,0.0,712.0,1840.0,712.0,1840.0,712.0,736.0,712.0,368.0,712.0,552.0,712.0,552.0,712.0,184.0,712.0,1958.0,712.0,184.0,712.0,979.0,712.0,92.0,712.0,552.0,712.0,712.0,712.0,1840.0
41,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,736.0,712.0,1840.0,712.0,1840.0,712.0,552.0,712.0,89.0,712.0,552.0,712.0,1958.0,712.0,1958.0,712.0,276.0,712.0,712.0,712.0,92.0,712.0,552.0,712.0,801.0,712.0,1840.0
42,712.0,712.0,712.0,712.0,712.0,736.0,712.0,368.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,644.0,712.0,1840.0,712.0,1840.0,712.0,552.0,712.0,552.0,712.0,267.0,712.0,1958.0,712.0,1335.0,712.0,184.0,712.0,712.0,712.0,92.0,712.0,552.0,712.0,712.0,712.0,1840.0
43,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,1840.0,712.0,1840.0,712.0,1840.0,712.0,0.0,712.0,552.0,712.0,552.0,712.0,1958.0,712.0,1958.0,712.0,184.0,712.0,801.0,712.0,92.0,712.0,552.0,712.0,712.0,712.0,1840.0
44,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,801.0,712.0,534.0,712.0,1840.0,712.0,1840.0,712.0,1840.0,712.0,552.0,712.0,552.0,712.0,552.0,712.0,1958.0,712.0,0.0,712.0,184.0,712.0,712.0,712.0,92.0,712.0,0.0,712.0,712.0,712.0,1840.0
45,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,1840.0,712.0,1840.0,712.0,1840.0,712.0,552.0,712.0,552.0,712.0,552.0,712.0,1958.0,712.0,104.0,712.0,184.0,712.0,712.0,712.0,92.0,712.0,552.0,712.0,356.0,712.0,0.0
46,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,1840.0,712.0,368.0,712.0,1840.0,712.0,368.0,712.0,0.0,712.0,828.0,712.0,276.0,712.0,1958.0,712.0,184.0,712.0,890.0,712.0,92.0,712.0,552.0,712.0,712.0,712.0,368.0
47,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,1840.0,712.0,0.0,712.0,1840.0,712.0,368.0,712.0,92.0,712.0,552.0,712.0,1958.0,712.0,1958.0,712.0,184.0,712.0,712.0,712.0,92.0,712.0,552.0,712.0,0.0,712.0,92.0
48,712.0,712.0,712.0,712.0,712.0,1012.0,712.0,92.0,712.0,1288.0,712.0,89.0,712.0,0.0,712.0,1840.0,712.0,1840.0,712.0,415.0,712.0,552.0,712.0,552.0,712.0,552.0,712.0,276.0,712.0,1958.0,712.0,184.0,712.0,712.0,712.0,92.0,712.0,552.0,712.0,712.0,712.0,1840.0
49,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,828.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,1958.0,552.0,92.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
50,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,0.0
51,552.0,178.0,552.0,712.0,552.0,828.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,0.0
52,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,0.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,0.0
53,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1691.0,552.0,184.0,552.0,0.0,552.0,92.0,552.0,534.0,552.0,712.0,552.0,1840.0
54,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,50.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1288.0
55,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,920.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,712.0,552.0,1840.0
56,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,178.0,552.0,92.0,552.0,552.0,552.0,296.0,552.0,1840.0
57,552.0,712.0,552.0,534.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,828.0,552.0,552.0,552.0,552.0,552.0,1068.0,552.0,1958.0,552.0,1958.0,552.0,920.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,184.0,552.0,1840.0
58,460.0,267.0,460.0,712.0,460.0,1012.0,460.0,92.0,460.0,1288.0,460.0,89.0,460.0,0.0,460.0,1840.0,460.0,0.0,460.0,1840.0,460.0,552.0,460.0,552.0,460.0,552.0,460.0,1958.0,460.0,1958.0,460.0,184.0,460.0,712.0,460.0,92.0,460.0,184.0,460.0,552.0,460.0,184.0
59,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,890.0,552.0,0.0,552.0,1840.0,552.0,0.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
60,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
61,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,92.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
62,552.0,712.0,552.0,801.0,552.0,1012.0,552.0,92.0,552.0,460.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,890.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,184.0
63,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
64,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,828.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,445.0,552.0,1958.0,552.0,184.0,552.0,445.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
65,552.0,979.0,552.0,712.0,552.0,1012.0,552.0,0.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,1840.0,552.0,736.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,1104.0,552.0,92.0,552.0,1840.0
66,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,172.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,1869.0,552.0,460.0,552.0,0.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
67,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,736.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,1958.0,552.0,0.0,552.0,0.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
68,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,368.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,644.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,979.0,552.0,552.0,552.0,1840.0
69,460.0,712.0,460.0,712.0,460.0,1012.0,460.0,276.0,460.0,1288.0,460.0,89.0,460.0,0.0,460.0,1840.0,460.0,1840.0,460.0,552.0,460.0,552.0,460.0,552.0,460.0,552.0,460.0,2024.0,460.0,1958.0,460.0,184.0,460.0,712.0,460.0,92.0,460.0,552.0,460.0,552.0,460.0,1840.0
70,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,828.0,552.0,712.0,552.0,92.0,552.0,368.0,552.0,552.0,552.0,1840.0
71,552.0,712.0,552.0,356.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1068.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1472.0
72,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,1246.0,552.0,4.0,552.0,1840.0,552.0,460.0,552.0,736.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,184.0,552.0,712.0,552.0,368.0,552.0,552.0,552.0,184.0,552.0,1840.0
73,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1012.0,552.0,1840.0,552.0,368.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,1958.0,552.0,0.0,552.0,890.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
74,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1840.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,1958.0,552.0,1958.0,552.0,0.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
75,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,0.0,552.0,1104.0,552.0,1840.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,552.0,1958.0,552.0,0.0,552.0,184.0,552.0,267.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
76,552.0,712.0,552.0,712.0,552.0,1012.0,552.0,92.0,552.0,1288.0,552.0,89.0,552.0,178.0,552.0,1840.0,552.0,736.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,1958.0,552.0,1513.0,552.0,184.0,552.0,712.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,1840.0
