0,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,178.0,712.0,92.0,92.0,92.0,0.0,0.0,0.0,920.0,92.0,83.0,83.0,83.0,623.0,623.0,623.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,92.0,430.0,430.0,430.0,516.0,516.0,516.0,498.0,0.0,0.0,92.0,750.0,460.0,0.0,0.0,92.0,896.0,896.0,445.0,896.0,0.0,0.0,368.0,184.0,644.0,267.0,92.0,92.0,92.0,368.0,178.0,267.0,623.0,623.0,623.0,0.0,276.0,552.0,552.0,552.0,445.0,445.0,445.0,92.0,92.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,534.0,368.0,267.0,267.0,890.0,0.0,92.0,828.0,184.0,124.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,516.0,534.0,445.0,0.0,0.0,0.0
1,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,267.0,178.0,712.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,83.0,623.0,623.0,623.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,184.0,92.0,92.0,92.0,430.0,430.0,430.0,516.0,516.0,516.0,860.0,0.0,552.0,640.0,410.0,736.0,0.0,0.0,184.0,0.0,896.0,896.0,896.0,0.0,0.0,0.0,184.0,92.0,92.0,92.0,184.0,368.0,92.0,178.0,178.0,623.0,0.0,623.0,92.0,92.0,552.0,552.0,552.0,445.0,445.0,445.0,92.0,0.0,267.0,267.0,267.0,92.0,0.0,92.0,92.0,184.0,92.0,92.0,267.0,267.0,267.0,267.0,267.0,92.0,92.0,828.0,0.0,276.0,92.0,92.0,92.0,92.0,552.0,92.0,92.0,0.0,178.0,516.0,231.0,516.0,0.0,736.0,92.0
2,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,178.0,712.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,249.0,267.0,623.0,89.0,92.0,92.0,276.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,92.0,430.0,430.0,430.0,516.0,516.0,516.0,516.0,276.0,0.0,276.0,0.0,1196.0,0.0,0.0,92.0,0.0,896.0,896.0,616.0,276.0,0.0,0.0,184.0,920.0,552.0,92.0,92.0,92.0,92.0,178.0,178.0,623.0,0.0,623.0,92.0,92.0,552.0,552.0,552.0,445.0,178.0,445.0,92.0,92.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,267.0,534.0,267.0,267.0,267.0,92.0,92.0,828.0,828.0,828.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,178.0,178.0,516.0,516.0,516.0,0.0,736.0,92.0
3,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,178.0,89.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,83.0,89.0,623.0,623.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,92.0,430.0,430.0,1204.0,516.0,516.0,516.0,516.0,644.0,736.0,0.0,0.0,460.0,0.0,552.0,92.0,896.0,896.0,222.0,896.0,0.0,0.0,0.0,184.0,552.0,92.0,92.0,92.0,5.0,0.0,534.0,267.0,623.0,623.0,623.0,92.0,0.0,644.0,0.0,552.0,445.0,445.0,445.0,92.0,92.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0,552.0,92.0,92.0,267.0,267.0,267.0,267.0,267.0,0.0,276.0,276.0,552.0,828.0,0.0,92.0,92.0,184.0,92.0,460.0,92.0,178.0,178.0,516.0,344.0,516.0,0.0,736.0,92.0
4,92.0,92.0,0.0,276.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,712.0,89.0,92.0,0.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,83.0,623.0,445.0,623.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,92.0,430.0,430.0,430.0,516.0,516.0,516.0,516.0,0.0,644.0,0.0,184.0,460.0,276.0,0.0,92.0,336.0,896.0,896.0,896.0,552.0,0.0,0.0,184.0,552.0,92.0,184.0,92.0,460.0,178.0,178.0,0.0,623.0,623.0,623.0,92.0,0.0,92.0,552.0,552.0,445.0,445.0,445.0,92.0,92.0,178.0,267.0,0.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,0.0,89.0,267.0,267.0,267.0,92.0,0.0,276.0,0.0,828.0,552.0,92.0,92.0,92.0,92.0,92.0,368.0,178.0,178.0,0.0,0.0,516.0,0.0,276.0,92.0
5,92.0,92.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,712.0,89.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,83.0,623.0,623.0,623.0,92.0,92.0,368.0,368.0,89.0,356.0,89.0,92.0,92.0,92.0,92.0,92.0,265.0,430.0,0.0,516.0,516.0,602.0,516.0,184.0,644.0,0.0,0.0,460.0,0.0,0.0,644.0,142.0,896.0,896.0,896.0,0.0,0.0,0.0,460.0,92.0,184.0,92.0,92.0,92.0,178.0,178.0,0.0,623.0,602.0,623.0,0.0,92.0,368.0,552.0,920.0,445.0,445.0,445.0,0.0,92.0,267.0,267.0,267.0,0.0,460.0,89.0,92.0,1380.0,92.0,92.0,267.0,267.0,267.0,267.0,267.0,368.0,92.0,828.0,828.0,828.0,92.0,92.0,92.0,92.0,92.0,712.0,0.0,178.0,178.0,92.0,516.0,516.0,460.0,736.0,92.0
6,92.0,92.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,712.0,89.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,83.0,623.0,356.0,623.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,92.0,430.0,430.0,430.0,516.0,516.0,516.0,516.0,178.0,644.0,0.0,276.0,460.0,0.0,0.0,92.0,552.0,896.0,896.0,896.0,0.0,0.0,0.0,184.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,178.0,623.0,623.0,623.0,92.0,92.0,552.0,552.0,552.0,0.0,445.0,445.0,92.0,92.0,267.0,267.0,267.0,92.0,0.0,828.0,92.0,0.0,92.0,92.0,267.0,267.0,267.0,267.0,267.0,92.0,184.0,828.0,828.0,828.0,460.0,92.0,92.0,92.0,92.0,92.0,258.0,178.0,178.0,516.0,0.0,516.0,0.0,736.0,92.0
7,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,712.0,712.0,89.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,83.0,83.0,83.0,623.0,623.0,0.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,92.0,258.0,430.0,430.0,516.0,516.0,516.0,516.0,0.0,852.0,364.0,736.0,460.0,0.0,0.0,276.0,160.0,896.0,896.0,896.0,0.0,0.0,0.0,184.0,92.0,184.0,92.0,92.0,184.0,178.0,178.0,178.0,623.0,623.0,623.0,92.0,0.0,552.0,552.0,552.0,445.0,445.0,89.0,92.0,92.0,356.0,267.0,267.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,267.0,92.0,92.0,828.0,828.0,0.0,92.0,92.0,460.0,92.0,92.0,92.0,0.0,178.0,178.0,516.0,516.0,516.0,0.0,736.0,92.0
8,92.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,712.0,712.0,89.0,92.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,0.0,83.0,83.0,623.0,623.0,623.0,92.0,92.0,368.0,368.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,184.0,430.0,430.0,430.0,430.0,516.0,516.0,516.0,0.0,0.0,92.0,460.0,460.0,0.0,0.0,92.0,220.0,896.0,896.0,896.0,276.0,0.0,0.0,184.0,92.0,0.0,92.0,92.0,92.0,178.0,356.0,178.0,623.0,6.0,623.0,92.0,92.0,552.0,552.0,552.0,445.0,445.0,445.0,92.0,92.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,267.0,534.0,276.0,267.0,267.0,92.0,92.0,828.0,828.0,86.0,92.0,460.0,92.0,92.0,92.0,92.0,276.0,178.0,178.0,516.0,0.0,516.0,0.0,736.0,92.0
9,92.0,92.0,92.0,92.0,92.0,92.0,0.0,736.0,92.0,92.0,92.0,712.0,712.0,712.0,89.0,92.0,92.0,92.0,0.0,0.0,736.0,92.0,92.0,83.0,83.0,83.0,623.0,623.0,623.0,92.0,92.0,368.0,736.0,89.0,89.0,89.0,92.0,92.0,92.0,92.0,276.0,0.0,430.0,430.0,516.0,516.0,516.0,516.0,0.0,552.0,0.0,0.0,460.0,0.0,0.0,0.0,325.0,592.0,896.0,368.0,86.0,0.0,0.0,184.0,92.0,92.0,430.0,0.0,92.0,178.0,178.0,178.0,623.0,0.0,623.0,92.0,92.0,552.0,552.0,552.0,445.0,0.0,445.0,92.0,92.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,267.0,92.0,92.0,828.0,736.0,828.0,92.0,92.0,92.0,92.0,92.0,92.0,460.0,178.0,178.0,516.0,0.0,516.0,0.0,80.0,92.0
