,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,1380.0,92.0,460.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,83.0,92.0,448.0,92.0,142.0,92.0,896.0,92.0,896.0,92.0,74.0,92.0,896.0,92.0,0.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,516.0
1,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,0.0,92.0,896.0,92.0,736.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,280.0,92.0,0.0,92.0,552.0,92.0,460.0,92.0,896.0,92.0,896.0,92.0,896.0,92.0,92.0,92.0,178.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,516.0
2,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,460.0,92.0,0.0,92.0,184.0,92.0,0.0,92.0,0.0,92.0,896.0,92.0,539.0,92.0,160.0,92.0,896.0,92.0,448.0,92.0,896.0,92.0,896.0,92.0,0.0,92.0,178.0,92.0,736.0,92.0,92.0,92.0,92.0,92.0,516.0
3,92.0,89.0,92.0,415.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,0.0,92.0,736.0,92.0,0.0,92.0,276.0,92.0,0.0,92.0,560.0,92.0,80.0,92.0,220.0,92.0,689.0,92.0,784.0,92.0,896.0,92.0,896.0,92.0,92.0,92.0,178.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,516.0
4,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,0.0,92.0,267.0,92.0,276.0,92.0,0.0,92.0,0.0,92.0,896.0,92.0,0.0,92.0,325.0,92.0,896.0,92.0,560.0,92.0,896.0,92.0,896.0,92.0,92.0,92.0,178.0,92.0,92.0,92.0,368.0,92.0,92.0,92.0,516.0
5,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,0.0,92.0,276.0,92.0,736.0,92.0,736.0,92.0,0.0,92.0,280.0,92.0,992.0,92.0,89.0,92.0,1157.0,92.0,0.0,92.0,896.0,92.0,92.0,92.0,92.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,516.0
6,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,0.0,92.0,0.0,92.0,460.0,92.0,0.0,92.0,276.0,92.0,784.0,92.0,896.0,92.0,1424.0,92.0,355.0,92.0,896.0,92.0,896.0,92.0,280.0,92.0,92.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,516.0
7,92.0,89.0,92.0,83.0,92.0,445.0,92.0,430.0,92.0,516.0,92.0,430.0,92.0,896.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,552.0,92.0,896.0,92.0,240.0,92.0,1104.0,92.0,56.0,92.0,896.0,92.0,896.0,92.0,184.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,1204.0
8,92.0,89.0,92.0,83.0,92.0,623.0,92.0,92.0,92.0,430.0,92.0,430.0,92.0,368.0,92.0,0.0,92.0,460.0,92.0,460.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,896.0,92.0,896.0,92.0,539.0,92.0,0.0,92.0,896.0,92.0,583.0,92.0,534.0,92.0,1157.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,516.0
9,92.0,89.0,92.0,83.0,92.0,623.0,92.0,92.0,92.0,430.0,92.0,430.0,92.0,1012.0,92.0,552.0,92.0,0.0,92.0,1380.0,92.0,1196.0,92.0,0.0,92.0,896.0,92.0,0.0,92.0,460.0,92.0,896.0,92.0,0.0,92.0,896.0,92.0,896.0,92.0,92.0,92.0,178.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,516.0
10,92.0,89.0,92.0,83.0,92.0,623.0,92.0,92.0,92.0,430.0,92.0,430.0,92.0,0.0,92.0,0.0,92.0,184.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,840.0,92.0,0.0,92.0,896.0,92.0,0.0,92.0,0.0,92.0,1328.0,92.0,896.0,92.0,92.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,552.0
11,92.0,89.0,92.0,83.0,92.0,623.0,92.0,92.0,92.0,516.0,92.0,430.0,92.0,276.0,92.0,736.0,92.0,0.0,92.0,184.0,92.0,92.0,92.0,0.0,92.0,896.0,92.0,896.0,92.0,689.0,92.0,1184.0,92.0,184.0,92.0,896.0,92.0,0.0,92.0,92.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,516.0
12,92.0,89.0,92.0,83.0,92.0,445.0,92.0,0.0,92.0,430.0,92.0,430.0,92.0,0.0,92.0,644.0,92.0,0.0,92.0,356.0,92.0,1196.0,92.0,0.0,92.0,728.0,92.0,336.0,92.0,896.0,92.0,0.0,92.0,0.0,92.0,896.0,92.0,784.0,92.0,828.0,92.0,178.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,516.0
13,92.0,89.0,92.0,83.0,92.0,623.0,92.0,92.0,92.0,430.0,92.0,430.0,92.0,0.0,92.0,644.0,92.0,0.0,92.0,736.0,92.0,0.0,92.0,644.0,92.0,0.0,92.0,142.0,92.0,1157.0,92.0,896.0,92.0,168.0,92.0,896.0,92.0,896.0,92.0,92.0,92.0,178.0,92.0,276.0,92.0,92.0,92.0,92.0,92.0,92.0
