,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0.0,178.0,0.0,92.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,80.0,0.0,10.0,0.0,0.0,0.0,290.0,0.0,290.0,0.0,0.0,0.0,70.0,0.0,329.0,0.0,65.0,0.0,15.0,0.0,736.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,0.0,87.0
1,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,80.0,0.0,10.0,0.0,290.0,0.0,116.0,0.0,290.0,0.0,0.0,0.0,92.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,184.0,0.0,10.0,0.0,640.0,0.0,15.0,0.0,87.0
2,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,80.0,0.0,10.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,82.0,0.0,518.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,276.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,26.0,0.0,276.0,0.0,148.0,0.0,20.0,0.0,15.0,0.0,87.0
3,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,0.0,0.0,10.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,141.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,184.0,0.0,10.0,0.0,10.0,0.0,20.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,23.0,0.0,20.0,0.0,20.0,0.0,87.0
4,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,80.0,0.0,10.0,0.0,290.0,0.0,29.0,0.0,290.0,0.0,16.0,0.0,20.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,552.0,0.0,34.0,0.0,66.0,0.0,15.0,0.0,87.0
5,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,0.0,0.0,10.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,0.0,0.0,20.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,71.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,15.0,0.0,87.0
6,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,80.0,0.0,10.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,20.0,0.0,250.0,0.0,89.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,87.0
7,0.0,178.0,0.0,80.0,0.0,560.0,0.0,87.0,0.0,290.0,0.0,80.0,0.0,10.0,0.0,290.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,329.0,0.0,250.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,265.0,0.0,20.0,0.0,15.0,0.0,518.0
8,0.0,178.0,0.0,240.0,0.0,0.0,0.0,178.0,0.0,178.0,0.0,80.0,0.0,290.0,0.0,0.0,0.0,290.0,0.0,290.0,0.0,100.0,0.0,20.0,0.0,50.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,92.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,74.0,0.0,20.0,0.0,15.0,0.0,184.0
9,0.0,178.0,0.0,80.0,0.0,0.0,0.0,267.0,0.0,890.0,0.0,80.0,0.0,261.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,0.0,0.0,20.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0
10,0.0,178.0,0.0,80.0,0.0,0.0,0.0,267.0,0.0,890.0,0.0,80.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,178.0,0.0,20.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,184.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0,15.0,0.0,0.0
11,0.0,178.0,0.0,80.0,0.0,0.0,0.0,267.0,0.0,890.0,0.0,0.0,0.0,290.0,0.0,500.0,0.0,0.0,0.0,290.0,0.0,184.0,0.0,20.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,15.0,0.0,0.0
12,0.0,178.0,0.0,267.0,0.0,0.0,0.0,267.0,0.0,890.0,0.0,80.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,58.0,0.0,0.0,0.0,20.0,0.0,250.0,0.0,552.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,35.0,0.0,0.0
13,0.0,178.0,0.0,80.0,0.0,0.0,0.0,267.0,0.0,890.0,0.0,80.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,290.0,0.0,0.0,0.0,644.0,0.0,250.0,0.0,5.0,0.0,15.0,0.0,136.0,0.0,0.0,0.0,801.0,0.0,10.0,0.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,20.0,0.0,35.0,0.0,92.0
