0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,232.0,348.0,348.0,333.0,351.0,348.0,348.0,348.0,348.0,232.0,348.0,348.0,348.0,348.0,812.0,345.0,345.0,345.0,342.0,348.0,232.0,348.0,327.0,327.0,218.0,777.0,777.0,0.0,0.0,763.0,654.0,436.0,436.0,109.0,0.0,0.0,348.0,348.0,0.0,0.0,152.0,14.0,812.0,265.0,116.0,116.0,116.0,690.0,690.0,791.0,339.0,339.0,545.0,0.0,0.0,110.0,612.0,388.0,306.0,348.0,348.0,348.0,472.0,243.0,30.0,348.0,464.0,348.0,103.0,232.0,580.0,30.0,0.0,0.0,348.0,30.0,232.0,460.0,460.0,472.0,0.0,115.0,115.0,115.0,0.0,0.0,68.0,68.0,0.0,1035.0,321.0,110.0,110.0,110.0,109.0,183.0,109.0,10.0,294.0,0.0,312.0,285.0,348.0,348.0,294.0,196.0,348.0,348.0,696.0
1,348.0,348.0,348.0,348.0,348.0,348.0,230.0,348.0,348.0,348.0,336.0,348.0,333.0,351.0,348.0,342.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,232.0,345.0,345.0,345.0,345.0,348.0,348.0,348.0,327.0,318.0,218.0,777.0,777.0,0.0,0.0,436.0,436.0,436.0,436.0,0.0,0.0,0.0,348.0,348.0,0.0,94.0,18.0,6.0,812.0,30.0,116.0,232.0,0.0,690.0,460.0,339.0,339.0,339.0,0.0,0.0,6.0,110.0,612.0,582.0,306.0,348.0,348.0,348.0,472.0,76.0,0.0,348.0,348.0,77.0,348.0,116.0,116.0,116.0,103.0,0.0,348.0,0.0,348.0,460.0,460.0,472.0,180.0,115.0,115.0,115.0,112.0,112.0,68.0,68.0,333.0,333.0,333.0,110.0,110.0,110.0,112.0,113.0,109.0,33.0,95.0,112.0,312.0,285.0,348.0,348.0,294.0,297.0,348.0,348.0,0.0
2,348.0,348.0,348.0,348.0,348.0,348.0,354.0,348.0,348.0,348.0,348.0,348.0,333.0,351.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,812.0,345.0,345.0,345.0,345.0,348.0,348.0,348.0,327.0,327.0,218.0,777.0,777.0,0.0,0.0,436.0,436.0,327.0,436.0,0.0,0.0,0.0,348.0,348.0,0.0,0.0,0.0,348.0,833.0,30.0,116.0,116.0,690.0,690.0,690.0,339.0,339.0,339.0,0.0,0.0,0.0,110.0,224.0,582.0,270.0,348.0,348.0,348.0,472.0,21.0,62.0,928.0,348.0,351.0,1017.0,116.0,116.0,116.0,103.0,20.0,348.0,228.0,348.0,690.0,345.0,472.0,819.0,115.0,115.0,115.0,0.0,112.0,68.0,160.0,333.0,333.0,273.0,981.0,110.0,110.0,109.0,109.0,0.0,0.0,95.0,112.0,312.0,285.0,348.0,348.0,6.0,0.0,348.0,351.0,232.0
3,348.0,348.0,112.0,339.0,348.0,348.0,116.0,348.0,348.0,348.0,348.0,580.0,333.0,351.0,348.0,1276.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,812.0,345.0,345.0,115.0,345.0,348.0,348.0,348.0,327.0,327.0,218.0,777.0,777.0,0.0,0.0,436.0,448.0,436.0,436.0,0.0,0.0,0.0,348.0,460.0,6.0,0.0,14.0,798.0,812.0,202.0,116.0,116.0,690.0,690.0,690.0,452.0,1243.0,339.0,0.0,0.0,228.0,110.0,612.0,0.0,12.0,360.0,348.0,238.0,472.0,27.0,0.0,348.0,348.0,348.0,348.0,116.0,116.0,116.0,103.0,80.0,348.0,60.0,819.0,460.0,0.0,452.0,236.0,999.0,0.0,115.0,112.0,0.0,68.0,68.0,333.0,224.0,136.0,0.0,110.0,110.0,109.0,109.0,109.0,25.0,190.0,112.0,312.0,285.0,348.0,348.0,294.0,297.0,348.0,348.0,232.0
4,348.0,348.0,112.0,348.0,348.0,348.0,348.0,348.0,696.0,348.0,348.0,348.0,333.0,351.0,348.0,348.0,192.0,348.0,672.0,348.0,348.0,348.0,348.0,812.0,115.0,342.0,345.0,345.0,348.0,348.0,228.0,327.0,327.0,218.0,777.0,288.0,0.0,0.0,440.0,436.0,436.0,109.0,0.0,0.0,0.0,348.0,348.0,26.0,0.0,10.0,348.0,348.0,174.0,116.0,0.0,690.0,690.0,690.0,339.0,339.0,351.0,0.0,0.0,34.0,110.0,612.0,388.0,306.0,348.0,348.0,348.0,0.0,472.0,0.0,348.0,690.0,348.0,348.0,117.0,116.0,116.0,103.0,0.0,348.0,30.0,348.0,460.0,460.0,472.0,812.0,115.0,0.0,0.0,112.0,112.0,68.0,88.0,333.0,444.0,333.0,110.0,110.0,110.0,40.0,109.0,218.0,0.0,285.0,0.0,312.0,285.0,348.0,348.0,294.0,297.0,348.0,348.0,224.0
5,348.0,348.0,112.0,464.0,348.0,348.0,348.0,348.0,348.0,348.0,232.0,928.0,333.0,351.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,464.0,348.0,812.0,345.0,345.0,345.0,345.0,348.0,345.0,348.0,327.0,327.0,218.0,0.0,777.0,0.0,0.0,436.0,436.0,436.0,436.0,0.0,0.0,0.0,348.0,348.0,0.0,0.0,18.0,348.0,696.0,21.0,116.0,580.0,690.0,565.0,690.0,0.0,339.0,339.0,0.0,0.0,74.0,110.0,0.0,582.0,306.0,348.0,348.0,348.0,472.0,472.0,31.0,6.0,348.0,348.0,116.0,116.0,1508.0,678.0,56.0,118.0,348.0,448.0,348.0,232.0,460.0,472.0,162.0,115.0,30.0,115.0,112.0,112.0,68.0,68.0,333.0,333.0,333.0,110.0,424.0,110.0,109.0,109.0,109.0,258.0,95.0,1339.0,312.0,285.0,232.0,336.0,294.0,297.0,348.0,348.0,348.0
6,348.0,348.0,112.0,348.0,348.0,348.0,348.0,348.0,580.0,348.0,348.0,0.0,333.0,351.0,348.0,464.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,452.0,345.0,345.0,345.0,345.0,232.0,348.0,348.0,654.0,327.0,218.0,777.0,777.0,0.0,0.0,436.0,436.0,436.0,436.0,0.0,0.0,0.0,116.0,348.0,14.0,103.0,0.0,348.0,812.0,34.0,232.0,116.0,690.0,0.0,690.0,336.0,339.0,339.0,0.0,0.0,0.0,110.0,612.0,582.0,306.0,0.0,2128.0,348.0,472.0,472.0,0.0,348.0,348.0,348.0,348.0,116.0,116.0,116.0,840.0,464.0,348.0,0.0,348.0,460.0,460.0,0.0,472.0,115.0,963.0,115.0,1482.0,112.0,68.0,68.0,333.0,333.0,510.0,110.0,110.0,0.0,109.0,109.0,109.0,14.0,95.0,190.0,784.0,285.0,230.0,348.0,98.0,297.0,354.0,348.0,232.0
7,348.0,348.0,112.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,333.0,351.0,348.0,464.0,348.0,0.0,348.0,348.0,348.0,348.0,348.0,812.0,345.0,345.0,345.0,345.0,348.0,348.0,348.0,327.0,327.0,218.0,777.0,777.0,0.0,0.0,436.0,654.0,436.0,436.0,0.0,0.0,0.0,348.0,348.0,0.0,6.0,0.0,348.0,812.0,115.0,116.0,116.0,690.0,690.0,690.0,339.0,880.0,339.0,0.0,0.0,119.0,110.0,612.0,864.0,303.0,66.0,0.0,348.0,354.0,472.0,1017.0,348.0,348.0,348.0,348.0,116.0,116.0,116.0,103.0,116.0,348.0,0.0,348.0,460.0,460.0,472.0,88.0,115.0,31.0,115.0,147.0,112.0,144.0,68.0,333.0,333.0,333.0,110.0,110.0,84.0,109.0,84.0,109.0,0.0,95.0,132.0,312.0,285.0,0.0,114.0,294.0,297.0,348.0,348.0,232.0
8,348.0,348.0,112.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,351.0,468.0,348.0,348.0,348.0,232.0,348.0,348.0,348.0,348.0,812.0,812.0,345.0,345.0,345.0,345.0,348.0,348.0,348.0,327.0,109.0,218.0,777.0,777.0,0.0,0.0,436.0,436.0,545.0,436.0,0.0,0.0,0.0,348.0,348.0,0.0,14.0,32.0,348.0,0.0,30.0,220.0,116.0,1053.0,0.0,29.0,339.0,339.0,339.0,0.0,0.0,0.0,555.0,612.0,582.0,306.0,348.0,1160.0,348.0,472.0,472.0,279.0,348.0,348.0,348.0,348.0,116.0,116.0,25.0,103.0,464.0,0.0,0.0,348.0,460.0,460.0,472.0,186.0,115.0,0.0,115.0,112.0,112.0,34.0,176.0,333.0,340.0,333.0,880.0,0.0,110.0,0.0,109.0,1130.0,6.0,95.0,475.0,380.0,333.0,348.0,348.0,888.0,297.0,348.0,348.0,232.0
9,348.0,348.0,112.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,351.0,351.0,348.0,0.0,348.0,464.0,342.0,696.0,348.0,348.0,812.0,812.0,345.0,345.0,345.0,345.0,348.0,348.0,232.0,327.0,109.0,218.0,222.0,777.0,0.0,0.0,436.0,436.0,436.0,436.0,0.0,0.0,0.0,348.0,348.0,111.0,26.0,14.0,348.0,0.0,113.0,116.0,0.0,690.0,460.0,690.0,452.0,339.0,214.0,0.0,0.0,763.0,110.0,21.0,0.0,306.0,348.0,348.0,116.0,472.0,472.0,702.0,348.0,0.0,348.0,348.0,116.0,116.0,116.0,103.0,464.0,348.0,0.0,348.0,460.0,460.0,472.0,472.0,115.0,0.0,0.0,112.0,448.0,68.0,68.0,333.0,333.0,333.0,110.0,110.0,110.0,0.0,109.0,109.0,515.0,95.0,0.0,380.0,333.0,348.0,348.0,294.0,297.0,0.0,348.0,232.0
10,348.0,348.0,112.0,348.0,348.0,345.0,348.0,348.0,348.0,348.0,348.0,0.0,117.0,351.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,812.0,812.0,345.0,345.0,230.0,345.0,348.0,348.0,348.0,327.0,327.0,218.0,777.0,777.0,0.0,0.0,436.0,436.0,224.0,436.0,0.0,0.0,0.0,348.0,348.0,270.0,0.0,14.0,348.0,116.0,580.0,116.0,116.0,690.0,690.0,690.0,339.0,339.0,339.0,218.0,0.0,0.0,1430.0,612.0,582.0,306.0,348.0,351.0,348.0,472.0,118.0,78.0,348.0,348.0,348.0,468.0,116.0,116.0,116.0,660.0,464.0,348.0,348.0,348.0,460.0,460.0,472.0,472.0,115.0,30.0,115.0,112.0,112.0,0.0,68.0,333.0,333.0,333.0,110.0,109.0,110.0,109.0,327.0,109.0,345.0,95.0,475.0,380.0,333.0,348.0,348.0,294.0,89.0,348.0,348.0,812.0
