,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564744395.0,0.0,0.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,134276299.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564789451.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,4276020225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564789451.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2564744395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,2564789451.0,0.0,2564744395.0,0.0,2566448331.0,0.0,2564744395.0,0.0,1.0,0.0,2569200843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
