,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,63.0,9.0,63.0,100.0,63.0,41.0,63.0,78.0,63.0,82.0,63.0,61.0,63.0,54.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,74.0,63.0,54.0,63.0,25.0,63.0,61.0,63.0,40.0,63.0,61.0,63.0,100.0,63.0,163.0,63.0,69.0,63.0,53.0,63.0,23.0,63.0,163.0
1,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,61.0,61.0,54.0,61.0,88.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,84.0,61.0,2.0,61.0,61.0,61.0,29.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,29.0,61.0,53.0,61.0,26.0,61.0,0.0
2,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,61.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,14.0,61.0,61.0,61.0,74.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,40.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,69.0,61.0,53.0,61.0,23.0,61.0,7.0
3,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,61.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,1.0,61.0,61.0,61.0,74.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,40.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,69.0,61.0,53.0,61.0,23.0,61.0,0.0
4,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,61.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,10.0,61.0,61.0,61.0,74.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,40.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,69.0,61.0,53.0,61.0,23.0,61.0,163.0
5,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,38.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,11.0,61.0,0.0,61.0,74.0,61.0,54.0,61.0,47.0,61.0,61.0,61.0,40.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,65.0,61.0,53.0,61.0,23.0,61.0,26.0
6,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,61.0,61.0,54.0,61.0,61.0,61.0,34.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,26.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,69.0,61.0,53.0,61.0,39.0,61.0,83.0
7,61.0,9.0,61.0,100.0,61.0,41.0,61.0,78.0,61.0,82.0,61.0,61.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,26.0,61.0,74.0,61.0,54.0,61.0,33.0,61.0,61.0,61.0,40.0,61.0,61.0,61.0,100.0,61.0,163.0,61.0,69.0,61.0,53.0,61.0,43.0,61.0,163.0
8,61.0,9.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,32.0,61.0,61.0,61.0,74.0,61.0,54.0,61.0,38.0,61.0,61.0,61.0,46.0,61.0,17.0,61.0,100.0,61.0,116.0,61.0,69.0,61.0,53.0,61.0,116.0,61.0,163.0
9,61.0,9.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,54.0,61.0,19.0,61.0,61.0,61.0,40.0,61.0,7.0,61.0,0.0,61.0,116.0,61.0,22.0,61.0,9.0,61.0,116.0,61.0,163.0
