,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,276.0,0.0,246.0,0.0,285.0,0.0,247.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,313.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
1,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,246.0,0.0,247.0,0.0,279.0,0.0,307.0,0.0,307.0,0.0,379.0,0.0,307.0,0.0,347.0,0.0,166.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,143.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
2,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,4.0,0.0,319.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,345.0,0.0,310.0,0.0,246.0,0.0,281.0,0.0,247.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
3,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,246.0,0.0,247.0,0.0,281.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
4,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,246.0,0.0,247.0,0.0,247.0,0.0,307.0,0.0,344.0,0.0,343.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
5,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,246.0,0.0,247.0,0.0,141.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
6,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,246.0,0.0,242.0,0.0,141.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,206.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
7,0.0,280.0,0.0,139.0,0.0,133.0,0.0,353.0,0.0,318.0,0.0,251.0,0.0,282.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,381.0,0.0,102.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,246.0,0.0,247.0,0.0,141.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,203.0,0.0,32.0,0.0,167.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
8,0.0,280.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,0.0,0.0,310.0,0.0,247.0,0.0,247.0,0.0,141.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,307.0,0.0,313.0,0.0,166.0,0.0,203.0,0.0,203.0,0.0,166.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
9,0.0,280.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,4.0,0.0,316.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,247.0,0.0,247.0,0.0,141.0,0.0,307.0,0.0,177.0,0.0,307.0,0.0,307.0,0.0,348.0,0.0,166.0,0.0,203.0,0.0,238.0,0.0,166.0,0.0,107.0,0.0,107.0,0.0,107.0,0.0,314.0,0.0,270.0
