0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,316.0,279.0,316.0,316.0,316.0,316.0,316.0,282.0,312.0,316.0,220.0,316.0,316.0,317.0,310.0,310.0,310.0,310.0,310.0,310.0,66.0,310.0,310.0,310.0,247.0,247.0,247.0,285.0,312.0,307.0,307.0,307.0,313.0,279.0,313.0,313.0,273.0,273.0,273.0,7.0,203.0,203.0,32.0,166.0,166.0,310.0,107.0,107.0,73.0,173.0,239.0,239.0,239.0,352.0,314.0,348.0,0.0,0.0,270.0
1,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,316.0,279.0,316.0,316.0,316.0,316.0,131.0,282.0,312.0,316.0,316.0,316.0,316.0,317.0,310.0,310.0,310.0,310.0,310.0,310.0,66.0,310.0,310.0,310.0,247.0,247.0,248.0,247.0,312.0,307.0,307.0,307.0,313.0,279.0,313.0,313.0,239.0,273.0,273.0,7.0,131.0,203.0,32.0,312.0,166.0,166.0,107.0,143.0,107.0,239.0,239.0,239.0,239.0,352.0,314.0,314.0,0.0,0.0,270.0
2,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,316.0,282.0,316.0,316.0,316.0,316.0,316.0,317.0,310.0,310.0,310.0,310.0,272.0,310.0,310.0,310.0,310.0,310.0,209.0,247.0,247.0,247.0,312.0,307.0,307.0,307.0,313.0,279.0,313.0,384.0,239.0,273.0,273.0,203.0,203.0,200.0,32.0,166.0,166.0,166.0,107.0,107.0,107.0,239.0,239.0,239.0,239.0,352.0,314.0,314.0,0.0,0.0,270.0
3,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,70.0,282.0,316.0,316.0,4.0,316.0,316.0,317.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,247.0,247.0,247.0,316.0,307.0,307.0,304.0,307.0,313.0,279.0,313.0,313.0,239.0,273.0,273.0,203.0,204.0,203.0,32.0,166.0,166.0,166.0,107.0,107.0,107.0,239.0,239.0,239.0,239.0,352.0,314.0,314.0,0.0,0.0,270.0
4,0.0,0.0,313.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,70.0,282.0,316.0,316.0,4.0,316.0,316.0,317.0,276.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,346.0,310.0,247.0,247.0,247.0,247.0,307.0,307.0,307.0,307.0,313.0,313.0,313.0,313.0,239.0,273.0,273.0,203.0,203.0,203.0,32.0,166.0,166.0,166.0,107.0,105.0,107.0,239.0,239.0,239.0,239.0,314.0,314.0,149.0,0.0,0.0,270.0
5,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,280.0,316.0,70.0,282.0,316.0,316.0,4.0,212.0,316.0,317.0,310.0,310.0,310.0,308.0,310.0,310.0,310.0,310.0,310.0,310.0,102.0,247.0,247.0,247.0,307.0,307.0,307.0,307.0,313.0,347.0,348.0,313.0,239.0,273.0,273.0,203.0,206.0,203.0,32.0,166.0,166.0,166.0,144.0,107.0,107.0,239.0,239.0,239.0,239.0,314.0,314.0,0.0,0.0,0.0,270.0
6,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,70.0,282.0,316.0,316.0,4.0,316.0,316.0,317.0,310.0,310.0,310.0,308.0,310.0,310.0,310.0,310.0,310.0,345.0,33.0,213.0,247.0,247.0,307.0,307.0,307.0,307.0,313.0,313.0,348.0,313.0,239.0,273.0,273.0,203.0,203.0,203.0,32.0,166.0,166.0,166.0,107.0,107.0,103.0,239.0,239.0,239.0,239.0,314.0,314.0,0.0,0.0,0.0,270.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,70.0,282.0,316.0,316.0,4.0,316.0,350.0,316.0,310.0,309.0,62.0,308.0,310.0,310.0,310.0,310.0,310.0,310.0,33.0,247.0,247.0,247.0,307.0,341.0,307.0,307.0,313.0,313.0,313.0,313.0,239.0,273.0,273.0,165.0,203.0,203.0,32.0,166.0,166.0,166.0,107.0,107.0,107.0,239.0,239.0,239.0,239.0,314.0,314.0,0.0,0.0,0.0,270.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,70.0,316.0,316.0,316.0,4.0,316.0,316.0,316.0,310.0,310.0,344.0,308.0,310.0,310.0,310.0,310.0,310.0,310.0,33.0,247.0,246.0,247.0,73.0,307.0,307.0,307.0,313.0,310.0,348.0,313.0,239.0,273.0,273.0,203.0,203.0,203.0,203.0,166.0,166.0,166.0,107.0,107.0,144.0,239.0,239.0,239.0,239.0,314.0,314.0,0.0,0.0,0.0,270.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,248.0,316.0,274.0,316.0,316.0,316.0,316.0,70.0,316.0,316.0,316.0,4.0,316.0,316.0,316.0,310.0,310.0,310.0,308.0,310.0,310.0,310.0,310.0,276.0,310.0,33.0,247.0,247.0,247.0,307.0,307.0,307.0,307.0,313.0,313.0,313.0,313.0,239.0,273.0,273.0,203.0,203.0,239.0,238.0,166.0,166.0,166.0,107.0,107.0,107.0,239.0,239.0,239.0,239.0,314.0,314.0,0.0,0.0,0.0,270.0
