0,3.0,3.0,3.0,3.0,44.0,33.0,3.0,3.0,3.0,3.0,24.0,21.0,26.0,0.0,0.0,6.0,0.0,53.0,24.0,38.0,21.0,0.0,21.0,3.0,3.0,42.0,39.0,14.0,32.0,32.0,41.0,6.0,3.0,29.0,18.0,18.0,29.0,30.0,15.0,6.0,21.0,0.0,39.0,15.0,24.0,0.0,0.0,0.0,26.0,26.0,26.0,27.0,41.0,0.0,0.0,15.0,6.0,24.0,39.0,14.0,9.0,0.0,12.0,53.0,0.0,3.0,15.0,29.0,29.0,33.0,53.0,26.0,0.0,39.0,24.0,3.0,6.0,24.0,0.0,3.0,3.0,0.0,0.0,14.0,27.0,0.0,41.0,3.0,53.0,0.0,30.0,9.0,24.0,0.0,3.0,9.0,32.0,8.0,21.0,14.0
1,3.0,3.0,3.0,12.0,12.0,3.0,3.0,21.0,3.0,6.0,6.0,24.0,3.0,6.0,0.0,0.0,26.0,39.0,3.0,42.0,32.0,0.0,14.0,36.0,33.0,24.0,0.0,15.0,32.0,15.0,53.0,0.0,27.0,39.0,9.0,3.0,15.0,24.0,8.0,24.0,27.0,3.0,6.0,24.0,0.0,42.0,45.0,0.0,29.0,26.0,44.0,27.0,0.0,3.0,0.0,12.0,24.0,29.0,0.0,14.0,36.0,41.0,3.0,0.0,0.0,3.0,24.0,0.0,24.0,21.0,53.0,26.0,0.0,45.0,18.0,3.0,24.0,24.0,15.0,0.0,0.0,0.0,0.0,14.0,9.0,26.0,3.0,30.0,0.0,53.0,30.0,30.0,14.0,0.0,0.0,41.0,0.0,41.0,0.0,53.0
2,3.0,24.0,3.0,3.0,3.0,3.0,18.0,3.0,3.0,12.0,9.0,30.0,0.0,0.0,0.0,0.0,26.0,53.0,18.0,0.0,0.0,0.0,12.0,3.0,50.0,12.0,39.0,14.0,0.0,18.0,12.0,24.0,53.0,53.0,9.0,30.0,29.0,24.0,36.0,14.0,15.0,3.0,24.0,24.0,6.0,0.0,0.0,21.0,24.0,26.0,26.0,27.0,0.0,0.0,21.0,27.0,24.0,29.0,14.0,14.0,32.0,41.0,41.0,53.0,53.0,24.0,0.0,24.0,6.0,8.0,9.0,8.0,0.0,53.0,11.0,3.0,6.0,24.0,0.0,8.0,0.0,3.0,12.0,27.0,24.0,26.0,27.0,39.0,21.0,32.0,9.0,6.0,6.0,47.0,32.0,41.0,39.0,9.0,0.0,15.0
3,3.0,3.0,3.0,3.0,9.0,12.0,0.0,21.0,0.0,3.0,21.0,15.0,0.0,12.0,0.0,29.0,26.0,26.0,53.0,50.0,0.0,36.0,14.0,3.0,39.0,0.0,14.0,14.0,0.0,0.0,39.0,6.0,0.0,53.0,21.0,9.0,29.0,29.0,9.0,12.0,3.0,3.0,24.0,24.0,24.0,18.0,30.0,36.0,26.0,26.0,26.0,33.0,0.0,0.0,0.0,12.0,24.0,18.0,18.0,14.0,32.0,18.0,41.0,0.0,53.0,3.0,39.0,29.0,23.0,0.0,3.0,26.0,24.0,53.0,39.0,29.0,27.0,24.0,24.0,0.0,0.0,3.0,0.0,0.0,15.0,12.0,27.0,0.0,24.0,30.0,24.0,12.0,0.0,12.0,24.0,41.0,41.0,0.0,53.0,27.0
4,3.0,3.0,3.0,21.0,23.0,3.0,3.0,18.0,14.0,3.0,24.0,24.0,15.0,12.0,0.0,0.0,14.0,26.0,24.0,45.0,9.0,24.0,8.0,12.0,18.0,53.0,14.0,6.0,21.0,3.0,45.0,36.0,15.0,53.0,3.0,3.0,0.0,21.0,45.0,14.0,3.0,3.0,6.0,9.0,24.0,0.0,21.0,21.0,26.0,26.0,0.0,45.0,0.0,0.0,0.0,0.0,53.0,29.0,14.0,0.0,12.0,38.0,0.0,39.0,53.0,24.0,3.0,0.0,29.0,14.0,3.0,26.0,0.0,53.0,24.0,42.0,0.0,0.0,0.0,0.0,0.0,18.0,47.0,11.0,0.0,12.0,0.0,0.0,0.0,18.0,30.0,0.0,0.0,39.0,0.0,41.0,0.0,12.0,53.0,6.0
5,3.0,3.0,3.0,3.0,12.0,3.0,21.0,3.0,3.0,24.0,24.0,6.0,0.0,0.0,0.0,0.0,26.0,26.0,14.0,24.0,21.0,0.0,8.0,24.0,12.0,30.0,14.0,14.0,9.0,0.0,3.0,33.0,53.0,53.0,17.0,3.0,6.0,29.0,41.0,26.0,3.0,3.0,24.0,24.0,24.0,0.0,17.0,45.0,26.0,26.0,3.0,0.0,0.0,0.0,0.0,24.0,15.0,42.0,24.0,0.0,21.0,21.0,30.0,12.0,53.0,9.0,0.0,21.0,12.0,50.0,27.0,47.0,0.0,53.0,33.0,24.0,0.0,24.0,24.0,0.0,45.0,23.0,0.0,12.0,27.0,26.0,3.0,9.0,0.0,39.0,30.0,9.0,14.0,39.0,32.0,41.0,41.0,41.0,53.0,36.0
6,3.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,3.0,24.0,24.0,3.0,6.0,0.0,45.0,53.0,26.0,26.0,12.0,9.0,0.0,0.0,8.0,3.0,18.0,24.0,14.0,14.0,24.0,53.0,3.0,11.0,53.0,0.0,3.0,12.0,29.0,53.0,14.0,11.0,12.0,0.0,21.0,24.0,36.0,0.0,0.0,0.0,26.0,17.0,15.0,0.0,12.0,21.0,12.0,33.0,9.0,15.0,14.0,32.0,18.0,41.0,0.0,0.0,53.0,3.0,33.0,27.0,8.0,9.0,17.0,26.0,0.0,53.0,12.0,3.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,27.0,9.0,21.0,15.0,0.0,0.0,30.0,0.0,14.0,45.0,32.0,41.0,41.0,9.0,53.0,41.0
7,3.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,27.0,3.0,30.0,29.0,53.0,0.0,0.0,0.0,26.0,26.0,27.0,27.0,0.0,9.0,8.0,3.0,53.0,0.0,0.0,27.0,3.0,0.0,0.0,27.0,12.0,42.0,3.0,9.0,29.0,9.0,6.0,14.0,3.0,3.0,15.0,42.0,21.0,0.0,12.0,0.0,26.0,26.0,27.0,27.0,15.0,0.0,0.0,12.0,3.0,0.0,15.0,3.0,12.0,33.0,41.0,0.0,6.0,12.0,0.0,29.0,21.0,12.0,15.0,0.0,39.0,53.0,0.0,9.0,0.0,21.0,0.0,0.0,18.0,0.0,53.0,0.0,27.0,3.0,0.0,6.0,0.0,20.0,30.0,3.0,0.0,0.0,32.0,41.0,41.0,41.0,53.0,53.0
8,3.0,15.0,3.0,24.0,3.0,3.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,21.0,45.0,0.0,0.0,8.0,0.0,0.0,15.0,27.0,41.0,3.0,3.0,41.0,35.0,0.0,9.0,21.0,3.0,29.0,29.0,24.0,14.0,3.0,3.0,24.0,45.0,0.0,0.0,21.0,3.0,12.0,26.0,27.0,27.0,0.0,0.0,3.0,0.0,45.0,3.0,15.0,3.0,27.0,12.0,6.0,12.0,53.0,3.0,45.0,0.0,53.0,18.0,0.0,26.0,23.0,53.0,41.0,36.0,12.0,24.0,3.0,12.0,6.0,0.0,53.0,33.0,27.0,11.0,6.0,0.0,0.0,0.0,3.0,9.0,3.0,12.0,42.0,12.0,14.0,0.0,53.0,17.0
9,3.0,3.0,3.0,6.0,15.0,6.0,3.0,26.0,3.0,0.0,24.0,0.0,44.0,0.0,8.0,0.0,18.0,0.0,6.0,12.0,0.0,6.0,20.0,27.0,0.0,35.0,14.0,18.0,53.0,36.0,41.0,41.0,53.0,45.0,3.0,3.0,29.0,0.0,0.0,0.0,33.0,3.0,21.0,53.0,0.0,0.0,0.0,0.0,26.0,26.0,27.0,0.0,9.0,0.0,0.0,15.0,0.0,50.0,0.0,3.0,32.0,33.0,41.0,21.0,38.0,3.0,50.0,29.0,12.0,24.0,44.0,29.0,0.0,0.0,42.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,9.0,0.0,18.0,0.0,20.0,30.0,24.0,6.0,0.0,32.0,41.0,32.0,53.0,53.0,0.0
10,3.0,3.0,3.0,3.0,24.0,12.0,3.0,39.0,12.0,15.0,42.0,53.0,50.0,0.0,0.0,3.0,26.0,36.0,9.0,27.0,0.0,0.0,8.0,39.0,0.0,39.0,9.0,14.0,0.0,6.0,41.0,42.0,3.0,0.0,53.0,0.0,29.0,6.0,3.0,53.0,3.0,3.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,6.0,14.0,3.0,32.0,24.0,0.0,39.0,53.0,3.0,0.0,29.0,3.0,0.0,6.0,23.0,21.0,47.0,3.0,18.0,15.0,24.0,0.0,42.0,0.0,0.0,24.0,9.0,27.0,15.0,24.0,32.0,9.0,30.0,0.0,21.0,14.0,9.0,0.0,41.0,47.0,53.0,6.0,14.0
11,3.0,45.0,3.0,3.0,3.0,24.0,3.0,45.0,0.0,3.0,12.0,29.0,38.0,27.0,0.0,36.0,0.0,26.0,3.0,27.0,9.0,0.0,8.0,6.0,9.0,9.0,14.0,14.0,12.0,24.0,53.0,24.0,32.0,3.0,3.0,3.0,38.0,21.0,36.0,53.0,0.0,24.0,3.0,15.0,0.0,0.0,0.0,21.0,18.0,0.0,27.0,24.0,0.0,6.0,0.0,26.0,15.0,15.0,47.0,47.0,21.0,41.0,41.0,41.0,53.0,30.0,24.0,3.0,3.0,24.0,3.0,6.0,0.0,53.0,9.0,24.0,9.0,24.0,0.0,0.0,27.0,0.0,38.0,0.0,53.0,15.0,0.0,32.0,26.0,12.0,0.0,0.0,39.0,32.0,36.0,41.0,0.0,53.0,53.0,3.0
12,3.0,9.0,3.0,3.0,3.0,45.0,9.0,0.0,21.0,3.0,24.0,39.0,39.0,0.0,36.0,0.0,26.0,0.0,15.0,0.0,0.0,0.0,8.0,21.0,0.0,42.0,14.0,14.0,21.0,0.0,41.0,15.0,0.0,0.0,3.0,3.0,29.0,0.0,6.0,9.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,24.0,24.0,26.0,27.0,32.0,27.0,0.0,53.0,26.0,6.0,50.0,3.0,32.0,32.0,12.0,0.0,3.0,0.0,3.0,6.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,18.0,24.0,0.0,3.0,53.0,0.0,21.0,0.0,27.0,27.0,0.0,0.0,41.0,20.0,39.0,33.0,14.0,32.0,9.0,0.0,3.0,0.0,53.0,50.0
13,3.0,3.0,3.0,3.0,3.0,3.0,24.0,3.0,3.0,3.0,0.0,36.0,12.0,21.0,0.0,0.0,0.0,27.0,3.0,27.0,0.0,0.0,8.0,30.0,3.0,15.0,14.0,14.0,6.0,47.0,41.0,41.0,6.0,23.0,45.0,24.0,42.0,0.0,0.0,0.0,27.0,3.0,0.0,53.0,0.0,24.0,42.0,21.0,6.0,8.0,27.0,0.0,0.0,24.0,6.0,26.0,18.0,18.0,14.0,15.0,32.0,9.0,41.0,6.0,39.0,3.0,27.0,0.0,3.0,30.0,0.0,36.0,0.0,3.0,18.0,9.0,24.0,0.0,0.0,53.0,0.0,0.0,6.0,0.0,9.0,9.0,0.0,36.0,41.0,3.0,50.0,0.0,14.0,20.0,32.0,41.0,26.0,0.0,53.0,14.0
