0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,828.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,552.0,552.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,178.0,552.0,828.0,828.0,460.0,0.0,460.0,828.0,828.0,276.0,276.0,276.0,368.0,276.0,1748.0,1748.0,1748.0,184.0,1104.0,2024.0,267.0,267.0,92.0,350.0,450.0,460.0,828.0,828.0,332.0,332.0,356.0,1157.0,623.0,712.0,83.0,828.0,828.0,828.0,552.0,552.0,828.0,828.0,0.0,276.0,276.0,552.0,368.0,444.0,444.0,159.0,712.0,184.0,828.0,828.0,534.0,534.0,444.0,644.0,534.0,350.0,1012.0,828.0,828.0,0.0,828.0,1068.0,1068.0,445.0,184.0,828.0,736.0,552.0,828.0
1,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,644.0,828.0,267.0,267.0,267.0,828.0,644.0,828.0,534.0,534.0,534.0,534.0,534.0,534.0,178.0,552.0,552.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,356.0,534.0,534.0,828.0,828.0,460.0,460.0,460.0,828.0,828.0,92.0,276.0,276.0,276.0,920.0,1748.0,1472.0,1748.0,1012.0,828.0,828.0,267.0,890.0,92.0,450.0,450.0,828.0,828.0,552.0,332.0,0.0,445.0,801.0,712.0,539.0,0.0,828.0,828.0,828.0,552.0,552.0,828.0,828.0,92.0,276.0,276.0,276.0,276.0,148.0,888.0,312.0,534.0,89.0,828.0,828.0,534.0,534.0,444.0,592.0,350.0,350.0,92.0,828.0,828.0,92.0,828.0,1068.0,1068.0,1068.0,276.0,828.0,736.0,318.0,828.0
2,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,552.0,267.0,267.0,890.0,828.0,828.0,460.0,534.0,534.0,534.0,534.0,534.0,801.0,534.0,552.0,552.0,1380.0,712.0,979.0,828.0,828.0,828.0,276.0,184.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,89.0,534.0,1104.0,828.0,460.0,460.0,460.0,828.0,184.0,1246.0,276.0,276.0,276.0,276.0,1748.0,1748.0,1748.0,828.0,828.0,828.0,267.0,267.0,92.0,450.0,450.0,828.0,828.0,0.0,166.0,996.0,1335.0,178.0,623.0,484.0,83.0,828.0,828.0,552.0,552.0,552.0,828.0,828.0,1012.0,276.0,276.0,276.0,276.0,444.0,444.0,86.0,534.0,89.0,828.0,423.0,534.0,534.0,444.0,444.0,350.0,350.0,200.0,828.0,0.0,92.0,828.0,1068.0,1068.0,0.0,0.0,828.0,736.0,552.0,828.0
3,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,828.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,552.0,552.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,1104.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,534.0,534.0,828.0,828.0,460.0,460.0,460.0,828.0,828.0,276.0,0.0,276.0,276.0,276.0,1748.0,1748.0,1748.0,828.0,828.0,828.0,267.0,267.0,92.0,450.0,450.0,828.0,828.0,0.0,332.0,736.0,0.0,1157.0,623.0,552.0,83.0,828.0,828.0,828.0,552.0,552.0,828.0,828.0,828.0,276.0,276.0,276.0,0.0,444.0,444.0,0.0,534.0,356.0,736.0,1012.0,534.0,534.0,828.0,444.0,350.0,350.0,368.0,828.0,828.0,368.0,828.0,712.0,979.0,552.0,460.0,552.0,736.0,552.0,828.0
4,828.0,828.0,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,828.0,534.0,534.0,534.0,534.0,178.0,534.0,534.0,552.0,552.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,828.0,350.0,400.0,450.0,1068.0,1068.0,890.0,534.0,534.0,0.0,828.0,828.0,460.0,460.0,460.0,828.0,552.0,276.0,276.0,276.0,267.0,276.0,1748.0,92.0,1748.0,828.0,666.0,736.0,267.0,267.0,92.0,450.0,450.0,828.0,920.0,828.0,332.0,581.0,767.0,1157.0,0.0,552.0,83.0,0.0,828.0,828.0,552.0,552.0,828.0,276.0,86.0,276.0,552.0,276.0,1068.0,444.0,444.0,89.0,534.0,89.0,552.0,736.0,534.0,534.0,444.0,498.0,300.0,450.0,750.0,828.0,736.0,0.0,0.0,1068.0,1068.0,150.0,552.0,552.0,736.0,552.0,736.0
5,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,828.0,534.0,89.0,356.0,534.0,552.0,534.0,534.0,552.0,552.0,1380.0,979.0,890.0,828.0,828.0,828.0,0.0,276.0,184.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,534.0,534.0,828.0,828.0,460.0,460.0,460.0,828.0,828.0,552.0,276.0,368.0,276.0,552.0,1748.0,92.0,1748.0,0.0,828.0,92.0,267.0,172.0,92.0,450.0,450.0,828.0,828.0,828.0,332.0,644.0,86.0,1157.0,83.0,552.0,83.0,828.0,828.0,60.0,552.0,552.0,828.0,828.0,114.0,276.0,276.0,276.0,276.0,444.0,0.0,89.0,801.0,89.0,828.0,828.0,534.0,89.0,444.0,0.0,350.0,350.0,89.0,828.0,0.0,828.0,828.0,1068.0,1068.0,552.0,0.0,828.0,736.0,552.0,552.0
6,828.0,828.0,184.0,828.0,828.0,828.0,276.0,828.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,828.0,534.0,534.0,534.0,178.0,356.0,534.0,552.0,552.0,552.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,801.0,534.0,828.0,828.0,460.0,460.0,644.0,828.0,828.0,368.0,92.0,276.0,276.0,276.0,1748.0,92.0,1748.0,828.0,828.0,828.0,534.0,267.0,0.0,450.0,450.0,828.0,828.0,828.0,332.0,534.0,0.0,1110.0,184.0,552.0,830.0,828.0,828.0,828.0,552.0,552.0,0.0,828.0,92.0,276.0,276.0,276.0,276.0,444.0,444.0,77.0,534.0,89.0,828.0,828.0,534.0,1513.0,444.0,444.0,0.0,350.0,368.0,828.0,0.0,828.0,828.0,1068.0,1068.0,736.0,276.0,0.0,736.0,552.0,1335.0
7,828.0,828.0,828.0,828.0,828.0,828.0,1472.0,736.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,828.0,534.0,534.0,534.0,534.0,534.0,534.0,552.0,552.0,736.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,534.0,534.0,828.0,828.0,0.0,460.0,460.0,828.0,828.0,276.0,276.0,276.0,1104.0,276.0,92.0,92.0,1748.0,828.0,828.0,828.0,1104.0,445.0,1463.0,450.0,450.0,828.0,828.0,828.0,332.0,0.0,1691.0,86.0,0.0,552.0,830.0,828.0,828.0,828.0,552.0,552.0,89.0,828.0,0.0,276.0,0.0,276.0,276.0,0.0,444.0,184.0,89.0,89.0,828.0,828.0,534.0,0.0,444.0,444.0,350.0,350.0,0.0,828.0,0.0,276.0,828.0,1068.0,1068.0,1472.0,828.0,552.0,736.0,552.0,828.0
8,828.0,828.0,828.0,828.0,920.0,828.0,828.0,828.0,828.0,828.0,267.0,267.0,267.0,828.0,828.0,552.0,534.0,534.0,534.0,534.0,534.0,534.0,552.0,644.0,552.0,1380.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,828.0,450.0,450.0,450.0,1068.0,1068.0,1068.0,534.0,534.0,534.0,828.0,828.0,460.0,460.0,460.0,178.0,828.0,92.0,276.0,276.0,276.0,276.0,1748.0,92.0,1748.0,828.0,828.0,828.0,267.0,89.0,89.0,450.0,450.0,828.0,828.0,828.0,0.0,0.0,801.0,178.0,92.0,552.0,830.0,828.0,828.0,92.0,276.0,276.0,89.0,828.0,276.0,184.0,276.0,276.0,1472.0,444.0,444.0,979.0,89.0,89.0,828.0,0.0,534.0,0.0,444.0,444.0,350.0,350.0,920.0,828.0,184.0,368.0,828.0,1068.0,1068.0,460.0,0.0,552.0,736.0,552.0,1472.0
9,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,276.0,267.0,178.0,267.0,828.0,828.0,828.0,534.0,534.0,534.0,534.0,534.0,534.0,552.0,552.0,552.0,1564.0,979.0,979.0,828.0,828.0,828.0,276.0,276.0,276.0,828.0,460.0,450.0,350.0,450.0,1068.0,1068.0,1068.0,534.0,534.0,0.0,828.0,828.0,460.0,460.0,460.0,644.0,644.0,276.0,276.0,276.0,0.0,276.0,1748.0,92.0,1748.0,828.0,828.0,828.0,267.0,267.0,890.0,450.0,585.0,828.0,828.0,828.0,166.0,0.0,979.0,430.0,0.0,552.0,830.0,828.0,828.0,92.0,184.0,276.0,0.0,184.0,276.0,276.0,276.0,276.0,276.0,444.0,444.0,979.0,712.0,89.0,828.0,828.0,534.0,0.0,74.0,444.0,350.0,350.0,250.0,828.0,1290.0,92.0,0.0,1068.0,92.0,0.0,460.0,552.0,0.0,552.0,828.0
