,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
18,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,240.0,552.0,89.0,552.0,400.0,552.0,560.0,552.0,0.0,552.0,560.0,552.0,534.0,552.0,0.0,552.0,444.0,552.0,92.0,552.0,552.0,552.0,1633.0,552.0,213.0,552.0,445.0,552.0,0.0,552.0,142.0,552.0,71.0,552.0,142.0,552.0,253.0,552.0,89.0,552.0,1562.0,552.0,71.0,552.0,426.0,552.0,552.0,552.0,71.0,552.0,71.0,552.0,89.0,552.0,267.0,552.0,1932.0
19,552.0,89.0,552.0,1068.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,89.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,89.0,552.0,89.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,184.0,552.0,710.0,552.0,276.0,552.0,142.0,552.0,852.0,552.0,350.0,552.0,32.0,552.0,355.0,552.0,356.0,552.0,71.0,552.0,284.0,552.0,426.0,552.0,460.0,552.0,368.0,552.0,71.0,552.0,1204.0,552.0,267.0,552.0,1932.0
20,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,184.0,552.0,89.0,552.0,160.0,552.0,0.0,552.0,184.0,552.0,560.0,552.0,356.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,92.0,552.0,71.0,552.0,71.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,0.0,552.0,426.0,552.0,71.0,552.0,1564.0,552.0,426.0,552.0,552.0,552.0,0.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
21,552.0,89.0,552.0,356.0,552.0,276.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,920.0,552.0,89.0,552.0,240.0,552.0,0.0,552.0,400.0,552.0,560.0,552.0,960.0,552.0,560.0,552.0,890.0,552.0,89.0,552.0,0.0,552.0,1932.0,552.0,552.0,552.0,74.0,552.0,71.0,552.0,0.0,552.0,71.0,552.0,86.0,552.0,50.0,552.0,0.0,552.0,142.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,426.0,552.0,552.0,552.0,71.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
22,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,720.0,552.0,560.0,552.0,560.0,552.0,920.0,552.0,560.0,552.0,178.0,552.0,0.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,0.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,286.0,552.0,426.0,552.0,356.0,552.0,213.0,552.0,74.0,552.0,1136.0,552.0,71.0,552.0,426.0,552.0,184.0,552.0,994.0,552.0,0.0,552.0,644.0,552.0,267.0,552.0,1932.0
23,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,720.0,552.0,644.0,552.0,560.0,552.0,0.0,552.0,560.0,552.0,0.0,552.0,712.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,71.0,552.0,71.0,552.0,355.0,552.0,0.0,552.0,356.0,552.0,74.0,552.0,518.0,552.0,71.0,552.0,0.0,552.0,83.0,552.0,71.0,552.0,136.0,552.0,552.0,552.0,368.0,552.0,0.0,552.0,552.0,552.0,267.0,552.0,1932.0
24,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,560.0,552.0,1120.0,552.0,1440.0,552.0,552.0,552.0,560.0,552.0,560.0,552.0,89.0,552.0,356.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,92.0,552.0,320.0,552.0,1104.0,552.0,0.0,552.0,284.0,552.0,213.0,552.0,0.0,552.0,71.0,552.0,71.0,552.0,178.0,552.0,71.0,552.0,426.0,552.0,276.0,552.0,71.0,552.0,142.0,552.0,184.0,552.0,267.0,552.0,1932.0
25,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,1012.0,552.0,89.0,552.0,0.0,552.0,0.0,552.0,23.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,0.0,552.0,178.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,602.0,552.0,71.0,552.0,460.0,552.0,639.0,552.0,71.0,552.0,497.0,552.0,0.0,552.0,0.0,552.0,1420.0,552.0,0.0,552.0,71.0,552.0,426.0,552.0,552.0,552.0,287.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
26,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,560.0,552.0,80.0,552.0,920.0,552.0,623.0,552.0,560.0,552.0,1958.0,552.0,0.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,497.0,552.0,74.0,552.0,71.0,552.0,0.0,552.0,71.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,71.0,552.0,0.0,552.0,920.0,552.0,89.0,552.0,623.0,552.0,0.0,552.0,178.0,552.0,1932.0
27,552.0,89.0,552.0,356.0,552.0,644.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,89.0,552.0,356.0,552.0,0.0,552.0,720.0,552.0,560.0,552.0,92.0,552.0,0.0,552.0,74.0,552.0,1932.0,552.0,460.0,552.0,92.0,552.0,276.0,552.0,0.0,552.0,148.0,552.0,71.0,552.0,623.0,552.0,0.0,552.0,355.0,552.0,0.0,552.0,426.0,552.0,71.0,552.0,426.0,552.0,552.0,552.0,639.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
28,552.0,89.0,552.0,0.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,222.0,552.0,480.0,552.0,368.0,552.0,0.0,552.0,480.0,552.0,560.0,552.0,89.0,552.0,0.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,644.0,552.0,92.0,552.0,852.0,552.0,1278.0,552.0,781.0,552.0,71.0,552.0,355.0,552.0,1420.0,552.0,0.0,552.0,71.0,552.0,0.0,552.0,426.0,552.0,552.0,552.0,415.0,552.0,426.0,552.0,552.0,552.0,267.0,552.0,1932.0
29,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,644.0,552.0,0.0,552.0,0.0,552.0,560.0,552.0,828.0,552.0,560.0,552.0,267.0,552.0,560.0,552.0,828.0,552.0,178.0,552.0,444.0,552.0,1380.0,552.0,552.0,552.0,71.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,213.0,552.0,1288.0,552.0,0.0,552.0,71.0,552.0,0.0,552.0,426.0,552.0,71.0,552.0,426.0,552.0,92.0,552.0,426.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,644.0
30,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,184.0,552.0,89.0,552.0,0.0,552.0,86.0,552.0,368.0,552.0,138.0,552.0,560.0,552.0,240.0,552.0,712.0,552.0,267.0,552.0,740.0,552.0,1932.0,552.0,552.0,552.0,71.0,552.0,284.0,552.0,0.0,552.0,71.0,552.0,48.0,552.0,89.0,552.0,284.0,552.0,26.0,552.0,71.0,552.0,0.0,552.0,71.0,552.0,1288.0,552.0,0.0,552.0,71.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
31,552.0,89.0,552.0,356.0,552.0,552.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,560.0,552.0,560.0,552.0,0.0,552.0,320.0,552.0,560.0,552.0,89.0,552.0,74.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,1633.0,552.0,888.0,552.0,0.0,552.0,1065.0,552.0,249.0,552.0,0.0,552.0,568.0,552.0,276.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,460.0,552.0,71.0,552.0,0.0,552.0,184.0,552.0,267.0,552.0,1932.0
32,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,736.0,552.0,89.0,552.0,0.0,552.0,920.0,552.0,0.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,534.0,552.0,623.0,552.0,444.0,552.0,0.0,552.0,552.0,552.0,213.0,552.0,0.0,552.0,284.0,552.0,0.0,552.0,0.0,552.0,1349.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,355.0,552.0,142.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
33,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,430.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,320.0,552.0,0.0,552.0,720.0,552.0,560.0,552.0,0.0,552.0,0.0,552.0,92.0,552.0,444.0,552.0,1840.0,552.0,552.0,552.0,710.0,552.0,0.0,552.0,712.0,552.0,142.0,552.0,923.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,710.0,552.0,801.0,552.0,284.0,552.0,0.0,552.0,552.0,552.0,344.0,552.0,71.0,552.0,552.0,552.0,356.0,552.0,1840.0
34,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,462.0,552.0,92.0,552.0,89.0,552.0,0.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,320.0,552.0,560.0,552.0,0.0,552.0,0.0,552.0,0.0,552.0,1932.0,552.0,552.0,552.0,71.0,552.0,296.0,552.0,736.0,552.0,497.0,552.0,0.0,552.0,92.0,552.0,71.0,552.0,0.0,552.0,164.0,552.0,71.0,552.0,86.0,552.0,71.0,552.0,644.0,552.0,71.0,552.0,71.0,552.0,0.0,552.0,267.0,552.0,1932.0
35,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,80.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,560.0,552.0,89.0,552.0,534.0,552.0,444.0,552.0,1932.0,552.0,0.0,552.0,71.0,552.0,828.0,552.0,639.0,552.0,89.0,552.0,710.0,552.0,0.0,552.0,801.0,552.0,71.0,552.0,1633.0,552.0,0.0,552.0,62.0,552.0,0.0,552.0,552.0,552.0,83.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
36,552.0,89.0,552.0,356.0,552.0,368.0,552.0,460.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,430.0,552.0,240.0,552.0,1120.0,552.0,560.0,552.0,560.0,552.0,712.0,552.0,356.0,552.0,444.0,552.0,1288.0,552.0,552.0,552.0,284.0,552.0,355.0,552.0,623.0,552.0,71.0,552.0,71.0,552.0,0.0,552.0,0.0,552.0,356.0,552.0,0.0,552.0,0.0,552.0,276.0,552.0,71.0,552.0,552.0,552.0,623.0,552.0,426.0,552.0,552.0,552.0,267.0,552.0,1932.0
37,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,460.0,552.0,356.0,552.0,0.0,552.0,320.0,552.0,368.0,552.0,560.0,552.0,53.0,552.0,560.0,552.0,0.0,552.0,86.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,71.0,552.0,142.0,552.0,74.0,552.0,284.0,552.0,355.0,552.0,208.0,552.0,71.0,552.0,1078.0,552.0,0.0,552.0,35.0,552.0,142.0,552.0,0.0,552.0,552.0,552.0,0.0,552.0,71.0,552.0,0.0,552.0,267.0,552.0,1748.0
38,552.0,89.0,552.0,356.0,552.0,368.0,552.0,460.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,560.0,552.0,160.0,552.0,640.0,552.0,560.0,552.0,80.0,552.0,560.0,552.0,368.0,552.0,89.0,552.0,444.0,552.0,1932.0,552.0,552.0,552.0,320.0,552.0,0.0,552.0,178.0,552.0,0.0,552.0,408.0,552.0,142.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,0.0,552.0,639.0,552.0,284.0,552.0,552.0,552.0,71.0,552.0,71.0,552.0,552.0,552.0,267.0,552.0,1932.0
39,552.0,89.0,552.0,356.0,552.0,368.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,0.0,552.0,0.0,552.0,400.0,552.0,581.0,552.0,160.0,552.0,560.0,552.0,1869.0,552.0,445.0,552.0,444.0,552.0,184.0,552.0,552.0,552.0,71.0,552.0,710.0,552.0,89.0,552.0,0.0,552.0,71.0,552.0,32.0,552.0,0.0,552.0,0.0,552.0,71.0,552.0,213.0,552.0,0.0,552.0,355.0,552.0,644.0,552.0,71.0,552.0,0.0,552.0,552.0,552.0,0.0,552.0,1932.0
40,356.0,356.0,356.0,356.0,356.0,368.0,356.0,552.0,356.0,516.0,356.0,276.0,356.0,184.0,356.0,89.0,356.0,560.0,356.0,560.0,356.0,560.0,356.0,560.0,356.0,560.0,356.0,560.0,356.0,1012.0,356.0,1656.0,356.0,368.0,356.0,1932.0,356.0,552.0,356.0,92.0,356.0,368.0,356.0,426.0,356.0,0.0,356.0,71.0,356.0,71.0,356.0,644.0,356.0,426.0,356.0,602.0,356.0,426.0,356.0,0.0,356.0,142.0,356.0,552.0,356.0,71.0,356.0,71.0,356.0,552.0,356.0,267.0,356.0,1932.0
41,356.0,356.0,356.0,356.0,356.0,368.0,356.0,552.0,356.0,516.0,356.0,552.0,356.0,552.0,356.0,89.0,356.0,814.0,356.0,640.0,356.0,560.0,356.0,92.0,356.0,400.0,356.0,240.0,356.0,184.0,356.0,89.0,356.0,444.0,356.0,1932.0,356.0,552.0,356.0,276.0,356.0,529.0,356.0,296.0,356.0,0.0,356.0,355.0,356.0,0.0,356.0,284.0,356.0,1420.0,356.0,213.0,356.0,71.0,356.0,0.0,356.0,71.0,356.0,552.0,356.0,71.0,356.0,71.0,356.0,552.0,356.0,267.0,356.0,1932.0
42,356.0,356.0,356.0,267.0,356.0,368.0,356.0,552.0,356.0,516.0,356.0,184.0,356.0,552.0,356.0,89.0,356.0,560.0,356.0,0.0,356.0,560.0,356.0,0.0,356.0,0.0,356.0,320.0,356.0,276.0,356.0,0.0,356.0,444.0,356.0,1932.0,356.0,552.0,356.0,92.0,356.0,497.0,356.0,0.0,356.0,0.0,356.0,715.0,356.0,356.0,356.0,497.0,356.0,89.0,356.0,355.0,356.0,83.0,356.0,1704.0,356.0,368.0,356.0,552.0,356.0,71.0,356.0,71.0,356.0,1104.0,356.0,267.0,356.0,552.0
43,356.0,356.0,356.0,356.0,356.0,368.0,356.0,552.0,356.0,516.0,356.0,552.0,356.0,552.0,356.0,89.0,356.0,560.0,356.0,1040.0,356.0,0.0,356.0,400.0,356.0,0.0,356.0,560.0,356.0,89.0,356.0,356.0,356.0,444.0,356.0,1932.0,356.0,552.0,356.0,0.0,356.0,1136.0,356.0,0.0,356.0,0.0,356.0,497.0,356.0,518.0,356.0,71.0,356.0,71.0,356.0,0.0,356.0,213.0,356.0,426.0,356.0,0.0,356.0,552.0,356.0,71.0,356.0,71.0,356.0,552.0,356.0,267.0,356.0,1932.0
44,356.0,89.0,356.0,356.0,356.0,368.0,356.0,552.0,356.0,516.0,356.0,552.0,356.0,552.0,356.0,89.0,356.0,880.0,356.0,720.0,356.0,539.0,356.0,320.0,356.0,560.0,356.0,560.0,356.0,92.0,356.0,86.0,356.0,444.0,356.0,92.0,356.0,1104.0,356.0,284.0,356.0,852.0,356.0,712.0,356.0,0.0,356.0,71.0,356.0,0.0,356.0,175.0,356.0,71.0,356.0,276.0,356.0,86.0,356.0,59.0,356.0,368.0,356.0,552.0,356.0,71.0,356.0,71.0,356.0,552.0,356.0,267.0,356.0,1932.0
