,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,296.0,552.0,296.0,552.0,296.0,552.0,332.0,552.0,332.0,552.0,1411.0,552.0,0.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,0.0,552.0,736.0,552.0,172.0,552.0,1411.0,552.0,552.0,552.0,602.0
1,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,0.0,552.0,296.0,552.0,296.0,552.0,296.0,552.0,0.0,552.0,332.0,552.0,1411.0,552.0,1411.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,276.0,552.0,736.0,552.0,184.0,552.0,1411.0,552.0,552.0,552.0,602.0
2,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,296.0,552.0,296.0,552.0,296.0,552.0,860.0,552.0,332.0,552.0,1411.0,552.0,0.0,552.0,552.0,552.0,644.0,552.0,623.0,552.0,276.0,552.0,368.0,552.0,1411.0,552.0,1411.0,552.0,552.0,552.0,602.0
3,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,276.0,552.0,602.0,552.0,602.0,552.0,516.0,552.0,296.0,552.0,296.0,552.0,296.0,552.0,332.0,552.0,332.0,552.0,166.0,552.0,1411.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,276.0,552.0,736.0,552.0,1411.0,552.0,1411.0,552.0,552.0,552.0,602.0
4,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,516.0,552.0,296.0,552.0,296.0,552.0,296.0,552.0,332.0,552.0,332.0,552.0,415.0,552.0,1411.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,276.0,552.0,552.0,552.0,1411.0,552.0,1411.0,552.0,552.0,552.0,92.0
5,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,296.0,552.0,296.0,552.0,148.0,552.0,332.0,552.0,332.0,552.0,1411.0,552.0,1411.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,276.0,552.0,736.0,552.0,100.0,552.0,1411.0,552.0,552.0,552.0,602.0
6,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,148.0,552.0,444.0,552.0,296.0,552.0,498.0,552.0,83.0,552.0,1079.0,552.0,1411.0,552.0,552.0,552.0,801.0,552.0,623.0,552.0,276.0,552.0,736.0,552.0,0.0,552.0,1411.0,552.0,552.0,552.0,602.0
7,552.0,296.0,552.0,552.0,552.0,166.0,552.0,89.0,552.0,178.0,552.0,184.0,552.0,602.0,552.0,602.0,552.0,602.0,552.0,296.0,552.0,296.0,552.0,296.0,552.0,332.0,552.0,332.0,552.0,1328.0,552.0,1411.0,552.0,552.0,552.0,0.0,552.0,623.0,552.0,276.0,552.0,736.0,552.0,249.0,552.0,1411.0,552.0,552.0,552.0,602.0
8,552.0,296.0,552.0,552.0,552.0,332.0,552.0,332.0,552.0,184.0,552.0,184.0,552.0,552.0,552.0,602.0,552.0,602.0,552.0,296.0,552.0,444.0,552.0,296.0,552.0,332.0,552.0,83.0,552.0,332.0,552.0,1411.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,644.0,552.0,368.0,552.0,1411.0,552.0,1411.0,552.0,552.0,552.0,602.0
9,552.0,296.0,552.0,552.0,552.0,332.0,552.0,332.0,552.0,184.0,552.0,184.0,552.0,552.0,552.0,602.0,552.0,602.0,552.0,296.0,552.0,1406.0,552.0,296.0,552.0,332.0,552.0,332.0,552.0,1411.0,552.0,184.0,552.0,552.0,552.0,178.0,552.0,623.0,552.0,276.0,552.0,736.0,552.0,166.0,552.0,1411.0,552.0,552.0,552.0,602.0
