,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,213.0,368.0,213.0,368.0,534.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,830.0,368.0,249.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,460.0,368.0,979.0,368.0,80.0
1,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,213.0,368.0,71.0,368.0,890.0,368.0,231.0,368.0,231.0,368.0,184.0,368.0,89.0,368.0,0.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,0.0,368.0,1162.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,920.0,368.0,979.0,368.0,552.0
2,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,222.0,368.0,213.0,368.0,890.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,204.0,368.0,166.0,368.0,498.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,0.0,368.0,979.0,368.0,552.0
3,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,213.0,368.0,213.0,368.0,712.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,747.0,368.0,747.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,460.0,368.0,0.0,368.0,368.0
4,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,213.0,368.0,213.0,368.0,890.0,368.0,462.0,368.0,231.0,368.0,368.0,368.0,0.0,368.0,142.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,747.0,368.0,415.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,184.0,368.0,979.0,368.0,552.0
5,368.0,534.0,368.0,356.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,213.0,368.0,213.0,368.0,890.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,415.0,368.0,664.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,368.0,368.0,0.0,368.0,552.0
6,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,923.0,368.0,213.0,368.0,890.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,828.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,747.0,368.0,664.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,184.0,368.0,979.0,368.0,552.0
7,368.0,534.0,368.0,890.0,368.0,979.0,368.0,1288.0,368.0,68.0,368.0,979.0,368.0,231.0,368.0,497.0,368.0,213.0,368.0,890.0,368.0,385.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,1065.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,178.0,368.0,747.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,276.0,368.0,979.0,368.0,552.0
8,368.0,534.0,368.0,623.0,368.0,890.0,368.0,920.0,368.0,272.0,368.0,979.0,368.0,213.0,368.0,213.0,368.0,213.0,368.0,890.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,368.0,368.0,0.0,368.0,83.0,368.0,368.0,368.0,0.0,368.0,368.0,368.0,979.0,368.0,552.0
9,368.0,534.0,368.0,890.0,368.0,801.0,368.0,368.0,368.0,272.0,368.0,979.0,368.0,213.0,368.0,213.0,368.0,213.0,368.0,890.0,368.0,231.0,368.0,231.0,368.0,368.0,368.0,89.0,368.0,213.0,368.0,213.0,368.0,68.0,368.0,68.0,368.0,174.0,368.0,0.0,368.0,83.0,368.0,368.0,368.0,68.0,368.0,368.0,368.0,979.0,368.0,552.0
