0,3.0,3.0,3.0,24.0,6.0,3.0,3.0,30.0,3.0,27.0,0.0,21.0,21.0,24.0,39.0,36.0,36.0,3.0,21.0,39.0,39.0,35.0,18.0,27.0,45.0,0.0,50.0,0.0,26.0,30.0,29.0,18.0,0.0,3.0,21.0,9.0,17.0,12.0,0.0,3.0,12.0,3.0,6.0,12.0,21.0,21.0,3.0,12.0,18.0,3.0,9.0,39.0,53.0,35.0,35.0,32.0,0.0,0.0,0.0,26.0,26.0,29.0,0.0,24.0,0.0,0.0,0.0,3.0,6.0,3.0,15.0,3.0,3.0,21.0,0.0,21.0,21.0,6.0,3.0,0.0,27.0,3.0,0.0,18.0,39.0,9.0,0.0,11.0,18.0,0.0,8.0,26.0,29.0,47.0,29.0,42.0,3.0,21.0,0.0,42.0,24.0,9.0,0.0,0.0,26.0,0.0,3.0,15.0,0.0,21.0,33.0
1,3.0,3.0,33.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,42.0,24.0,21.0,6.0,12.0,36.0,0.0,3.0,0.0,3.0,39.0,0.0,53.0,0.0,0.0,0.0,6.0,0.0,26.0,8.0,29.0,3.0,0.0,3.0,11.0,14.0,41.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,21.0,21.0,24.0,36.0,0.0,12.0,3.0,18.0,0.0,35.0,3.0,0.0,21.0,0.0,9.0,0.0,27.0,29.0,29.0,27.0,45.0,29.0,45.0,3.0,39.0,0.0,23.0,3.0,12.0,6.0,0.0,21.0,21.0,0.0,3.0,30.0,6.0,3.0,3.0,39.0,14.0,3.0,0.0,0.0,0.0,36.0,29.0,26.0,29.0,29.0,0.0,15.0,3.0,32.0,0.0,12.0,53.0,3.0,0.0,47.0,0.0,0.0,9.0,0.0,0.0,27.0,39.0
2,3.0,15.0,33.0,3.0,3.0,3.0,3.0,3.0,3.0,15.0,0.0,21.0,21.0,45.0,12.0,0.0,36.0,12.0,6.0,39.0,39.0,18.0,18.0,0.0,53.0,0.0,39.0,0.0,26.0,53.0,24.0,30.0,9.0,3.0,11.0,0.0,21.0,53.0,9.0,9.0,0.0,3.0,6.0,0.0,21.0,27.0,42.0,36.0,3.0,3.0,12.0,29.0,0.0,35.0,35.0,0.0,0.0,0.0,27.0,26.0,26.0,29.0,29.0,42.0,30.0,29.0,0.0,39.0,3.0,3.0,0.0,0.0,3.0,27.0,41.0,21.0,27.0,27.0,3.0,6.0,36.0,3.0,3.0,0.0,39.0,21.0,24.0,0.0,0.0,0.0,8.0,26.0,29.0,29.0,0.0,42.0,3.0,3.0,0.0,0.0,53.0,3.0,0.0,9.0,0.0,12.0,27.0,0.0,41.0,0.0,0.0
3,3.0,3.0,33.0,3.0,3.0,3.0,3.0,21.0,3.0,18.0,0.0,21.0,30.0,26.0,6.0,36.0,36.0,27.0,30.0,39.0,30.0,35.0,35.0,0.0,3.0,6.0,3.0,24.0,39.0,12.0,3.0,29.0,9.0,24.0,11.0,0.0,9.0,21.0,45.0,21.0,39.0,6.0,6.0,0.0,21.0,21.0,9.0,0.0,30.0,0.0,3.0,6.0,39.0,27.0,35.0,0.0,0.0,9.0,0.0,21.0,23.0,29.0,29.0,0.0,15.0,9.0,0.0,3.0,3.0,3.0,12.0,3.0,3.0,0.0,41.0,21.0,21.0,0.0,3.0,39.0,36.0,9.0,0.0,39.0,39.0,0.0,35.0,0.0,12.0,0.0,27.0,15.0,26.0,29.0,0.0,42.0,3.0,0.0,0.0,21.0,6.0,27.0,15.0,47.0,32.0,3.0,6.0,0.0,9.0,35.0,24.0
4,3.0,3.0,33.0,3.0,15.0,3.0,15.0,24.0,3.0,29.0,9.0,9.0,21.0,3.0,3.0,36.0,0.0,3.0,21.0,39.0,9.0,35.0,35.0,0.0,15.0,0.0,0.0,0.0,26.0,36.0,0.0,9.0,53.0,14.0,11.0,0.0,0.0,53.0,45.0,36.0,24.0,18.0,0.0,0.0,9.0,21.0,0.0,36.0,36.0,0.0,0.0,0.0,39.0,24.0,3.0,0.0,0.0,0.0,0.0,24.0,26.0,29.0,29.0,15.0,0.0,29.0,53.0,0.0,0.0,0.0,42.0,18.0,3.0,0.0,3.0,27.0,0.0,0.0,0.0,6.0,27.0,0.0,3.0,0.0,39.0,27.0,35.0,21.0,0.0,30.0,53.0,26.0,29.0,29.0,0.0,18.0,9.0,0.0,0.0,6.0,53.0,0.0,42.0,47.0,0.0,0.0,9.0,0.0,0.0,21.0,36.0
5,3.0,3.0,33.0,3.0,3.0,24.0,3.0,3.0,33.0,39.0,0.0,21.0,0.0,3.0,21.0,36.0,39.0,0.0,6.0,39.0,0.0,9.0,47.0,0.0,6.0,30.0,12.0,26.0,45.0,36.0,29.0,33.0,42.0,3.0,53.0,45.0,33.0,53.0,18.0,3.0,0.0,3.0,0.0,53.0,21.0,24.0,3.0,36.0,39.0,36.0,21.0,0.0,0.0,0.0,9.0,24.0,0.0,0.0,24.0,0.0,21.0,26.0,0.0,27.0,42.0,0.0,0.0,11.0,3.0,3.0,3.0,15.0,0.0,6.0,0.0,9.0,21.0,39.0,15.0,36.0,36.0,27.0,3.0,39.0,6.0,9.0,3.0,0.0,0.0,12.0,8.0,15.0,29.0,29.0,36.0,3.0,12.0,0.0,33.0,0.0,3.0,30.0,42.0,18.0,47.0,9.0,18.0,33.0,0.0,45.0,21.0
6,3.0,3.0,33.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,21.0,21.0,3.0,0.0,36.0,0.0,27.0,6.0,39.0,39.0,9.0,14.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,29.0,0.0,42.0,3.0,6.0,27.0,0.0,15.0,42.0,18.0,3.0,33.0,11.0,53.0,21.0,0.0,12.0,36.0,36.0,6.0,3.0,0.0,27.0,3.0,30.0,24.0,0.0,0.0,9.0,26.0,0.0,18.0,29.0,42.0,42.0,29.0,0.0,0.0,3.0,3.0,45.0,0.0,3.0,0.0,3.0,21.0,21.0,0.0,0.0,12.0,53.0,39.0,3.0,0.0,9.0,9.0,35.0,0.0,0.0,3.0,8.0,0.0,29.0,29.0,42.0,29.0,3.0,8.0,0.0,6.0,53.0,3.0,36.0,47.0,0.0,15.0,0.0,0.0,0.0,21.0,24.0
7,3.0,0.0,33.0,45.0,3.0,3.0,3.0,3.0,15.0,0.0,0.0,21.0,21.0,24.0,12.0,39.0,36.0,24.0,0.0,39.0,6.0,9.0,35.0,18.0,36.0,3.0,0.0,26.0,26.0,0.0,29.0,0.0,3.0,3.0,11.0,0.0,3.0,3.0,27.0,3.0,3.0,3.0,0.0,53.0,21.0,18.0,3.0,36.0,15.0,3.0,3.0,29.0,39.0,0.0,27.0,0.0,39.0,0.0,0.0,26.0,30.0,42.0,21.0,8.0,27.0,9.0,0.0,44.0,0.0,3.0,6.0,12.0,3.0,12.0,3.0,21.0,21.0,6.0,3.0,39.0,36.0,0.0,0.0,27.0,39.0,0.0,35.0,12.0,0.0,9.0,12.0,26.0,6.0,29.0,0.0,24.0,0.0,14.0,0.0,12.0,15.0,3.0,42.0,47.0,12.0,21.0,27.0,15.0,0.0,30.0,21.0
8,3.0,3.0,33.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,39.0,21.0,21.0,27.0,3.0,36.0,36.0,21.0,12.0,12.0,42.0,15.0,35.0,0.0,45.0,0.0,0.0,26.0,26.0,32.0,33.0,9.0,42.0,0.0,11.0,21.0,0.0,53.0,24.0,36.0,3.0,3.0,0.0,0.0,21.0,21.0,15.0,39.0,6.0,0.0,0.0,29.0,11.0,6.0,32.0,53.0,0.0,53.0,24.0,53.0,26.0,29.0,24.0,0.0,0.0,6.0,24.0,0.0,18.0,3.0,27.0,3.0,3.0,0.0,14.0,21.0,21.0,15.0,15.0,36.0,9.0,3.0,0.0,45.0,39.0,45.0,0.0,3.0,0.0,0.0,26.0,26.0,29.0,29.0,30.0,42.0,3.0,39.0,0.0,39.0,39.0,3.0,42.0,6.0,47.0,3.0,0.0,0.0,15.0,24.0,21.0
9,3.0,3.0,33.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,21.0,3.0,6.0,21.0,36.0,9.0,0.0,39.0,0.0,9.0,35.0,21.0,3.0,3.0,45.0,26.0,26.0,53.0,29.0,29.0,42.0,0.0,11.0,0.0,0.0,8.0,9.0,3.0,9.0,3.0,15.0,53.0,21.0,21.0,0.0,3.0,0.0,12.0,3.0,9.0,18.0,0.0,6.0,0.0,36.0,27.0,0.0,36.0,36.0,29.0,0.0,42.0,42.0,29.0,0.0,15.0,47.0,3.0,0.0,3.0,0.0,0.0,36.0,21.0,0.0,3.0,24.0,6.0,36.0,3.0,21.0,0.0,39.0,36.0,35.0,15.0,47.0,14.0,26.0,26.0,15.0,29.0,42.0,24.0,0.0,0.0,0.0,39.0,53.0,0.0,3.0,47.0,21.0,21.0,0.0,0.0,0.0,21.0,39.0
