,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,63.0,70.0,63.0,61.0,63.0,75.0,63.0,66.0,63.0,40.0,63.0,61.0,63.0,20.0,63.0,61.0,63.0,85.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,31.0,63.0,74.0,63.0,70.0,63.0,61.0,63.0,69.0,63.0,75.0,63.0,66.0,63.0,0.0,63.0,49.0,63.0,22.0,63.0,33.0
1,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,16.0,61.0,61.0,61.0,74.0,61.0,70.0,61.0,98.0,61.0,69.0,61.0,75.0,61.0,5.0,61.0,0.0,61.0,49.0,61.0,22.0,61.0,74.0
2,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,61.0,61.0,71.0,61.0,61.0,61.0,34.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,36.0,61.0,70.0,61.0,42.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,0.0,61.0,49.0,61.0,22.0,61.0,22.0
3,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,70.0,61.0,61.0,61.0,69.0,61.0,75.0,61.0,102.0,61.0,0.0,61.0,49.0,61.0,22.0,61.0,4.0
4,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,51.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,74.0,61.0,70.0,61.0,30.0,61.0,39.0,61.0,75.0,61.0,23.0,61.0,0.0,61.0,49.0,61.0,22.0,61.0,131.0
5,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,45.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,70.0,61.0,41.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,63.0,61.0,49.0,61.0,22.0,61.0,25.0
6,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,61.0,61.0,66.0,61.0,61.0,61.0,61.0,61.0,11.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,70.0,61.0,61.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,0.0,61.0,49.0,61.0,22.0,61.0,74.0
7,61.0,70.0,61.0,61.0,61.0,75.0,61.0,66.0,61.0,40.0,61.0,61.0,61.0,20.0,61.0,61.0,61.0,61.0,61.0,39.0,61.0,49.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,70.0,61.0,61.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,0.0,61.0,49.0,61.0,22.0,61.0,0.0
8,61.0,70.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,77.0,61.0,61.0,61.0,35.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,26.0,61.0,61.0,61.0,74.0,61.0,15.0,61.0,61.0,61.0,17.0,61.0,75.0,61.0,66.0,61.0,63.0,61.0,49.0,61.0,22.0,61.0,0.0
9,61.0,70.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,97.0,61.0,20.0,61.0,70.0,61.0,21.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,63.0,61.0,49.0,61.0,22.0,61.0,66.0
10,61.0,70.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,70.0,61.0,61.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,63.0,61.0,49.0,61.0,22.0,61.0,66.0
11,61.0,70.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,61.0,61.0,61.0,61.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,74.0,61.0,22.0,61.0,61.0,61.0,69.0,61.0,75.0,61.0,66.0,61.0,0.0,61.0,4.0,61.0,22.0,61.0,66.0
