,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2390,,1.0,,5.0,15.0,1.0,15.0,5.0,15.0,0.0,15.0,16.0,15.0,6.0,15.0,
2391,,5.0,,19.0,5.0,1.0,5.0,11.0,5.0,0.0,5.0,15.0,5.0,1.0,5.0,
2392,,1.0,,20.0,15.0,1.0,15.0,4.0,15.0,0.0,15.0,16.0,15.0,5.0,15.0,
2393,,1.0,,19.0,15.0,1.0,15.0,5.0,15.0,1.0,15.0,16.0,15.0,5.0,15.0,
2394,,6.0,,19.0,15.0,0.0,15.0,5.0,15.0,0.0,15.0,5.0,15.0,0.0,15.0,
2395,,1.0,,19.0,14.0,1.0,14.0,5.0,14.0,0.0,14.0,16.0,14.0,1.0,14.0,
2396,,15.0,,19.0,16.0,1.0,16.0,5.0,16.0,0.0,16.0,0.0,16.0,6.0,16.0,
2397,,1.0,,15.0,15.0,1.0,15.0,5.0,15.0,0.0,15.0,5.0,15.0,6.0,15.0,
2398,,1.0,,15.0,5.0,1.0,5.0,10.0,5.0,1.0,5.0,16.0,5.0,6.0,5.0,
2399,,1.0,,19.0,15.0,1.0,15.0,5.0,15.0,0.0,15.0,3.0,15.0,0.0,15.0,
2400,,1.0,,14.0,15.0,1.0,15.0,5.0,15.0,0.0,15.0,16.0,15.0,6.0,15.0,
2401,,1.0,,9.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,16.0,5.0,6.0,5.0,
2402,,1.0,,19.0,14.0,1.0,14.0,5.0,14.0,0.0,14.0,16.0,14.0,10.0,14.0,
2403,,1.0,,19.0,20.0,1.0,20.0,5.0,20.0,0.0,20.0,10.0,20.0,6.0,20.0,
2404,,1.0,,19.0,15.0,1.0,15.0,5.0,15.0,0.0,15.0,0.0,15.0,0.0,15.0,
2405,,4.0,,19.0,10.0,1.0,10.0,15.0,10.0,0.0,10.0,16.0,10.0,6.0,10.0,
2406,,1.0,,19.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,21.0,5.0,11.0,5.0,
2407,,1.0,,19.0,4.0,1.0,4.0,0.0,4.0,0.0,4.0,16.0,4.0,6.0,4.0,
2408,,1.0,,25.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,11.0,5.0,11.0,5.0,
2409,,1.0,,5.0,5.0,1.0,5.0,15.0,5.0,0.0,5.0,16.0,5.0,8.0,5.0,
2410,,15.0,,19.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2411,,6.0,,19.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,
2412,,1.0,,9.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,14.0,0.0,6.0,0.0,
2413,,1.0,,19.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0,
2414,,1.0,,19.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,13.0,5.0,6.0,5.0,
2415,,1.0,,19.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,16.0,5.0,5.0,5.0,
2416,,1.0,,19.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,12.0,5.0,6.0,5.0,
2417,,0.0,,36.0,10.0,1.0,10.0,5.0,10.0,1.0,10.0,16.0,10.0,6.0,10.0,
2418,,1.0,,19.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,6.0,5.0,6.0,5.0,
2419,,1.0,,19.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,
2420,,4.0,,1.0,5.0,1.0,5.0,4.0,5.0,1.0,5.0,0.0,5.0,17.0,5.0,
2421,,2.0,,19.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,16.0,5.0,6.0,5.0,
2422,,1.0,,30.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,16.0,5.0,6.0,5.0,
2423,,1.0,,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,
2424,,6.0,,10.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,19.0,5.0,1.0,5.0,
2425,,1.0,,19.0,10.0,1.0,10.0,4.0,10.0,0.0,10.0,5.0,10.0,6.0,10.0,
2426,,5.0,,19.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,16.0,5.0,6.0,5.0,
2427,,1.0,,20.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,1.0,5.0,15.0,5.0,
2428,,1.0,,19.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,21.0,5.0,6.0,5.0,
2429,,0.0,,19.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,16.0,5.0,6.0,5.0,
2430,,1.0,,19.0,5.0,1.0,5.0,20.0,5.0,1.0,5.0,16.0,5.0,6.0,5.0,
2431,,1.0,,19.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,15.0,5.0,6.0,5.0,
2432,,1.0,,19.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,6.0,5.0,6.0,5.0,
2433,,1.0,,15.0,10.0,0.0,10.0,1.0,10.0,0.0,10.0,0.0,10.0,1.0,10.0,
2434,,5.0,,19.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,5.0,15.0,6.0,15.0,
2435,,1.0,,19.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,1.0,5.0,
2436,,15.0,,19.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,6.0,5.0,
2437,,17.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,11.0,5.0,
2438,,1.0,,16.0,10.0,5.0,10.0,1.0,10.0,1.0,10.0,5.0,10.0,6.0,10.0,
2439,,1.0,,16.0,5.0,1.0,5.0,21.0,5.0,1.0,5.0,2.0,5.0,11.0,5.0,
2440,,1.0,,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,6.0,5.0,
2441,,5.0,,11.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,
2442,,1.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,24.0,5.0,
2443,,1.0,,16.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,15.0,5.0,0.0,5.0,
2444,,1.0,,23.0,6.0,1.0,6.0,1.0,6.0,20.0,6.0,0.0,6.0,0.0,6.0,
2445,,1.0,,11.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,15.0,5.0,22.0,5.0,
2446,,9.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,
2447,,1.0,,12.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,
2448,,5.0,,1.0,5.0,16.0,5.0,0.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2449,,6.0,,1.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,11.0,5.0,10.0,5.0,
2450,,1.0,,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,
2451,,1.0,,10.0,13.0,1.0,13.0,1.0,13.0,1.0,13.0,5.0,13.0,0.0,13.0,
2452,,11.0,,21.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,4.0,5.0,
2453,,1.0,,16.0,15.0,1.0,15.0,1.0,15.0,0.0,15.0,16.0,15.0,0.0,15.0,
2454,,1.0,,31.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,16.0,10.0,0.0,10.0,
2455,,11.0,,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,
2456,,1.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,0.0,5.0,
2457,,1.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2458,,1.0,,16.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,
2459,,10.0,,12.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,1.0,0.0,
2460,,1.0,,10.0,15.0,1.0,15.0,0.0,15.0,0.0,15.0,1.0,15.0,1.0,15.0,
2461,,1.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2462,,0.0,,7.0,35.0,1.0,35.0,0.0,35.0,1.0,35.0,16.0,35.0,0.0,35.0,
2463,,19.0,,16.0,10.0,11.0,10.0,1.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,
2464,,10.0,,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2465,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,0.0,5.0,
2466,,19.0,,16.0,10.0,0.0,10.0,1.0,10.0,0.0,10.0,9.0,10.0,0.0,10.0,
2467,,19.0,,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2468,,5.0,,12.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,9.0,5.0,
2469,,19.0,,15.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,2.0,5.0,
2470,,20.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2471,,19.0,,16.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,7.0,2.0,
2472,,19.0,,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,
2473,,14.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2474,,20.0,,1.0,25.0,0.0,25.0,0.0,25.0,1.0,25.0,16.0,25.0,0.0,25.0,
2475,,19.0,,20.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2476,,19.0,,15.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,
2477,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2478,,19.0,,16.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,16.0,10.0,0.0,10.0,
2479,,19.0,,16.0,20.0,1.0,20.0,1.0,20.0,1.0,20.0,0.0,20.0,0.0,20.0,
2480,,19.0,,21.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2481,,10.0,,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,
2482,,10.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,6.0,5.0,0.0,5.0,
2483,,1.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,10.0,5.0,0.0,5.0,
2484,,19.0,,4.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2485,,19.0,,16.0,12.0,0.0,12.0,1.0,12.0,1.0,12.0,17.0,12.0,7.0,12.0,
2486,,15.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,4.0,5.0,
2487,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,12.0,5.0,0.0,5.0,
2488,,15.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,0.0,15.0,0.0,15.0,
2489,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2490,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,20.0,5.0,
2491,,19.0,,7.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,27.0,5.0,0.0,5.0,
2492,,25.0,,20.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,7.0,5.0,
2493,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2494,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,11.0,5.0,12.0,5.0,
2495,,19.0,,10.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,36.0,5.0,0.0,5.0,
2496,,19.0,,16.0,25.0,1.0,25.0,1.0,25.0,0.0,25.0,10.0,25.0,0.0,25.0,
2497,,15.0,,11.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2498,,5.0,,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,
2499,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,
2500,,19.0,,11.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,15.0,5.0,0.0,5.0,
2501,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,
2502,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2503,,15.0,,6.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,15.0,5.0,0.0,5.0,
2504,,10.0,,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,
2505,,15.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,6.0,5.0,4.0,5.0,
2506,,19.0,,16.0,6.0,1.0,6.0,0.0,6.0,1.0,6.0,15.0,6.0,6.0,6.0,
2507,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,1.0,5.0,
2508,,5.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,25.0,5.0,
2509,,15.0,,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2510,,19.0,,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,
2511,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,
2512,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2513,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,10.0,5.0,
2514,,19.0,,7.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,16.0,5.0,17.0,5.0,
2515,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,16.0,5.0,32.0,5.0,
2516,,25.0,,16.0,5.0,2.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2517,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,12.0,5.0,11.0,5.0,
2518,,19.0,,10.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,20.0,5.0,
2519,,23.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2520,,9.0,,16.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,16.0,0.0,0.0,0.0,
2521,,19.0,,16.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,5.0,10.0,1.0,10.0,
2522,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,5.0,5.0,
2523,,15.0,,16.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,12.0,5.0,0.0,5.0,
2524,,19.0,,16.0,5.0,1.0,5.0,25.0,5.0,1.0,5.0,16.0,5.0,5.0,5.0,
2525,,19.0,,19.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,
2526,,19.0,,16.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,
2527,,19.0,,21.0,40.0,6.0,40.0,1.0,40.0,0.0,40.0,12.0,40.0,0.0,40.0,
2528,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,12.0,5.0,0.0,5.0,
2529,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2530,,25.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,
2531,,19.0,,10.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,16.0,5.0,0.0,5.0,
2532,,6.0,,16.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,6.0,0.0,
2533,,5.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2534,,20.0,,20.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,
2535,,15.0,,21.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2536,,19.0,,16.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,
2537,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,10.0,5.0,
2538,,5.0,,6.0,5.0,1.0,5.0,1.0,5.0,6.0,5.0,7.0,5.0,0.0,5.0,
2539,,19.0,,16.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,16.0,10.0,0.0,10.0,
2540,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,
2541,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2542,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,
2543,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,12.0,5.0,0.0,5.0,
2544,,25.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,3.0,5.0,
2545,,19.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,12.0,15.0,26.0,15.0,
2546,,15.0,,16.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,
2547,,6.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2548,,25.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2549,,19.0,,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2550,,19.0,,15.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2551,,10.0,,16.0,14.0,1.0,14.0,1.0,14.0,0.0,14.0,16.0,14.0,0.0,14.0,
2552,,14.0,,9.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2553,,19.0,,25.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,16.0,5.0,0.0,5.0,
2554,,0.0,,16.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,0.0,5.0,
2555,,0.0,,11.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,19.0,10.0,0.0,10.0,
2556,,25.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,
2557,,14.0,,16.0,19.0,1.0,19.0,1.0,19.0,0.0,19.0,14.0,19.0,0.0,19.0,
2558,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2559,,19.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,14.0,15.0,1.0,15.0,
2560,,10.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2561,,19.0,,16.0,10.0,1.0,10.0,1.0,10.0,1.0,10.0,14.0,10.0,17.0,10.0,
2562,,34.0,,16.0,10.0,1.0,10.0,0.0,10.0,1.0,10.0,15.0,10.0,2.0,10.0,
2563,,5.0,,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,1.0,
2564,,19.0,,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,
2565,,19.0,,12.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,11.0,5.0,0.0,5.0,
2566,,19.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,5.0,5.0,1.0,5.0,
2567,,19.0,,12.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2568,,19.0,,5.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,14.0,5.0,0.0,5.0,
2569,,19.0,,16.0,5.0,0.0,5.0,0.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2570,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,2.0,5.0,14.0,5.0,0.0,5.0,
2571,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,9.0,5.0,0.0,5.0,
2572,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,4.0,5.0,
2573,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,14.0,5.0,61.0,5.0,
2574,,10.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,14.0,5.0,28.0,5.0,
2575,,20.0,,16.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,19.0,5.0,3.0,5.0,
2576,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,17.0,5.0,1.0,5.0,
2577,,25.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,9.0,15.0,0.0,15.0,
2578,,19.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,14.0,15.0,0.0,15.0,
2579,,20.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,14.0,15.0,10.0,15.0,
2580,,10.0,,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,
2581,,19.0,,24.0,5.0,1.0,5.0,0.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,
2582,,35.0,,16.0,5.0,0.0,5.0,16.0,5.0,1.0,5.0,14.0,5.0,6.0,5.0,
2583,,19.0,,15.0,10.0,1.0,10.0,0.0,10.0,1.0,10.0,14.0,10.0,0.0,10.0,
2584,,19.0,,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,6.0,0.0,
2585,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,5.0,5.0,
2586,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,6.0,5.0,
2587,,30.0,,12.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,19.0,15.0,6.0,15.0,
2588,,19.0,,21.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,25.0,5.0,9.0,5.0,
2589,,18.0,,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,1.0,
2590,,20.0,,15.0,10.0,1.0,10.0,15.0,10.0,1.0,10.0,6.0,10.0,6.0,10.0,
2591,,19.0,,0.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,
2592,,10.0,,4.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,6.0,5.0,
2593,,30.0,,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,15.0,5.0,3.0,5.0,
2594,,19.0,,20.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,14.0,5.0,6.0,5.0,
2595,,19.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,
2596,,19.0,,16.0,15.0,6.0,15.0,1.0,15.0,0.0,15.0,14.0,15.0,6.0,15.0,
2597,,19.0,,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,
2598,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,15.0,5.0,0.0,5.0,6.0,5.0,
2599,,19.0,,0.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,
2600,,14.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,9.0,5.0,21.0,5.0,
2601,,19.0,,12.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,9.0,5.0,0.0,5.0,
2602,,4.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,0.0,5.0,
2603,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,5.0,5.0,4.0,5.0,
2604,,19.0,,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,
2605,,12.0,,16.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,14.0,5.0,0.0,5.0,
2606,,20.0,,21.0,5.0,0.0,5.0,30.0,5.0,1.0,5.0,14.0,5.0,14.0,5.0,
2607,,19.0,,16.0,15.0,1.0,15.0,1.0,15.0,1.0,15.0,10.0,15.0,0.0,15.0,
2608,,19.0,,16.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2609,,19.0,,11.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,5.0,5.0,
2610,,19.0,,16.0,16.0,1.0,16.0,0.0,16.0,1.0,16.0,14.0,16.0,0.0,16.0,
2611,,19.0,,10.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,3.0,0.0,
2612,,19.0,,16.0,10.0,5.0,10.0,1.0,10.0,0.0,10.0,19.0,10.0,8.0,10.0,
2613,,29.0,,0.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,11.0,5.0,
2614,,29.0,,16.0,5.0,5.0,5.0,0.0,5.0,1.0,5.0,14.0,5.0,5.0,5.0,
2615,,29.0,,16.0,6.0,5.0,6.0,0.0,6.0,1.0,6.0,0.0,6.0,0.0,6.0,
2616,,29.0,,5.0,5.0,1.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2617,,29.0,,16.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2618,,29.0,,1.0,5.0,5.0,5.0,1.0,5.0,0.0,5.0,14.0,5.0,25.0,5.0,
2619,,29.0,,7.0,5.0,5.0,5.0,6.0,5.0,1.0,5.0,0.0,5.0,0.0,5.0,
2620,,29.0,,16.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,
2621,,29.0,,16.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,20.0,5.0,0.0,5.0,
2622,,19.0,,16.0,15.0,5.0,15.0,1.0,15.0,1.0,15.0,9.0,15.0,0.0,15.0,
2623,,19.0,,16.0,5.0,11.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2624,,19.0,,16.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,
2625,,19.0,,16.0,5.0,0.0,5.0,1.0,5.0,1.0,5.0,14.0,5.0,0.0,5.0,
2626,,19.0,,11.0,0.0,5.0,0.0,26.0,0.0,1.0,0.0,9.0,0.0,21.0,0.0,
2627,,19.0,,11.0,10.0,0.0,10.0,1.0,10.0,1.0,10.0,14.0,10.0,5.0,10.0,
2628,,44.0,,16.0,5.0,5.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,6.0,5.0,
2629,,19.0,,6.0,5.0,15.0,5.0,1.0,5.0,1.0,5.0,0.0,5.0,11.0,5.0,
