0,0.0,0.0,0.0,0.0,283.0,283.0,245.0,283.0,283.0,247.0,283.0,174.0,318.0,358.0,283.0,138.0,136.0,283.0,283.0,102.0,133.0,102.0,102.0,102.0,102.0,102.0,102.0,29.0,102.0,102.0,102.0,102.0,102.0,239.0,239.0,239.0,238.0,201.0,241.0,239.0,239.0,239.0,69.0,69.0,69.0,380.0,380.0,380.0,133.0,66.0,177.0,177.0,177.0,177.0,177.0,177.0,142.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,283.0
1,0.0,0.0,0.0,0.0,283.0,283.0,245.0,283.0,283.0,247.0,283.0,174.0,283.0,358.0,283.0,138.0,283.0,283.0,283.0,102.0,102.0,102.0,3.0,102.0,102.0,102.0,102.0,29.0,0.0,102.0,102.0,102.0,102.0,239.0,239.0,239.0,239.0,201.0,241.0,239.0,239.0,239.0,69.0,69.0,69.0,380.0,380.0,380.0,133.0,66.0,143.0,206.0,177.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,92.0,97.0,97.0,245.0,248.0,248.0,0.0,0.0,0.0,283.0
2,0.0,0.0,0.0,0.0,283.0,283.0,245.0,283.0,211.0,247.0,283.0,174.0,283.0,358.0,283.0,138.0,283.0,283.0,283.0,65.0,102.0,102.0,102.0,72.0,102.0,102.0,102.0,29.0,102.0,102.0,102.0,102.0,102.0,239.0,239.0,205.0,100.0,201.0,241.0,239.0,239.0,130.0,69.0,3.0,69.0,380.0,380.0,380.0,91.0,66.0,177.0,206.0,137.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,288.0,248.0,248.0,0.0,0.0,0.0,283.0
3,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,210.0,247.0,283.0,174.0,283.0,283.0,283.0,138.0,68.0,283.0,283.0,65.0,102.0,40.0,102.0,102.0,102.0,102.0,102.0,29.0,69.0,102.0,102.0,102.0,5.0,239.0,239.0,236.0,239.0,239.0,239.0,239.0,239.0,239.0,69.0,69.0,69.0,380.0,380.0,380.0,315.0,177.0,177.0,206.0,177.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,283.0
4,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,283.0,247.0,283.0,174.0,283.0,283.0,283.0,138.0,283.0,283.0,283.0,65.0,102.0,40.0,102.0,102.0,102.0,102.0,104.0,29.0,102.0,102.0,102.0,102.0,5.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,274.0,239.0,65.0,69.0,69.0,380.0,380.0,380.0,133.0,177.0,177.0,206.0,177.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,284.0
5,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,283.0,247.0,283.0,283.0,283.0,283.0,283.0,138.0,283.0,282.0,283.0,65.0,102.0,40.0,102.0,102.0,102.0,102.0,102.0,29.0,102.0,102.0,102.0,66.0,5.0,239.0,239.0,239.0,239.0,239.0,238.0,239.0,220.0,239.0,69.0,69.0,69.0,380.0,380.0,414.0,133.0,177.0,177.0,206.0,140.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,283.0
6,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,283.0,247.0,283.0,283.0,283.0,283.0,283.0,138.0,283.0,283.0,283.0,65.0,102.0,40.0,102.0,102.0,102.0,102.0,102.0,29.0,102.0,102.0,102.0,66.0,5.0,239.0,239.0,239.0,234.0,239.0,239.0,239.0,239.0,239.0,69.0,69.0,105.0,380.0,342.0,380.0,133.0,177.0,177.0,206.0,177.0,177.0,177.0,177.0,143.0,0.0,0.0,0.0,97.0,97.0,97.0,246.0,248.0,248.0,0.0,0.0,0.0,283.0
7,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,138.0,283.0,283.0,283.0,65.0,102.0,40.0,102.0,102.0,102.0,102.0,102.0,29.0,102.0,102.0,102.0,66.0,5.0,239.0,142.0,239.0,234.0,239.0,239.0,239.0,239.0,67.0,69.0,69.0,69.0,380.0,380.0,380.0,133.0,177.0,177.0,206.0,177.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,283.0
8,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,65.0,102.0,40.0,102.0,205.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,66.0,5.0,239.0,239.0,205.0,234.0,239.0,234.0,239.0,276.0,239.0,69.0,69.0,69.0,380.0,380.0,380.0,133.0,177.0,177.0,206.0,177.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,283.0
9,0.0,0.0,0.0,0.0,283.0,283.0,283.0,283.0,283.0,283.0,249.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,65.0,102.0,40.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,66.0,5.0,239.0,239.0,205.0,234.0,239.0,234.0,239.0,239.0,239.0,69.0,69.0,69.0,380.0,380.0,376.0,133.0,142.0,177.0,206.0,177.0,177.0,177.0,177.0,177.0,0.0,0.0,0.0,97.0,97.0,97.0,248.0,248.0,248.0,0.0,0.0,0.0,245.0
