,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,103.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
1,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,179.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
2,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
3,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,417.0,0.0,344.0,0.0,380.0,0.0,47.0,0.0,177.0,0.0,175.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,246.0,0.0,283.0
4,0.0,30.0,0.0,211.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
5,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,201.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,140.0,0.0,97.0,0.0,248.0,0.0,283.0
6,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,245.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,138.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
7,0.0,30.0,0.0,283.0,0.0,176.0,0.0,321.0,0.0,138.0,0.0,219.0,0.0,206.0,0.0,40.0,0.0,33.0,0.0,106.0,0.0,102.0,0.0,94.0,0.0,5.0,0.0,239.0,0.0,239.0,0.0,205.0,0.0,234.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,275.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,414.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
8,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,205.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
9,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,205.0,0.0,311.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,344.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
10,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,100.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,205.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,134.0,0.0,97.0,0.0,248.0,0.0,283.0
11,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,100.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,205.0,0.0,239.0,0.0,269.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,376.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
12,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,100.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,205.0,0.0,239.0,0.0,274.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,342.0,0.0,346.0,0.0,177.0,0.0,139.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
13,0.0,30.0,0.0,283.0,0.0,283.0,0.0,318.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,100.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,239.0,0.0,239.0,0.0,201.0,0.0,239.0,0.0,275.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
14,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,100.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,239.0,0.0,239.0,0.0,201.0,0.0,44.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
15,0.0,30.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,283.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,102.0,0.0,59.0,0.0,100.0,0.0,102.0,0.0,239.0,0.0,205.0,0.0,239.0,0.0,239.0,0.0,201.0,0.0,239.0,0.0,239.0,0.0,239.0,0.0,69.0,0.0,380.0,0.0,380.0,0.0,380.0,0.0,177.0,0.0,36.0,0.0,175.0,0.0,140.0,0.0,177.0,0.0,97.0,0.0,248.0,0.0,283.0
