,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
38,61.0,18.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,32.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,70.0,61.0,61.0,61.0,61.0,61.0,34.0,61.0,34.0,61.0,37.0,61.0,61.0,61.0,85.0,61.0,61.0,61.0,97.0,61.0,1.0,61.0,153.0,61.0,153.0,61.0,57.0,61.0,8.0,61.0,0.0,61.0,42.0,61.0,28.0,61.0,226.0,61.0,85.0
39,61.0,18.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,32.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,34.0,61.0,34.0,61.0,37.0,61.0,61.0,61.0,3.0,61.0,61.0,61.0,97.0,61.0,5.0,61.0,148.0,61.0,153.0,61.0,168.0,61.0,45.0,61.0,7.0,61.0,42.0,61.0,25.0,61.0,29.0,61.0,53.0
40,3.0,61.0,3.0,61.0,3.0,11.0,3.0,61.0,3.0,32.0,3.0,61.0,3.0,32.0,3.0,61.0,3.0,16.0,3.0,61.0,3.0,61.0,3.0,34.0,3.0,51.0,3.0,84.0,3.0,61.0,3.0,85.0,3.0,61.0,3.0,97.0,3.0,5.0,3.0,153.0,3.0,153.0,3.0,19.0,3.0,72.0,3.0,88.0,3.0,55.0,3.0,28.0,3.0,54.0,3.0,73.0
41,3.0,61.0,3.0,61.0,3.0,7.0,3.0,42.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,97.0,3.0,34.0,3.0,37.0,3.0,61.0,3.0,85.0,3.0,61.0,3.0,97.0,3.0,5.0,3.0,153.0,3.0,91.0,3.0,168.0,3.0,87.0,3.0,88.0,3.0,42.0,3.0,120.0,3.0,226.0,3.0,85.0
42,3.0,61.0,3.0,61.0,3.0,61.0,3.0,42.0,3.0,61.0,3.0,59.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,14.0,3.0,34.0,3.0,34.0,3.0,37.0,3.0,61.0,3.0,85.0,3.0,61.0,3.0,97.0,3.0,5.0,3.0,153.0,3.0,153.0,3.0,168.0,3.0,41.0,3.0,88.0,3.0,42.0,3.0,47.0,3.0,226.0,3.0,78.0
43,3.0,61.0,3.0,61.0,3.0,61.0,3.0,42.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,70.0,3.0,34.0,3.0,35.0,3.0,37.0,3.0,61.0,3.0,41.0,3.0,61.0,3.0,97.0,3.0,5.0,3.0,153.0,3.0,153.0,3.0,168.0,3.0,1.0,3.0,88.0,3.0,0.0,3.0,153.0,3.0,226.0,3.0,85.0
44,3.0,61.0,3.0,40.0,3.0,1.0,3.0,42.0,3.0,61.0,3.0,60.0,3.0,54.0,3.0,61.0,3.0,63.0,3.0,19.0,3.0,61.0,3.0,34.0,3.0,34.0,3.0,37.0,3.0,61.0,3.0,80.0,3.0,61.0,3.0,97.0,3.0,5.0,3.0,153.0,3.0,153.0,3.0,168.0,3.0,45.0,3.0,88.0,3.0,42.0,3.0,153.0,3.0,226.0,3.0,85.0
45,3.0,61.0,3.0,61.0,3.0,1.0,3.0,42.0,3.0,61.0,3.0,60.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,34.0,3.0,34.0,3.0,37.0,3.0,45.0,3.0,85.0,3.0,61.0,3.0,97.0,3.0,50.0,3.0,153.0,3.0,153.0,3.0,168.0,3.0,41.0,3.0,88.0,3.0,42.0,3.0,153.0,3.0,27.0,3.0,85.0
46,3.0,61.0,3.0,40.0,3.0,1.0,3.0,42.0,3.0,61.0,3.0,60.0,3.0,61.0,3.0,5.0,3.0,61.0,3.0,61.0,3.0,20.0,3.0,39.0,3.0,34.0,3.0,37.0,3.0,61.0,3.0,85.0,3.0,46.0,3.0,97.0,3.0,5.0,3.0,26.0,3.0,153.0,3.0,168.0,3.0,41.0,3.0,88.0,3.0,0.0,3.0,153.0,3.0,226.0,3.0,85.0
47,3.0,61.0,3.0,61.0,3.0,1.0,3.0,42.0,3.0,61.0,3.0,60.0,3.0,61.0,3.0,34.0,3.0,37.0,3.0,61.0,3.0,61.0,3.0,43.0,3.0,4.0,3.0,64.0,3.0,61.0,3.0,85.0,3.0,61.0,3.0,97.0,3.0,44.0,3.0,148.0,3.0,73.0,3.0,29.0,3.0,109.0,3.0,15.0,3.0,42.0,3.0,153.0,3.0,226.0,3.0,85.0
48,3.0,61.0,3.0,61.0,3.0,1.0,3.0,42.0,3.0,61.0,3.0,60.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,61.0,3.0,5.0,3.0,34.0,3.0,34.0,3.0,88.0,3.0,61.0,3.0,85.0,3.0,61.0,3.0,97.0,3.0,5.0,3.0,153.0,3.0,153.0,3.0,168.0,3.0,41.0,3.0,88.0,3.0,42.0,3.0,153.0,3.0,33.0,3.0,85.0
49,61.0,61.0,61.0,61.0,61.0,1.0,61.0,42.0,61.0,61.0,61.0,60.0,61.0,54.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,21.0,61.0,0.0,61.0,34.0,61.0,37.0,61.0,61.0,61.0,77.0,61.0,61.0,61.0,97.0,61.0,5.0,61.0,153.0,61.0,15.0,61.0,55.0,61.0,53.0,61.0,88.0,61.0,42.0,61.0,153.0,61.0,226.0,61.0,85.0
50,61.0,61.0,61.0,61.0,61.0,1.0,61.0,61.0,61.0,54.0,61.0,60.0,61.0,100.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,34.0,61.0,34.0,61.0,37.0,61.0,61.0,61.0,85.0,61.0,61.0,61.0,97.0,61.0,5.0,61.0,0.0,61.0,15.0,61.0,168.0,61.0,41.0,61.0,88.0,61.0,42.0,61.0,153.0,61.0,226.0,61.0,85.0
51,41.0,61.0,41.0,61.0,41.0,1.0,41.0,33.0,41.0,18.0,41.0,60.0,41.0,61.0,41.0,66.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,85.0,41.0,61.0,41.0,97.0,41.0,77.0,41.0,153.0,41.0,15.0,41.0,168.0,41.0,41.0,41.0,54.0,41.0,42.0,41.0,153.0,41.0,226.0,41.0,34.0
52,41.0,61.0,41.0,61.0,41.0,1.0,41.0,61.0,41.0,61.0,41.0,60.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,85.0,41.0,18.0,41.0,97.0,41.0,5.0,41.0,153.0,41.0,15.0,41.0,168.0,41.0,41.0,41.0,37.0,41.0,12.0,41.0,153.0,41.0,226.0,41.0,85.0
53,41.0,61.0,41.0,97.0,41.0,61.0,41.0,5.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,34.0,41.0,10.0,41.0,37.0,41.0,61.0,41.0,85.0,41.0,61.0,41.0,97.0,41.0,5.0,41.0,153.0,41.0,15.0,41.0,168.0,41.0,41.0,41.0,88.0,41.0,39.0,41.0,0.0,41.0,226.0,41.0,85.0
54,41.0,61.0,41.0,97.0,41.0,7.0,41.0,5.0,41.0,61.0,41.0,47.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,34.0,41.0,34.0,41.0,26.0,41.0,61.0,41.0,85.0,41.0,69.0,41.0,97.0,41.0,30.0,41.0,22.0,41.0,0.0,41.0,168.0,41.0,41.0,41.0,0.0,41.0,0.0,41.0,153.0,41.0,140.0,41.0,85.0
55,41.0,61.0,41.0,97.0,41.0,61.0,41.0,5.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,85.0,41.0,61.0,41.0,97.0,41.0,5.0,41.0,153.0,41.0,15.0,41.0,168.0,41.0,23.0,41.0,29.0,41.0,58.0,41.0,153.0,41.0,226.0,41.0,85.0
56,41.0,37.0,41.0,97.0,41.0,57.0,41.0,5.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,71.0,41.0,31.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,77.0,41.0,61.0,41.0,97.0,41.0,5.0,41.0,53.0,41.0,46.0,41.0,168.0,41.0,30.0,41.0,0.0,41.0,0.0,41.0,45.0,41.0,226.0,41.0,85.0
57,41.0,61.0,41.0,97.0,41.0,61.0,41.0,5.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,85.0,41.0,61.0,41.0,97.0,41.0,5.0,41.0,7.0,41.0,15.0,41.0,168.0,41.0,41.0,41.0,0.0,41.0,60.0,41.0,153.0,41.0,226.0,41.0,85.0
58,41.0,61.0,41.0,97.0,41.0,61.0,41.0,5.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,23.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,85.0,41.0,61.0,41.0,97.0,41.0,5.0,41.0,0.0,41.0,15.0,41.0,168.0,41.0,41.0,41.0,7.0,41.0,52.0,41.0,31.0,41.0,226.0,41.0,85.0
59,41.0,61.0,41.0,97.0,41.0,61.0,41.0,5.0,41.0,61.0,41.0,26.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,61.0,41.0,33.0,41.0,34.0,41.0,34.0,41.0,37.0,41.0,61.0,41.0,26.0,41.0,61.0,41.0,97.0,41.0,94.0,41.0,27.0,41.0,15.0,41.0,80.0,41.0,51.0,41.0,88.0,41.0,14.0,41.0,153.0,41.0,226.0,41.0,85.0
