,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,92.0,890.0,92.0,184.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,0.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,59.0,92.0,720.0,92.0,0.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1157.0,92.0,249.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,92.0
1,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,0.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,59.0,92.0,720.0,92.0,0.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1157.0,92.0,83.0,92.0,92.0,92.0,178.0,92.0,92.0,92.0,89.0,92.0,83.0,92.0,92.0
2,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,0.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,236.0,92.0,400.0,92.0,0.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,89.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,747.0,92.0,0.0
3,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,0.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,472.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1157.0,92.0,166.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,92.0
4,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,534.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,472.0,92.0,80.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1157.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,92.0
5,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,623.0,92.0,720.0,92.0,0.0,92.0,0.0,92.0,59.0,92.0,720.0,92.0,258.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1335.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,1246.0,92.0,332.0,92.0,92.0
6,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,89.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,59.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,267.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,332.0,92.0,92.0
7,92.0,890.0,92.0,92.0,92.0,1104.0,92.0,1157.0,92.0,59.0,92.0,0.0,92.0,720.0,92.0,0.0,92.0,59.0,92.0,59.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1157.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,0.0,92.0,178.0,92.0,0.0,92.0,276.0
8,92.0,890.0,92.0,92.0,92.0,445.0,92.0,979.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,59.0,92.0,59.0,92.0,0.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,1104.0,92.0,1157.0,92.0,0.0,92.0,184.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,498.0,92.0,92.0
9,92.0,890.0,92.0,92.0,92.0,890.0,92.0,979.0,92.0,92.0,92.0,0.0,92.0,736.0,92.0,0.0,92.0,59.0,92.0,59.0,92.0,720.0,92.0,720.0,92.0,720.0,92.0,89.0,92.0,1104.0,92.0,1157.0,92.0,415.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,154.0,92.0,83.0,92.0,184.0
