,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,828.0,1472.0,828.0,355.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,693.0,828.0,148.0,828.0,276.0,828.0,460.0,828.0,736.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,74.0
1,828.0,1472.0,828.0,693.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,444.0,828.0,539.0,828.0,148.0,828.0,184.0,828.0,552.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,184.0,828.0,828.0,828.0,74.0
2,828.0,1472.0,828.0,693.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,0.0,828.0,1472.0,828.0,385.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,539.0,828.0,148.0,828.0,89.0,828.0,92.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,92.0,828.0,0.0,828.0,74.0
3,828.0,1472.0,828.0,693.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,644.0,828.0,148.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,552.0,828.0,828.0,828.0,74.0
4,828.0,1472.0,828.0,693.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,539.0,828.0,148.0,828.0,920.0,828.0,276.0,828.0,828.0,828.0,249.0,828.0,0.0,828.0,184.0,828.0,828.0,828.0,74.0
5,828.0,1472.0,828.0,539.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,814.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,539.0,828.0,148.0,828.0,184.0,828.0,276.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,92.0,828.0,828.0,828.0,74.0
6,828.0,1472.0,828.0,539.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,539.0,828.0,148.0,828.0,1380.0,828.0,616.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,1036.0
7,828.0,1472.0,828.0,539.0,828.0,770.0,828.0,1155.0,828.0,296.0,828.0,1155.0,828.0,962.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,222.0,828.0,148.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,539.0,828.0,148.0,828.0,0.0,828.0,644.0,828.0,828.0,828.0,0.0,828.0,913.0,828.0,92.0,828.0,320.0,828.0,74.0
8,828.0,1472.0,828.0,539.0,828.0,693.0,828.0,693.0,828.0,736.0,828.0,1155.0,828.0,296.0,828.0,296.0,828.0,740.0,828.0,148.0,828.0,888.0,828.0,444.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,368.0,828.0,539.0,828.0,148.0,828.0,0.0,828.0,736.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,368.0,828.0,828.0,828.0,74.0
9,828.0,1472.0,828.0,539.0,828.0,693.0,828.0,693.0,828.0,552.0,828.0,1155.0,828.0,296.0,828.0,296.0,828.0,296.0,828.0,148.0,828.0,148.0,828.0,0.0,828.0,828.0,828.0,1472.0,828.0,539.0,828.0,828.0,828.0,184.0,828.0,368.0,828.0,74.0,828.0,460.0,828.0,148.0,828.0,0.0,828.0,276.0,828.0,828.0,828.0,267.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,74.0
