,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,0.0,712.0,0.0,415.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,368.0,0.0,58.0,0.0,267.0,0.0,332.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,385.0,0.0,47.0,0.0,448.0,0.0,0.0,0.0,552.0,0.0,115.0,0.0,460.0,0.0,50.0
1,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,368.0,0.0,58.0,0.0,267.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,89.0,0.0,89.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,368.0,0.0,58.0,0.0,267.0,0.0,332.0,0.0,50.0,0.0,329.0,0.0,166.0,0.0,50.0,0.0,150.0,0.0,0.0,0.0,89.0,0.0,332.0,0.0,267.0,0.0,124.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
3,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,276.0,0.0,58.0,0.0,267.0,0.0,332.0,0.0,0.0,0.0,150.0,0.0,172.0,0.0,50.0,0.0,50.0,0.0,376.0,0.0,89.0,0.0,332.0,0.0,0.0,0.0,300.0,0.0,47.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,178.0,0.0,50.0
4,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,368.0,0.0,58.0,0.0,267.0,0.0,581.0,0.0,50.0,0.0,50.0,0.0,92.0,0.0,92.0,0.0,50.0,0.0,368.0,0.0,178.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,50.0
5,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,0.0,0.0,58.0,0.0,178.0,0.0,332.0,0.0,0.0,0.0,400.0,0.0,300.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,89.0,0.0,332.0,0.0,148.0,0.0,184.0,0.0,47.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,178.0,0.0,0.0
6,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,368.0,0.0,58.0,0.0,267.0,0.0,249.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,89.0,0.0,332.0,0.0,368.0,0.0,0.0,0.0,47.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
7,0.0,712.0,0.0,332.0,0.0,736.0,0.0,50.0,0.0,145.0,0.0,368.0,0.0,58.0,0.0,267.0,0.0,332.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,89.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,50.0
8,0.0,712.0,0.0,332.0,0.0,534.0,0.0,89.0,0.0,184.0,0.0,368.0,0.0,0.0,0.0,445.0,0.0,332.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,445.0,0.0,332.0,0.0,175.0,0.0,145.0,0.0,47.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,50.0
9,0.0,712.0,0.0,332.0,0.0,712.0,0.0,89.0,0.0,644.0,0.0,736.0,0.0,58.0,0.0,267.0,0.0,332.0,0.0,50.0,0.0,644.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,89.0,0.0,332.0,0.0,74.0,0.0,0.0,0.0,47.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,178.0,0.0,200.0
