,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,92.0,712.0,92.0,0.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,370.0,92.0,370.0,92.0,148.0,92.0,89.0,92.0,92.0,92.0,0.0,92.0,356.0,92.0,0.0,92.0,516.0,92.0,92.0,92.0,0.0,92.0,16.0,92.0,14.0,92.0,83.0
1,92.0,712.0,92.0,0.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,0.0,92.0,370.0,92.0,148.0,92.0,712.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,276.0,92.0,688.0,92.0,92.0,92.0,0.0,92.0,666.0,92.0,92.0,92.0,83.0
2,92.0,712.0,92.0,0.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,370.0,92.0,0.0,92.0,148.0,92.0,0.0,92.0,498.0,92.0,92.0,92.0,0.0,92.0,89.0,92.0,774.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,14.0,92.0,83.0
3,92.0,712.0,92.0,0.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,74.0,92.0,370.0,92.0,148.0,92.0,712.0,92.0,344.0,92.0,92.0,92.0,267.0,92.0,178.0,92.0,774.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,0.0,92.0,83.0
4,92.0,712.0,92.0,267.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,0.0,92.0,370.0,92.0,148.0,92.0,712.0,92.0,83.0,92.0,92.0,92.0,0.0,92.0,276.0,92.0,774.0,92.0,92.0,92.0,426.0,92.0,18.0,92.0,14.0,92.0,83.0
5,92.0,712.0,92.0,0.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,370.0,92.0,370.0,92.0,148.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,276.0,92.0,178.0,92.0,774.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,14.0,92.0,83.0
6,92.0,712.0,92.0,178.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,370.0,92.0,370.0,92.0,0.0,92.0,0.0,92.0,83.0,92.0,92.0,92.0,276.0,92.0,178.0,92.0,430.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,14.0,92.0,83.0
7,92.0,712.0,92.0,0.0,92.0,592.0,92.0,370.0,92.0,148.0,92.0,592.0,92.0,774.0,92.0,355.0,92.0,370.0,92.0,518.0,92.0,89.0,92.0,332.0,92.0,92.0,92.0,276.0,92.0,0.0,92.0,344.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,14.0,92.0,83.0
8,92.0,712.0,92.0,0.0,92.0,712.0,92.0,592.0,92.0,592.0,92.0,592.0,92.0,801.0,92.0,0.0,92.0,370.0,92.0,148.0,92.0,89.0,92.0,83.0,92.0,92.0,92.0,276.0,92.0,178.0,92.0,516.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,14.0,92.0,83.0
9,92.0,712.0,92.0,0.0,92.0,712.0,92.0,592.0,92.0,592.0,92.0,0.0,92.0,801.0,92.0,370.0,92.0,370.0,92.0,0.0,92.0,89.0,92.0,83.0,92.0,92.0,92.0,276.0,92.0,979.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,18.0,92.0,8.0,92.0,83.0
