0,828.0,276.0,368.0,184.0,828.0,828.0,736.0,828.0,828.0,828.0,828.0,1196.0,1196.0,1196.0,828.0,828.0,736.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,828.0,828.0,828.0,184.0,184.0,184.0,154.0,539.0,154.0,77.0,462.0,77.0,77.0,828.0,828.0,644.0,644.0,924.0,924.0,924.0,1204.0,828.0,1012.0,1012.0,460.0,184.0,184.0,644.0,644.0,0.0,0.0,0.0,828.0,828.0,178.0,267.0,267.0,100.0,828.0,828.0,828.0,828.0,539.0,539.0,539.0,539.0,828.0,184.0,1012.0,1012.0,0.0,178.0,178.0,332.0,332.0,332.0,828.0,828.0,828.0,828.0,828.0,332.0,332.0,332.0,332.0,332.0,332.0,828.0,828.0,828.0,276.0,276.0,1012.0,1012.0,100.0,184.0,445.0,0.0,276.0,276.0,498.0,332.0,77.0,77.0,77.0,77.0,0.0,77.0,828.0,828.0,828.0,184.0,150.0,1012.0,1012.0,780.0,780.0
1,828.0,276.0,828.0,184.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,1196.0,1196.0,1196.0,828.0,828.0,828.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,828.0,828.0,828.0,184.0,184.0,184.0,154.0,154.0,154.0,77.0,77.0,77.0,77.0,828.0,828.0,644.0,644.0,924.0,924.0,924.0,828.0,828.0,1012.0,1012.0,184.0,184.0,0.0,644.0,644.0,0.0,0.0,0.0,828.0,1380.0,178.0,267.0,267.0,92.0,828.0,828.0,828.0,0.0,539.0,539.0,539.0,539.0,828.0,828.0,1012.0,92.0,178.0,178.0,178.0,0.0,0.0,0.0,89.0,1656.0,828.0,736.0,828.0,332.0,332.0,0.0,200.0,332.0,332.0,828.0,828.0,276.0,460.0,276.0,1104.0,1012.0,534.0,178.0,178.0,276.0,276.0,276.0,415.0,332.0,828.0,77.0,77.0,77.0,77.0,77.0,828.0,828.0,828.0,828.0,184.0,920.0,92.0,780.0,276.0
2,828.0,276.0,828.0,184.0,828.0,828.0,920.0,736.0,828.0,828.0,828.0,1196.0,1196.0,1196.0,828.0,828.0,276.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,924.0,1078.0,924.0,828.0,924.0,924.0,828.0,828.0,828.0,184.0,184.0,184.0,154.0,154.0,154.0,77.0,77.0,77.0,77.0,828.0,828.0,644.0,644.0,924.0,924.0,924.0,828.0,828.0,0.0,1012.0,184.0,184.0,184.0,644.0,1196.0,0.0,0.0,552.0,828.0,828.0,267.0,267.0,267.0,92.0,828.0,184.0,828.0,828.0,539.0,539.0,539.0,539.0,828.0,828.0,184.0,1012.0,92.0,178.0,178.0,332.0,332.0,332.0,828.0,828.0,1012.0,828.0,828.0,332.0,332.0,332.0,83.0,332.0,332.0,0.0,828.0,276.0,92.0,276.0,1012.0,828.0,0.0,178.0,178.0,276.0,276.0,184.0,332.0,332.0,77.0,77.0,77.0,77.0,77.0,77.0,828.0,828.0,828.0,828.0,828.0,1012.0,552.0,780.0,0.0
3,828.0,828.0,828.0,184.0,828.0,828.0,828.0,828.0,828.0,828.0,828.0,1196.0,1196.0,1196.0,0.0,1104.0,828.0,276.0,460.0,276.0,1104.0,1104.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,89.0,924.0,828.0,828.0,828.0,184.0,184.0,184.0,154.0,154.0,154.0,77.0,77.0,77.0,77.0,828.0,828.0,644.0,644.0,924.0,154.0,924.0,828.0,828.0,1012.0,828.0,184.0,184.0,184.0,644.0,644.0,0.0,0.0,0.0,828.0,736.0,267.0,267.0,267.0,92.0,828.0,828.0,828.0,828.0,539.0,539.0,539.0,539.0,828.0,828.0,736.0,1012.0,0.0,178.0,89.0,332.0,332.0,332.0,828.0,828.0,828.0,828.0,828.0,332.0,332.0,332.0,332.0,332.0,83.0,828.0,828.0,276.0,644.0,276.0,1012.0,1012.0,178.0,0.0,178.0,276.0,276.0,276.0,332.0,332.0,77.0,77.0,0.0,77.0,445.0,231.0,828.0,828.0,828.0,828.0,828.0,1012.0,1012.0,780.0,780.0
4,828.0,828.0,828.0,184.0,92.0,828.0,828.0,828.0,276.0,828.0,828.0,1196.0,1196.0,1196.0,1104.0,828.0,828.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,385.0,924.0,924.0,924.0,924.0,924.0,828.0,828.0,828.0,184.0,184.0,356.0,154.0,154.0,166.0,77.0,77.0,77.0,77.0,828.0,828.0,644.0,1012.0,924.0,924.0,924.0,828.0,0.0,1012.0,1012.0,400.0,184.0,184.0,644.0,736.0,1196.0,0.0,0.0,828.0,828.0,267.0,267.0,0.0,0.0,828.0,828.0,828.0,828.0,539.0,539.0,539.0,539.0,828.0,828.0,1012.0,1012.0,178.0,368.0,178.0,166.0,332.0,332.0,828.0,828.0,828.0,828.0,828.0,166.0,332.0,0.0,0.0,332.0,332.0,828.0,828.0,0.0,276.0,276.0,1012.0,1012.0,160.0,178.0,178.0,276.0,276.0,276.0,332.0,332.0,77.0,77.0,77.0,77.0,77.0,77.0,828.0,828.0,828.0,828.0,828.0,1012.0,0.0,780.0,780.0
5,828.0,828.0,460.0,184.0,828.0,828.0,552.0,828.0,828.0,828.0,828.0,1196.0,1196.0,1196.0,828.0,828.0,828.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,1068.0,924.0,770.0,924.0,462.0,924.0,828.0,828.0,828.0,184.0,184.0,154.0,308.0,154.0,154.0,77.0,77.0,77.0,644.0,828.0,828.0,644.0,644.0,770.0,924.0,924.0,0.0,828.0,712.0,1012.0,184.0,184.0,184.0,368.0,644.0,623.0,552.0,0.0,828.0,828.0,267.0,267.0,267.0,460.0,828.0,828.0,828.0,828.0,539.0,585.0,460.0,539.0,828.0,828.0,1012.0,1012.0,267.0,178.0,178.0,332.0,332.0,332.0,828.0,552.0,828.0,1104.0,828.0,0.0,332.0,184.0,332.0,332.0,332.0,828.0,828.0,276.0,368.0,276.0,736.0,1012.0,178.0,178.0,178.0,276.0,276.0,276.0,332.0,332.0,77.0,77.0,77.0,77.0,1001.0,77.0,828.0,828.0,828.0,460.0,828.0,1564.0,1012.0,780.0,780.0
6,828.0,828.0,828.0,184.0,828.0,828.0,920.0,828.0,828.0,828.0,828.0,1196.0,1196.0,1196.0,828.0,736.0,828.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,644.0,924.0,924.0,924.0,924.0,924.0,828.0,828.0,828.0,184.0,92.0,154.0,154.0,154.0,154.0,77.0,77.0,77.0,828.0,828.0,828.0,644.0,644.0,924.0,924.0,1078.0,828.0,828.0,1012.0,920.0,184.0,276.0,184.0,644.0,644.0,0.0,0.0,0.0,828.0,736.0,267.0,267.0,267.0,368.0,828.0,828.0,828.0,890.0,539.0,539.0,539.0,539.0,828.0,828.0,1012.0,1012.0,178.0,178.0,178.0,0.0,332.0,332.0,920.0,828.0,828.0,736.0,828.0,332.0,332.0,498.0,332.0,332.0,498.0,828.0,828.0,276.0,276.0,276.0,1012.0,1288.0,0.0,178.0,178.0,276.0,276.0,276.0,332.0,332.0,77.0,77.0,77.0,77.0,0.0,770.0,828.0,828.0,828.0,828.0,828.0,184.0,1012.0,780.0,780.0
7,828.0,828.0,828.0,184.0,828.0,828.0,828.0,828.0,828.0,828.0,552.0,184.0,1196.0,1196.0,828.0,828.0,368.0,276.0,276.0,276.0,1104.0,1104.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,924.0,736.0,828.0,828.0,184.0,184.0,154.0,154.0,154.0,154.0,77.0,77.0,77.0,828.0,828.0,828.0,644.0,644.0,924.0,924.0,924.0,828.0,276.0,1012.0,1012.0,184.0,184.0,184.0,644.0,644.0,800.0,0.0,0.0,828.0,828.0,276.0,267.0,267.0,828.0,644.0,828.0,828.0,828.0,693.0,539.0,539.0,539.0,828.0,828.0,1012.0,1012.0,178.0,178.0,178.0,332.0,332.0,332.0,258.0,828.0,828.0,828.0,828.0,332.0,332.0,332.0,0.0,332.0,332.0,828.0,106.0,276.0,0.0,276.0,92.0,1012.0,178.0,178.0,178.0,276.0,276.0,0.0,0.0,332.0,77.0,462.0,0.0,77.0,77.0,77.0,828.0,828.0,828.0,828.0,828.0,1012.0,1380.0,0.0,780.0
8,828.0,828.0,828.0,184.0,828.0,828.0,828.0,828.0,828.0,828.0,736.0,1196.0,1196.0,1196.0,828.0,828.0,828.0,276.0,276.0,276.0,1104.0,1104.0,924.0,770.0,924.0,693.0,455.0,924.0,924.0,1001.0,924.0,828.0,828.0,828.0,184.0,184.0,154.0,154.0,154.0,154.0,77.0,77.0,154.0,828.0,828.0,828.0,644.0,644.0,924.0,924.0,924.0,828.0,828.0,828.0,1012.0,184.0,184.0,184.0,644.0,644.0,0.0,0.0,0.0,828.0,828.0,267.0,368.0,267.0,828.0,828.0,828.0,828.0,828.0,0.0,539.0,178.0,539.0,828.0,828.0,1012.0,1012.0,258.0,178.0,178.0,332.0,0.0,332.0,828.0,828.0,828.0,828.0,774.0,332.0,332.0,460.0,92.0,332.0,332.0,828.0,828.0,276.0,276.0,276.0,1012.0,1012.0,178.0,178.0,178.0,276.0,184.0,276.0,332.0,332.0,77.0,77.0,77.0,77.0,77.0,77.0,828.0,828.0,828.0,828.0,828.0,1012.0,1012.0,780.0,184.0
9,828.0,828.0,828.0,184.0,1104.0,828.0,828.0,828.0,552.0,736.0,828.0,1196.0,1196.0,1196.0,828.0,828.0,828.0,276.0,276.0,276.0,1104.0,920.0,385.0,924.0,924.0,924.0,924.0,924.0,924.0,693.0,924.0,828.0,828.0,828.0,184.0,184.0,154.0,154.0,154.0,154.0,0.0,77.0,77.0,828.0,828.0,828.0,644.0,644.0,924.0,924.0,924.0,828.0,828.0,1012.0,1012.0,184.0,184.0,184.0,644.0,644.0,0.0,92.0,552.0,828.0,828.0,0.0,267.0,356.0,736.0,828.0,828.0,828.0,828.0,539.0,539.0,539.0,539.0,828.0,828.0,1012.0,1012.0,644.0,178.0,178.0,332.0,332.0,83.0,0.0,828.0,828.0,276.0,828.0,332.0,332.0,166.0,332.0,332.0,332.0,828.0,828.0,276.0,276.0,276.0,1012.0,1012.0,0.0,178.0,178.0,276.0,276.0,276.0,332.0,332.0,77.0,616.0,77.0,77.0,77.0,77.0,368.0,828.0,828.0,828.0,828.0,1012.0,86.0,780.0,847.0
