,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,307.0,0.0,179.0,0.0,38.0,0.0,39.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,99.0,0.0,67.0
1,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,42.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,255.0,0.0,344.0,0.0,344.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,179.0,0.0,179.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
2,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,92.0,0.0,179.0,0.0,179.0,0.0,179.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,191.0,0.0,240.0,0.0,65.0
3,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,141.0,0.0,179.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
4,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,178.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,179.0,0.0,179.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
5,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,92.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,272.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,179.0,0.0,178.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
6,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,179.0,0.0,178.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
7,0.0,206.0,0.0,210.0,0.0,67.0,0.0,252.0,0.0,250.0,0.0,177.0,0.0,1.0,0.0,12.0,0.0,131.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,234.0,0.0,236.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,74.0,0.0,102.0,0.0,179.0,0.0,179.0,0.0,178.0,0.0,38.0,0.0,38.0,0.0,275.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
8,0.0,206.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,103.0,0.0,210.0,0.0,30.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,134.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,0.0,0.0,102.0,0.0,179.0,0.0,179.0,0.0,178.0,0.0,38.0,0.0,38.0,0.0,205.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
9,0.0,206.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,210.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,130.0,0.0,236.0,0.0,236.0,0.0,236.0,0.0,0.0,0.0,211.0,0.0,310.0,0.0,310.0,0.0,310.0,0.0,0.0,0.0,69.0,0.0,179.0,0.0,179.0,0.0,178.0,0.0,38.0,0.0,38.0,0.0,205.0,0.0,273.0,0.0,235.0,0.0,240.0,0.0,65.0
