0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,238.0,0.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,74.0,199.0,108.0,108.0,108.0,108.0,108.0,275.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,316.0,316.0,166.0,166.0,166.0,104.0,104.0,104.0,139.0,139.0,139.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,313.0,313.0,313.0,313.0,313.0,313.0,64.0,171.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,108.0,34.0,108.0,108.0,1.0,142.0,142.0,142.0,142.0,142.0,142.0,178.0,142.0,305.0,316.0,316.0,168.0,166.0,166.0,104.0,104.0,104.0,176.0,139.0,139.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,313.0,313.0,313.0,314.0,313.0,313.0,64.0,313.0,52.0,52.0,52.0,19.0,52.0,52.0,52.0,9.0,199.0,199.0,199.0,199.0,108.0,108.0,108.0,145.0,107.0,142.0,142.0,142.0,176.0,142.0,142.0,142.0,142.0,316.0,316.0,316.0,166.0,312.0,166.0,43.0,104.0,138.0,139.0,139.0,139.0,0.0,0.0
3,0.0,313.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,30.0,245.0,313.0,313.0,313.0,313.0,64.0,313.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,108.0,108.0,108.0,108.0,107.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,316.0,316.0,316.0,166.0,166.0,166.0,104.0,104.0,104.0,139.0,139.0,139.0,0.0,0.0
4,0.0,313.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,30.0,313.0,313.0,313.0,313.0,313.0,64.0,313.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,177.0,139.0,108.0,108.0,107.0,142.0,144.0,69.0,142.0,142.0,142.0,142.0,142.0,278.0,316.0,316.0,166.0,166.0,166.0,138.0,104.0,104.0,139.0,139.0,139.0,0.0,0.0
5,0.0,313.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,30.0,313.0,313.0,313.0,313.0,313.0,64.0,313.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,184.0,108.0,108.0,108.0,107.0,142.0,142.0,142.0,142.0,142.0,144.0,142.0,142.0,316.0,316.0,316.0,166.0,166.0,166.0,104.0,104.0,139.0,139.0,139.0,139.0,0.0,0.0
6,0.0,313.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,30.0,313.0,313.0,313.0,313.0,313.0,64.0,313.0,52.0,52.0,14.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,108.0,108.0,108.0,108.0,107.0,142.0,142.0,142.0,142.0,138.0,142.0,105.0,142.0,316.0,316.0,316.0,166.0,166.0,166.0,100.0,104.0,139.0,139.0,155.0,139.0,0.0,0.0
7,0.0,313.0,0.0,0.0,0.0,0.0,96.0,141.0,206.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,244.0,206.0,206.0,108.0,206.0,0.0,0.0,0.0,30.0,313.0,313.0,316.0,313.0,313.0,64.0,313.0,16.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,108.0,108.0,108.0,108.0,107.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,316.0,316.0,316.0,166.0,166.0,166.0,104.0,104.0,139.0,173.0,139.0,139.0,0.0,0.0
8,0.0,313.0,0.0,0.0,0.0,0.0,96.0,141.0,103.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,244.0,206.0,206.0,206.0,206.0,0.0,0.0,0.0,30.0,313.0,313.0,313.0,313.0,313.0,64.0,313.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,108.0,108.0,108.0,108.0,107.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,316.0,316.0,316.0,166.0,166.0,166.0,141.0,104.0,139.0,139.0,139.0,139.0,0.0,0.0
9,0.0,313.0,0.0,0.0,0.0,0.0,206.0,141.0,103.0,168.0,206.0,206.0,206.0,206.0,206.0,206.0,244.0,206.0,169.0,206.0,222.0,0.0,0.0,0.0,30.0,313.0,313.0,313.0,313.0,313.0,64.0,313.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,199.0,199.0,199.0,199.0,199.0,108.0,108.0,108.0,108.0,107.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,142.0,316.0,316.0,316.0,166.0,166.0,166.0,104.0,104.0,139.0,139.0,139.0,139.0,0.0,0.0
