,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,195.0,368.0,828.0,368.0,368.0,368.0,460.0,368.0,592.0,368.0,544.0,368.0,544.0,368.0,178.0,368.0,498.0,368.0,1246.0,368.0,368.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,356.0,368.0,0.0,368.0,166.0,368.0,890.0,368.0,368.0,368.0,544.0
1,368.0,890.0,368.0,92.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,195.0,368.0,828.0,368.0,368.0,368.0,1012.0,368.0,184.0,368.0,544.0,368.0,544.0,368.0,0.0,368.0,276.0,368.0,1246.0,368.0,368.0,368.0,497.0,368.0,296.0,368.0,544.0,368.0,476.0,368.0,1012.0,368.0,736.0,368.0,747.0,368.0,890.0,368.0,368.0,368.0,544.0
2,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,276.0,368.0,112.0,368.0,368.0,368.0,460.0,368.0,0.0,368.0,0.0,368.0,544.0,368.0,623.0,368.0,747.0,368.0,1246.0,368.0,368.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,80.0,368.0,89.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,544.0
3,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,195.0,368.0,86.0,368.0,368.0,368.0,460.0,368.0,184.0,368.0,544.0,368.0,544.0,368.0,623.0,368.0,913.0,368.0,1246.0,368.0,368.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,332.0,368.0,332.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,544.0
4,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,585.0,368.0,368.0,368.0,178.0,368.0,460.0,368.0,184.0,368.0,544.0,368.0,748.0,368.0,445.0,368.0,623.0,368.0,1246.0,368.0,86.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,166.0,368.0,0.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,544.0
5,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,544.0,368.0,1001.0,368.0,195.0,368.0,195.0,368.0,368.0,368.0,368.0,368.0,460.0,368.0,184.0,368.0,544.0,368.0,544.0,368.0,0.0,368.0,356.0,368.0,1246.0,368.0,552.0,368.0,195.0,368.0,296.0,368.0,520.0,368.0,0.0,368.0,166.0,368.0,0.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,204.0
6,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,195.0,368.0,460.0,368.0,368.0,368.0,460.0,368.0,184.0,368.0,544.0,368.0,544.0,368.0,267.0,368.0,623.0,368.0,1246.0,368.0,368.0,368.0,195.0,368.0,518.0,368.0,544.0,368.0,68.0,368.0,1245.0,368.0,747.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,544.0
7,368.0,890.0,368.0,0.0,368.0,204.0,368.0,544.0,368.0,195.0,368.0,204.0,368.0,1001.0,368.0,195.0,368.0,195.0,368.0,368.0,368.0,368.0,368.0,460.0,368.0,184.0,368.0,544.0,368.0,267.0,368.0,0.0,368.0,623.0,368.0,1246.0,368.0,368.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,560.0,368.0,92.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,544.0
8,368.0,890.0,368.0,0.0,368.0,92.0,368.0,204.0,368.0,204.0,368.0,204.0,368.0,1196.0,368.0,195.0,368.0,195.0,368.0,368.0,368.0,368.0,368.0,460.0,368.0,184.0,368.0,204.0,368.0,592.0,368.0,114.0,368.0,623.0,368.0,1246.0,368.0,276.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,664.0,368.0,0.0,368.0,276.0,368.0,890.0,368.0,0.0,368.0,544.0
9,368.0,890.0,368.0,0.0,368.0,92.0,368.0,204.0,368.0,68.0,368.0,204.0,368.0,1196.0,368.0,195.0,368.0,195.0,368.0,368.0,368.0,368.0,368.0,460.0,368.0,184.0,368.0,544.0,368.0,0.0,368.0,534.0,368.0,623.0,368.0,1246.0,368.0,368.0,368.0,195.0,368.0,296.0,368.0,544.0,368.0,68.0,368.0,166.0,368.0,747.0,368.0,1079.0,368.0,890.0,368.0,368.0,368.0,68.0
