0,0.0,0.0,0.0,0.0,0.0,58.0,312.0,308.0,312.0,312.0,312.0,312.0,308.0,314.0,312.0,312.0,312.0,240.0,310.0,133.0,310.0,307.0,310.0,310.0,305.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,15.0,104.0,104.0,104.0,67.0,104.0,104.0,104.0,107.0,241.0,278.0,172.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,237.0,274.0,274.0,382.0,416.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,58.0,206.0,308.0,275.0,312.0,237.0,312.0,312.0,314.0,312.0,347.0,350.0,240.0,310.0,133.0,310.0,307.0,310.0,310.0,305.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,116.0,115.0,7.0,104.0,104.0,104.0,67.0,104.0,104.0,104.0,104.0,111.0,240.0,172.0,278.0,278.0,384.0,346.0,12.0,0.0,12.0,7.0,7.0,7.0,7.0,274.0,237.0,274.0,274.0,416.0,416.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,312.0,206.0,308.0,312.0,312.0,312.0,312.0,312.0,277.0,312.0,347.0,312.0,240.0,310.0,133.0,310.0,307.0,310.0,310.0,305.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,150.0,115.0,115.0,104.0,104.0,104.0,104.0,67.0,10.0,104.0,5.0,104.0,104.0,244.0,278.0,278.0,278.0,384.0,312.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,209.0,274.0,274.0,416.0,416.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,177.0,206.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,347.0,312.0,240.0,310.0,133.0,310.0,307.0,310.0,310.0,305.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,104.0,104.0,104.0,104.0,67.0,63.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,177.0,206.0,312.0,312.0,312.0,312.0,95.0,312.0,312.0,312.0,347.0,312.0,312.0,310.0,133.0,310.0,307.0,310.0,344.0,310.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,278.0,183.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,177.0,206.0,312.0,312.0,312.0,3.0,95.0,312.0,312.0,312.0,347.0,312.0,312.0,310.0,133.0,273.0,307.0,310.0,310.0,310.0,310.0,310.0,273.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,104.0,104.0,106.0,104.0,104.0,104.0,104.0,247.0,104.0,104.0,278.0,278.0,278.0,278.0,312.0,384.0,24.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,274.0,29.0,274.0,416.0,416.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,177.0,206.0,312.0,312.0,312.0,312.0,95.0,312.0,312.0,312.0,347.0,312.0,312.0,310.0,310.0,273.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,164.0,104.0,106.0,71.0,104.0,104.0,104.0,104.0,104.0,128.0,278.0,278.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,30.0,416.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,177.0,206.0,312.0,312.0,312.0,46.0,95.0,312.0,312.0,312.0,347.0,312.0,312.0,310.0,310.0,273.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,29.0,73.0,106.0,71.0,104.0,104.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,7.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,416.0,419.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,177.0,206.0,312.0,312.0,312.0,46.0,95.0,312.0,312.0,349.0,347.0,312.0,312.0,344.0,310.0,273.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,73.0,115.0,104.0,201.0,106.0,71.0,104.0,104.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,27.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,177.0,206.0,10.0,312.0,312.0,46.0,95.0,27.0,312.0,349.0,347.0,312.0,312.0,310.0,310.0,273.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,115.0,115.0,66.0,201.0,106.0,71.0,104.0,104.0,104.0,104.0,104.0,101.0,278.0,278.0,172.0,278.0,384.0,384.0,12.0,12.0,12.0,27.0,7.0,7.0,7.0,237.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,177.0,206.0,10.0,312.0,312.0,46.0,95.0,27.0,312.0,349.0,312.0,312.0,312.0,344.0,310.0,273.0,310.0,310.0,346.0,310.0,310.0,310.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,111.0,0.0,115.0,104.0,201.0,106.0,71.0,104.0,71.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,419.0,384.0,12.0,12.0,12.0,27.0,7.0,7.0,6.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,177.0,206.0,10.0,312.0,312.0,46.0,95.0,27.0,312.0,349.0,312.0,312.0,312.0,310.0,381.0,273.0,310.0,310.0,310.0,310.0,310.0,346.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,0.0,115.0,104.0,201.0,106.0,71.0,104.0,104.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,27.0,7.0,43.0,7.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,312.0,206.0,10.0,312.0,312.0,46.0,95.0,27.0,312.0,349.0,312.0,312.0,312.0,347.0,381.0,273.0,310.0,310.0,310.0,346.0,310.0,346.0,310.0,310.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,115.0,0.0,45.0,104.0,201.0,106.0,71.0,104.0,104.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,384.0,384.0,12.0,12.0,12.0,27.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,312.0,206.0,10.0,312.0,312.0,46.0,312.0,27.0,312.0,349.0,312.0,312.0,312.0,207.0,381.0,273.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,70.0,62.0,62.0,62.0,40.0,40.0,40.0,0.0,0.0,0.0,154.0,0.0,115.0,104.0,201.0,106.0,71.0,104.0,247.0,104.0,104.0,104.0,104.0,278.0,278.0,278.0,278.0,384.0,384.0,22.0,12.0,12.0,27.0,7.0,7.0,7.0,274.0,274.0,274.0,274.0,416.0,416.0,0.0,0.0
