,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,801.0,552.0,74.0,552.0,552.0,552.0,140.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,884.0,552.0,0.0,552.0,816.0,552.0,1157.0,552.0,130.0,552.0,552.0,552.0,92.0,552.0,552.0,552.0,644.0,552.0,140.0,552.0,140.0,552.0,445.0,552.0,0.0
1,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,0.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,884.0,552.0,2208.0,552.0,384.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,920.0,552.0,552.0,552.0,644.0,552.0,140.0,552.0,140.0,552.0,623.0,552.0,623.0
2,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,368.0,552.0,140.0,552.0,175.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,884.0,552.0,2116.0,552.0,0.0,552.0,1157.0,552.0,552.0,552.0,1104.0,552.0,644.0,552.0,552.0,552.0,644.0,552.0,140.0,552.0,140.0,552.0,623.0,552.0,623.0
3,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,140.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,884.0,552.0,2208.0,552.0,0.0,552.0,0.0,552.0,552.0,552.0,552.0,552.0,0.0,552.0,552.0,552.0,92.0,552.0,68.0,552.0,140.0,552.0,623.0,552.0,623.0
4,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,140.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,884.0,552.0,2208.0,552.0,552.0,552.0,1157.0,552.0,92.0,552.0,552.0,552.0,920.0,552.0,552.0,552.0,644.0,552.0,140.0,552.0,140.0,552.0,623.0,552.0,623.0
5,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,140.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,370.0,552.0,884.0,552.0,2208.0,552.0,552.0,552.0,1157.0,552.0,552.0,552.0,0.0,552.0,920.0,552.0,552.0,552.0,644.0,552.0,140.0,552.0,0.0,552.0,623.0,552.0,623.0
6,552.0,890.0,552.0,445.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,140.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,884.0,552.0,2208.0,552.0,552.0,552.0,1157.0,552.0,552.0,552.0,552.0,552.0,276.0,552.0,552.0,552.0,644.0,552.0,140.0,552.0,140.0,552.0,623.0,552.0,623.0
7,552.0,890.0,552.0,534.0,552.0,1196.0,552.0,1157.0,552.0,1932.0,552.0,890.0,552.0,74.0,552.0,552.0,552.0,140.0,552.0,0.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,736.0,552.0,884.0,552.0,2208.0,552.0,552.0,552.0,1157.0,552.0,920.0,552.0,552.0,552.0,920.0,552.0,552.0,552.0,276.0,552.0,0.0,552.0,140.0,552.0,623.0,552.0,890.0
8,552.0,890.0,552.0,445.0,552.0,368.0,552.0,828.0,552.0,1196.0,552.0,890.0,552.0,89.0,552.0,552.0,552.0,140.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,1012.0,552.0,2208.0,552.0,552.0,552.0,1157.0,552.0,552.0,552.0,644.0,552.0,920.0,552.0,552.0,552.0,644.0,552.0,444.0,552.0,140.0,552.0,623.0,552.0,623.0
9,552.0,890.0,552.0,445.0,552.0,552.0,552.0,644.0,552.0,1196.0,552.0,534.0,552.0,89.0,552.0,552.0,552.0,315.0,552.0,140.0,552.0,140.0,552.0,74.0,552.0,74.0,552.0,552.0,552.0,0.0,552.0,1748.0,552.0,552.0,552.0,1157.0,552.0,552.0,552.0,552.0,552.0,1104.0,552.0,644.0,552.0,276.0,552.0,416.0,552.0,140.0,552.0,623.0,552.0,460.0
