,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,828.0,477.0,828.0,445.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1196.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,74.0,828.0,781.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,712.0,828.0,267.0,828.0,50.0,828.0,828.0,828.0,1196.0,828.0,0.0,828.0,0.0
1,828.0,477.0,828.0,445.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1380.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,74.0,828.0,583.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,0.0
2,828.0,477.0,828.0,267.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,0.0,828.0,258.0,828.0,86.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,74.0,828.0,583.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,0.0
3,828.0,477.0,828.0,445.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1380.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,74.0,828.0,583.0,828.0,530.0,828.0,583.0,828.0,0.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,0.0
4,828.0,477.0,828.0,356.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1380.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,74.0,828.0,583.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,100.0,828.0,828.0,828.0,644.0,828.0,0.0,828.0,0.0
5,828.0,477.0,828.0,445.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1380.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,370.0,828.0,583.0,828.0,0.0,828.0,530.0,828.0,89.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,400.0
6,828.0,477.0,828.0,445.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1380.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,296.0,828.0,74.0,828.0,583.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,92.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,100.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,0.0
7,828.0,477.0,828.0,534.0,828.0,74.0,828.0,1656.0,828.0,583.0,828.0,477.0,828.0,258.0,828.0,828.0,828.0,1380.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,296.0,828.0,74.0,828.0,583.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,89.0,828.0,1656.0,828.0,0.0,828.0,0.0,828.0,552.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,0.0
8,828.0,477.0,828.0,445.0,828.0,92.0,828.0,92.0,828.0,477.0,828.0,477.0,828.0,477.0,828.0,828.0,828.0,1380.0,828.0,172.0,828.0,344.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,0.0,828.0,583.0,828.0,583.0,828.0,583.0,828.0,89.0,828.0,89.0,828.0,178.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,552.0
9,828.0,477.0,828.0,445.0,828.0,92.0,828.0,276.0,828.0,477.0,828.0,477.0,828.0,424.0,828.0,828.0,828.0,460.0,828.0,258.0,828.0,258.0,828.0,623.0,828.0,1012.0,828.0,74.0,828.0,74.0,828.0,583.0,828.0,583.0,828.0,0.0,828.0,712.0,828.0,89.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,267.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,828.0
