,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
31,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,814.0,92.0,1157.0,92.0,430.0,92.0,747.0,92.0,498.0,92.0,581.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,736.0,92.0,0.0
32,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,68.0,92.0,408.0,92.0,408.0,92.0,0.0,92.0,1246.0,92.0,430.0,92.0,276.0,92.0,498.0,92.0,83.0,92.0,172.0,92.0,0.0,92.0,368.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
33,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,276.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,0.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,0.0
34,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,415.0,92.0,0.0,92.0,172.0,92.0,258.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,460.0,92.0,592.0
35,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,258.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,664.0,92.0,616.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,184.0,92.0,276.0,92.0,0.0
36,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,0.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,1012.0,92.0,0.0,92.0,172.0,92.0,276.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,0.0,92.0,172.0
37,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,184.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,184.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,89.0,92.0,0.0,92.0,1376.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,0.0
38,92.0,1246.0,92.0,534.0,92.0,172.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,332.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,276.0,92.0,172.0
39,92.0,1246.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,83.0,92.0,498.0,92.0,166.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,1104.0,92.0,86.0
40,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,89.0,534.0,92.0,534.0,430.0,534.0,498.0,534.0,498.0,534.0,166.0,534.0,258.0,534.0,172.0,534.0,0.0,534.0,92.0,534.0,445.0,534.0,92.0,534.0,276.0,534.0,172.0
41,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,276.0,534.0,1246.0,534.0,430.0,534.0,498.0,534.0,258.0,534.0,664.0,534.0,0.0,534.0,172.0,534.0,0.0,534.0,92.0,534.0,445.0,534.0,92.0,534.0,276.0,534.0,172.0
42,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,340.0,534.0,272.0,534.0,89.0,534.0,1246.0,534.0,430.0,534.0,498.0,534.0,498.0,534.0,249.0,534.0,172.0,534.0,172.0,534.0,0.0,534.0,460.0,534.0,1068.0,534.0,0.0,534.0,276.0,534.0,172.0
43,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,89.0,534.0,1246.0,534.0,258.0,534.0,498.0,534.0,498.0,534.0,332.0,534.0,172.0,534.0,0.0,534.0,0.0,534.0,92.0,534.0,89.0,534.0,184.0,534.0,276.0,534.0,86.0
44,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,184.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,89.0,534.0,1246.0,534.0,430.0,534.0,498.0,534.0,498.0,534.0,415.0,534.0,0.0,534.0,430.0,534.0,0.0,534.0,92.0,534.0,267.0,534.0,92.0,534.0,276.0,534.0,172.0
45,534.0,178.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,368.0,534.0,89.0,534.0,1246.0,534.0,430.0,534.0,498.0,534.0,498.0,534.0,0.0,534.0,172.0,534.0,0.0,534.0,1472.0,534.0,92.0,534.0,89.0,534.0,92.0,534.0,276.0,534.0,172.0
46,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,688.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,89.0,534.0,1328.0,534.0,430.0,534.0,498.0,534.0,498.0,534.0,415.0,534.0,172.0,534.0,172.0,534.0,0.0,534.0,92.0,534.0,89.0,534.0,92.0,534.0,92.0,534.0,172.0
47,534.0,534.0,534.0,534.0,534.0,92.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,89.0,534.0,1246.0,534.0,430.0,534.0,0.0,534.0,498.0,534.0,666.0,534.0,172.0,534.0,172.0,534.0,0.0,534.0,712.0,534.0,89.0,534.0,92.0,534.0,276.0,534.0,344.0
48,534.0,534.0,534.0,534.0,534.0,86.0,534.0,86.0,534.0,276.0,534.0,86.0,534.0,408.0,534.0,408.0,534.0,408.0,534.0,89.0,534.0,1246.0,534.0,430.0,534.0,0.0,534.0,498.0,534.0,0.0,534.0,172.0,534.0,172.0,534.0,0.0,534.0,0.0,534.0,89.0,534.0,92.0,534.0,276.0,534.0,172.0
49,92.0,534.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,68.0,92.0,408.0,92.0,89.0,92.0,0.0,92.0,430.0,92.0,166.0,92.0,498.0,92.0,0.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,356.0,92.0,92.0,92.0,276.0,92.0,172.0
50,92.0,534.0,92.0,534.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,612.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,581.0,92.0,498.0,92.0,0.0,92.0,172.0,92.0,623.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,276.0,92.0,0.0
51,92.0,534.0,92.0,0.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,0.0,92.0,498.0,92.0,0.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,184.0,92.0,172.0
52,92.0,534.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,498.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,276.0,92.0,602.0
53,92.0,534.0,92.0,92.0,92.0,172.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,581.0,92.0,747.0,92.0,460.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,276.0,92.0,172.0
54,92.0,534.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,552.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,249.0,92.0,498.0,92.0,498.0,92.0,602.0,92.0,172.0,92.0,0.0,92.0,736.0,92.0,89.0,92.0,0.0,92.0,276.0,92.0,172.0
55,92.0,534.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,166.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
56,92.0,534.0,92.0,184.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,415.0,92.0,258.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
57,92.0,534.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,688.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,581.0,92.0,344.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
58,92.0,534.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,884.0,92.0,444.0,92.0,89.0,92.0,1246.0,92.0,258.0,92.0,178.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
59,92.0,445.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,460.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,498.0,92.0,498.0,92.0,644.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
60,92.0,534.0,92.0,92.0,92.0,86.0,92.0,0.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,0.0,92.0,498.0,92.0,498.0,92.0,172.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
61,92.0,534.0,92.0,368.0,92.0,86.0,92.0,86.0,92.0,1196.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,1246.0,92.0,430.0,92.0,415.0,92.0,498.0,92.0,0.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
62,92.0,534.0,92.0,92.0,92.0,86.0,92.0,688.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,408.0,92.0,408.0,92.0,89.0,92.0,534.0,92.0,712.0,92.0,0.0,92.0,498.0,92.0,184.0,92.0,1196.0,92.0,172.0,92.0,0.0,92.0,92.0,92.0,89.0,92.0,92.0,92.0,276.0,92.0,172.0
63,92.0,534.0,92.0,92.0,92.0,86.0,92.0,86.0,92.0,276.0,92.0,86.0,92.0,408.0,92.0,89.0,92.0,568.0,92.0,89.0,92.0,1246.0,92.0,0.0,92.0,498.0,92.0,0.0,92.0,0.0,92.0,172.0,92.0,0.0,92.0,0.0,92.0,184.0,92.0,89.0,92.0,460.0,92.0,276.0,92.0,172.0
64,86.0,534.0,86.0,92.0,86.0,0.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,408.0,86.0,408.0,86.0,89.0,86.0,1246.0,86.0,0.0,86.0,498.0,86.0,498.0,86.0,415.0,86.0,1118.0,86.0,172.0,86.0,0.0,86.0,92.0,86.0,0.0,86.0,92.0,86.0,276.0,86.0,0.0
65,86.0,534.0,86.0,92.0,86.0,86.0,86.0,172.0,86.0,276.0,86.0,86.0,86.0,612.0,86.0,408.0,86.0,534.0,86.0,89.0,86.0,1246.0,86.0,430.0,86.0,498.0,86.0,498.0,86.0,581.0,86.0,1290.0,86.0,172.0,86.0,0.0,86.0,92.0,86.0,89.0,86.0,92.0,86.0,276.0,86.0,172.0
66,86.0,534.0,86.0,92.0,86.0,86.0,86.0,0.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,408.0,86.0,408.0,86.0,89.0,86.0,1246.0,86.0,430.0,86.0,498.0,86.0,498.0,86.0,581.0,86.0,172.0,86.0,172.0,86.0,0.0,86.0,92.0,86.0,89.0,86.0,552.0,86.0,368.0,86.0,172.0
67,86.0,534.0,86.0,92.0,86.0,86.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,408.0,86.0,408.0,86.0,89.0,86.0,1246.0,86.0,430.0,86.0,498.0,86.0,498.0,86.0,581.0,86.0,172.0,86.0,172.0,86.0,276.0,86.0,92.0,86.0,89.0,86.0,736.0,86.0,0.0,86.0,552.0
68,86.0,534.0,86.0,92.0,86.0,172.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,884.0,86.0,408.0,86.0,282.0,86.0,89.0,86.0,1246.0,86.0,430.0,86.0,498.0,86.0,0.0,86.0,581.0,86.0,344.0,86.0,430.0,86.0,0.0,86.0,92.0,86.0,445.0,86.0,0.0,86.0,276.0,86.0,172.0
69,86.0,534.0,86.0,92.0,86.0,86.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,0.0,86.0,408.0,86.0,89.0,86.0,1246.0,86.0,430.0,86.0,498.0,86.0,136.0,86.0,581.0,86.0,172.0,86.0,172.0,86.0,0.0,86.0,276.0,86.0,89.0,86.0,0.0,86.0,276.0,86.0,172.0
70,86.0,534.0,86.0,92.0,86.0,86.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,408.0,86.0,408.0,86.0,178.0,86.0,1246.0,86.0,828.0,86.0,0.0,86.0,498.0,86.0,415.0,86.0,172.0,86.0,172.0,86.0,0.0,86.0,92.0,86.0,89.0,86.0,92.0,86.0,276.0,86.0,172.0
71,86.0,534.0,86.0,92.0,86.0,86.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,408.0,86.0,408.0,86.0,89.0,86.0,1246.0,86.0,430.0,86.0,498.0,86.0,498.0,86.0,581.0,86.0,172.0,86.0,172.0,86.0,0.0,86.0,92.0,86.0,89.0,86.0,276.0,86.0,276.0,86.0,184.0
72,86.0,534.0,86.0,92.0,86.0,86.0,86.0,86.0,86.0,276.0,86.0,86.0,86.0,408.0,86.0,408.0,86.0,408.0,86.0,89.0,86.0,60.0,86.0,0.0,86.0,498.0,86.0,498.0,86.0,581.0,86.0,276.0,86.0,172.0,86.0,0.0,86.0,184.0,86.0,89.0,86.0,92.0,86.0,276.0,86.0,172.0
