,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
0,552.0,89.0,552.0,267.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,68.0,552.0,2.0,552.0,6.0,552.0,2.0,552.0,0.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,12.0,552.0,12.0,552.0,100.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,20.0,552.0,1068.0,552.0,517.0,552.0,962.0,552.0,370.0
1,552.0,89.0,552.0,267.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,249.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,516.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,20.0,552.0,1068.0,552.0,517.0,552.0,370.0,552.0,370.0
2,552.0,89.0,552.0,267.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,0.0,552.0,0.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,350.0,552.0,400.0,552.0,350.0,552.0,460.0,552.0,8.0,552.0,100.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,0.0,552.0,1068.0,552.0,470.0,552.0,370.0,552.0,370.0
3,552.0,89.0,552.0,267.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,2.0,552.0,444.0,552.0,2.0,552.0,14.0,552.0,2.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,392.0,552.0,4.0,552.0,498.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,0.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,4.0,552.0,920.0,552.0,517.0,552.0,370.0,552.0,370.0
4,552.0,89.0,552.0,1157.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,350.0,552.0,560.0,552.0,450.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,184.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,260.0,552.0,370.0,552.0,370.0
5,552.0,89.0,552.0,267.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,518.0,552.0,370.0
6,552.0,89.0,552.0,0.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,2.0,552.0,16.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,460.0,552.0,370.0,552.0,222.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
7,552.0,89.0,552.0,267.0,552.0,2.0,552.0,350.0,552.0,1068.0,552.0,1068.0,552.0,370.0,552.0,6.0,552.0,0.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,0.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,444.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,0.0,552.0,370.0
8,552.0,89.0,552.0,267.0,552.0,460.0,552.0,552.0,552.0,267.0,552.0,1068.0,552.0,552.0,552.0,0.0,552.0,0.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,368.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,234.0,552.0,552.0,552.0,296.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,276.0,552.0,1602.0,552.0,16.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,644.0
9,552.0,89.0,552.0,267.0,552.0,552.0,552.0,460.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,0.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,8.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,592.0,552.0,370.0,552.0,740.0,552.0,552.0,552.0,14.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,814.0,552.0,0.0
10,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,890.0,552.0,552.0,552.0,2.0,552.0,368.0,552.0,2.0,552.0,10.0,552.0,2.0,552.0,16.0,552.0,368.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,276.0,552.0,370.0,552.0,444.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,0.0,552.0,276.0
11,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,4.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,300.0,552.0,350.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,646.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,276.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
12,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,550.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,0.0,552.0,370.0,552.0,370.0,552.0,552.0,552.0,0.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,913.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
13,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,178.0,552.0,2.0,552.0,0.0,552.0,552.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,0.0,552.0,370.0,552.0,370.0,552.0,370.0,552.0,644.0,552.0,6.0,552.0,6.0,552.0,0.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
14,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,0.0,552.0,550.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,828.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
15,552.0,89.0,552.0,979.0,552.0,552.0,552.0,552.0,552.0,86.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,6.0,552.0,2.0,552.0,12.0,552.0,350.0,552.0,1003.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,0.0,552.0,552.0,552.0,186.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
16,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,623.0,552.0,550.0,552.0,350.0,552.0,650.0,552.0,4.0,552.0,4.0,552.0,2.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,0.0,552.0,552.0,552.0,23.0,552.0,6.0,552.0,6.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
17,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,192.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,0.0,552.0,368.0,552.0,0.0,552.0,6.0,552.0,460.0,552.0,92.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,460.0,552.0,740.0
18,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,10.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,550.0,552.0,0.0,552.0,0.0,552.0,4.0,552.0,89.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,0.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,552.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,370.0
19,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,4.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,0.0,552.0,2.0,552.0,350.0,552.0,550.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,148.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,736.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,552.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,2.0,552.0,370.0,552.0,666.0
20,552.0,89.0,552.0,267.0,552.0,552.0,552.0,552.0,552.0,89.0,552.0,1068.0,552.0,552.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,2.0,552.0,350.0,552.0,550.0,552.0,350.0,552.0,350.0,552.0,4.0,552.0,4.0,552.0,4.0,552.0,552.0,552.0,370.0,552.0,370.0,552.0,0.0,552.0,552.0,552.0,6.0,552.0,6.0,552.0,552.0,552.0,368.0,552.0,4.0,552.0,552.0,552.0,14.0,552.0,370.0,552.0,370.0
