,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,1513.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,0.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,516.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,166.0,828.0,166.0,828.0,0.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
11,828.0,0.0,828.0,623.0,828.0,623.0,828.0,623.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,89.0,828.0,115.0,828.0,69.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,445.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,0.0,828.0,2.0,828.0,1012.0
12,828.0,0.0,828.0,623.0,828.0,623.0,828.0,644.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,920.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,644.0,828.0,267.0,828.0,115.0,828.0,138.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,23.0,828.0,0.0,828.0,299.0,828.0,299.0,828.0,368.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,712.0,828.0,736.0
13,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,184.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,276.0,828.0,115.0,828.0,325.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,0.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,83.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,8.0,828.0,1012.0
14,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,1032.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,920.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,913.0,828.0,344.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,20.0,828.0,1012.0
15,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,166.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,0.0,828.0,276.0,828.0,2.0,828.0,1012.0
16,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,552.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,356.0,828.0,0.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,498.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
17,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,736.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,828.0,828.0,828.0,828.0,0.0,828.0,2.0,828.0,80.0,828.0,0.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,222.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,552.0,828.0,664.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,34.0,828.0,92.0
18,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,920.0,828.0,0.0,828.0,89.0,828.0,0.0,828.0,640.0,828.0,828.0,828.0,2.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,267.0,828.0,115.0,828.0,115.0,828.0,115.0,828.0,644.0,828.0,276.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,0.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1104.0
19,828.0,0.0,828.0,623.0,828.0,623.0,828.0,267.0,828.0,1012.0,828.0,267.0,828.0,828.0,828.0,0.0,828.0,0.0,828.0,0.0,828.0,445.0,828.0,828.0,828.0,24.0,828.0,2.0,828.0,1748.0,828.0,184.0,828.0,0.0,828.0,115.0,828.0,115.0,828.0,1012.0,828.0,644.0,828.0,356.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,299.0,828.0,0.0,828.0,166.0,828.0,166.0,828.0,828.0,828.0,276.0,828.0,276.0,828.0,276.0,828.0,2.0,828.0,1012.0
