0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,2.0,0.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,27.0,12.0,29.0,29.0,29.0,29.0,3.0,2.0,2.0,0.0,18.0,18.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,9.0,9.0,9.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,27.0,0.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,27.0,8.0,0.0,8.0,0.0,0.0,38.0,38.0,15.0,9.0,9.0,9.0,17.0,15.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,32.0,2.0,2.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,8.0,33.0,0.0,23.0,12.0,6.0
1,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,2.0,12.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,27.0,27.0,27.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,21.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,29.0,8.0,32.0,0.0,11.0,0.0,38.0,38.0,38.0,38.0,9.0,9.0,9.0,0.0,17.0,17.0,17.0,15.0,9.0,15.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,27.0,9.0,29.0,29.0,29.0,15.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,8.0,8.0,8.0,0.0,41.0,18.0,38.0,38.0,9.0,9.0,9.0,24.0,17.0,17.0,15.0,15.0,9.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,27.0,27.0,27.0,29.0,21.0,29.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18.0,8.0,8.0,0.0,0.0,0.0,24.0
2,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,0.0,0.0,2.0,32.0,21.0,2.0,2.0,2.0,2.0,2.0,27.0,27.0,0.0,0.0,29.0,29.0,29.0,2.0,0.0,2.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,38.0,0.0,9.0,9.0,9.0,9.0,17.0,17.0,38.0,0.0,15.0,15.0,15.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,27.0,27.0,29.0,29.0,29.0,9.0,2.0,2.0,18.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,20.0,9.0,8.0,8.0,20.0,0.0,38.0,38.0,38.0,18.0,9.0,9.0,17.0,17.0,17.0,15.0,0.0,15.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,6.0,27.0,27.0,9.0,29.0,29.0,2.0,2.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.0,20.0,8.0,0.0,0.0,0.0,33.0
3,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,27.0,24.0,27.0,29.0,18.0,29.0,29.0,0.0,2.0,2.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.0,20.0,8.0,15.0,8.0,0.0,0.0,5.0,38.0,38.0,38.0,38.0,9.0,9.0,9.0,17.0,17.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,2.0,18.0,27.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,8.0,8.0,0.0,0.0,3.0,38.0,42.0,9.0,9.0,9.0,17.0,17.0,17.0,6.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,0.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,8.0,8.0,29.0,0.0,0.0,38.0
4,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,9.0,27.0,27.0,29.0,27.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,6.0,0.0,0.0,38.0,38.0,38.0,38.0,3.0,9.0,9.0,17.0,18.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,45.0,9.0,27.0,27.0,0.0,29.0,29.0,0.0,2.0,2.0,18.0,18.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,33.0,3.0,0.0,41.0,15.0,38.0,38.0,9.0,9.0,9.0,17.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,27.0,15.0,27.0,47.0,18.0,14.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,8.0,0.0,8.0,0.0,0.0,0.0,38.0
5,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,20.0,21.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,27.0,27.0,27.0,29.0,29.0,29.0,3.0,2.0,2.0,42.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0,20.0,0.0,8.0,8.0,20.0,0.0,0.0,18.0,38.0,9.0,38.0,9.0,9.0,9.0,17.0,17.0,17.0,0.0,3.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,27.0,27.0,9.0,29.0,29.0,18.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,8.0,3.0,8.0,0.0,36.0,38.0,38.0,38.0,9.0,9.0,9.0,17.0,17.0,9.0,15.0,15.0,15.0,0.0,0.0,0.0,3.0,3.0,2.0,12.0,27.0,27.0,27.0,29.0,29.0,18.0,2.0,2.0,3.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,38.0,8.0,8.0,8.0,0.0,14.0,0.0,38.0
6,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,20.0,0.0,2.0,2.0,2.0,41.0,2.0,2.0,2.0,2.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,8.0,8.0,8.0,0.0,0.0,0.0,38.0,6.0,44.0,38.0,9.0,9.0,9.0,17.0,0.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,2.0,27.0,27.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,8.0,8.0,8.0,44.0,0.0,38.0,38.0,38.0,9.0,9.0,9.0,17.0,30.0,17.0,15.0,15.0,15.0,41.0,0.0,3.0,3.0,0.0,2.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,8.0,0.0,8.0,0.0,0.0,0.0,38.0
7,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,20.0,2.0,0.0,2.0,2.0,15.0,2.0,2.0,0.0,15.0,2.0,27.0,27.0,27.0,29.0,6.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,8.0,8.0,21.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,9.0,9.0,9.0,17.0,17.0,18.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,2.0,18.0,0.0,0.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,35.0,47.0,27.0,0.0,38.0,38.0,38.0,21.0,9.0,9.0,17.0,0.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,2.0,21.0,27.0,27.0,27.0,29.0,0.0,29.0,2.0,2.0,18.0,18.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,20.0,20.0,8.0,0.0,0.0,29.0,0.0,0.0,36.0
8,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,20.0,2.0,0.0,2.0,2.0,15.0,2.0,2.0,0.0,2.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,29.0,2.0,2.0,2.0,18.0,18.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,8.0,8.0,0.0,0.0,0.0,0.0,38.0,38.0,38.0,38.0,9.0,9.0,3.0,17.0,17.0,17.0,17.0,15.0,15.0,0.0,0.0,0.0,3.0,3.0,3.0,12.0,2.0,2.0,27.0,27.0,29.0,29.0,29.0,47.0,2.0,0.0,3.0,18.0,18.0,0.0,0.0,3.0,0.0,0.0,20.0,20.0,20.0,8.0,8.0,8.0,0.0,0.0,38.0,0.0,38.0,9.0,9.0,3.0,17.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,18.0,0.0,27.0,27.0,27.0,29.0,29.0,29.0,2.0,2.0,18.0,18.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,8.0,8.0,38.0,38.0,0.0,38.0
9,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,27.0,2.0,2.0,12.0,2.0,2.0,15.0,2.0,2.0,2.0,0.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,29.0,12.0,2.0,2.0,18.0,18.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,8.0,39.0,8.0,0.0,0.0,0.0,26.0,38.0,38.0,38.0,9.0,9.0,9.0,17.0,18.0,17.0,17.0,15.0,15.0,6.0,0.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,27.0,27.0,29.0,29.0,12.0,0.0,29.0,45.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,20.0,8.0,8.0,8.0,0.0,0.0,38.0,38.0,38.0,9.0,0.0,9.0,17.0,17.0,17.0,15.0,15.0,15.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,27.0,27.0,27.0,29.0,29.0,29.0,2.0,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,8.0,8.0,0.0,0.0,0.0,38.0
