,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,315.0,0.0,281.0,0.0,256.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,102.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,31.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,144.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,30.0,0.0,32.0,0.0,32.0,0.0,38.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,70.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,32.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,215.0,0.0,289.0,0.0,244.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,315.0,0.0,281.0,0.0,256.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,102.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,6.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,38.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,70.0,0.0,32.0,0.0,77.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,253.0,0.0,215.0,0.0,289.0,0.0,244.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,315.0,0.0,281.0,0.0,256.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,38.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,70.0,0.0,32.0,0.0,32.0,0.0,105.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,30.0,0.0,67.0,0.0,303.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,278.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,215.0,0.0,289.0,0.0,244.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,38.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,70.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,29.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,244.0,0.0,37.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,248.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,66.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,3.0,0.0,32.0,0.0,38.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,66.0,0.0,31.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,100.0,0.0,67.0,0.0,67.0,0.0,137.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,213.0,0.0,246.0,0.0,246.0,0.0,79.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,257.0,0.0,289.0,0.0,289.0,0.0,244.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,67.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,69.0,0.0,10.0,0.0,62.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,169.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,38.0,0.0,6.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,324.0,0.0,282.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,282.0,0.0,317.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,73.0,0.0,32.0,0.0,32.0,0.0,38.0,0.0,3.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,280.0,0.0,281.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,211.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,283.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,100.0,0.0,32.0,0.0,32.0,0.0,5.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,35.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,103.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,289.0,0.0,244.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,283.0,0.0,290.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,133.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,4.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,169.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,210.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,8.0,0.0,281.0,0.0,289.0,0.0,249.0,0.0,255.0,0.0,219.0,0.0,210.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,280.0,0.0,281.0,0.0,281.0,0.0,283.0,0.0,290.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,282.0,0.0,281.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,217.0,0.0,289.0,0.0,244.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,316.0,0.0,281.0,0.0,283.0,0.0,290.0,0.0,0.0,0.0,212.0,0.0,244.0,0.0,274.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,69.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,67.0,0.0,30.0,0.0,105.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,243.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,217.0,0.0,289.0,0.0,104.0,0.0,244.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,315.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,283.0,0.0,290.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,281.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,3.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,6.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,5.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,139.0,0.0,139.0,0.0,139.0,0.0,104.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,67.0,0.0,211.0,0.0,211.0,0.0,246.0,0.0,246.0,0.0,246.0,0.0,316.0,0.0,316.0,0.0,316.0,0.0,289.0,0.0,289.0,0.0,217.0,0.0,289.0,0.0,244.0,0.0,77.0,0.0
