0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,348.0,0.0,348.0,348.0,348.0,798.0,456.0,456.0,348.0,348.0,348.0,351.0,351.0,351.0,345.0,345.0,580.0,580.0,580.0,0.0,0.0,0.0,369.0,369.0,369.0,369.0,369.0,1443.0,1443.0,615.0,615.0,615.0,348.0,348.0,348.0,366.0,72.0,366.0,1443.0,1443.0,111.0,111.0,111.0,108.0,108.0,108.0,324.0,0.0,106.0,0.0,0.0,0.0,615.0,333.0,10.0,100.0,0.0,348.0,248.0,348.0,0.0,819.0,354.0,354.0,0.0,31.0,342.0,342.0,351.0,232.0,348.0,464.0,672.0,31.0,0.0,222.0,686.0,336.0,336.0,1819.0,1819.0,0.0,345.0,72.0,0.0,62.0,62.0,339.0,348.0,345.0,345.0,174.0,204.0,1332.0,336.0,336.0,348.0,348.0,348.0,357.0,749.0,1098.0,0.0,171.0,324.0,115.0,336.0,0.0
1,348.0,348.0,348.0,348.0,348.0,348.0,348.0,232.0,348.0,0.0,348.0,0.0,348.0,348.0,348.0,798.0,456.0,456.0,348.0,348.0,348.0,351.0,351.0,351.0,345.0,345.0,116.0,580.0,580.0,0.0,0.0,0.0,369.0,369.0,369.0,369.0,244.0,1443.0,1443.0,615.0,246.0,615.0,348.0,324.0,580.0,366.0,72.0,366.0,1443.0,1443.0,111.0,888.0,111.0,108.0,0.0,540.0,108.0,452.0,0.0,0.0,106.0,64.0,321.0,856.0,10.0,20.0,6.0,42.0,248.0,348.0,348.0,354.0,354.0,354.0,0.0,0.0,342.0,342.0,348.0,348.0,348.0,118.0,464.0,0.0,0.0,0.0,560.0,336.0,336.0,0.0,218.0,540.0,345.0,72.0,354.0,62.0,0.0,348.0,348.0,0.0,345.0,0.0,204.0,0.0,336.0,336.0,339.0,348.0,348.0,348.0,348.0,366.0,108.0,324.0,324.0,336.0,336.0,0.0
2,348.0,348.0,348.0,348.0,348.0,348.0,348.0,580.0,348.0,348.0,464.0,0.0,348.0,348.0,354.0,113.0,456.0,456.0,348.0,348.0,348.0,351.0,351.0,351.0,345.0,345.0,575.0,580.0,580.0,0.0,0.0,0.0,369.0,756.0,232.0,369.0,369.0,1443.0,1443.0,738.0,615.0,615.0,116.0,696.0,348.0,366.0,366.0,366.0,0.0,555.0,111.0,111.0,111.0,108.0,108.0,108.0,108.0,0.0,0.0,0.0,0.0,90.0,856.0,0.0,10.0,0.0,0.0,348.0,248.0,348.0,348.0,354.0,354.0,0.0,0.0,0.0,342.0,342.0,348.0,348.0,348.0,464.0,464.0,357.0,232.0,222.0,752.0,336.0,336.0,1819.0,1819.0,220.0,177.0,72.0,354.0,62.0,0.0,464.0,348.0,704.0,460.0,174.0,204.0,672.0,336.0,336.0,206.0,0.0,348.0,348.0,116.0,366.0,300.0,324.0,324.0,336.0,580.0,0.0
3,348.0,348.0,348.0,580.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,0.0,348.0,348.0,348.0,456.0,456.0,456.0,348.0,348.0,348.0,351.0,351.0,351.0,345.0,345.0,580.0,580.0,580.0,0.0,0.0,0.0,1353.0,369.0,369.0,369.0,615.0,1443.0,1443.0,615.0,615.0,615.0,348.0,348.0,348.0,366.0,366.0,366.0,1443.0,1443.0,102.0,111.0,791.0,108.0,108.0,108.0,108.0,0.0,0.0,212.0,0.0,30.0,856.0,0.0,10.0,27.0,234.0,348.0,657.0,348.0,348.0,354.0,354.0,0.0,0.0,0.0,0.0,342.0,348.0,348.0,348.0,464.0,464.0,31.0,0.0,64.0,336.0,336.0,288.0,1819.0,1819.0,735.0,177.0,348.0,472.0,62.0,62.0,348.0,348.0,59.0,345.0,174.0,204.0,50.0,528.0,336.0,678.0,348.0,348.0,348.0,348.0,366.0,66.0,324.0,324.0,336.0,228.0,336.0
4,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,0.0,348.0,348.0,116.0,456.0,456.0,456.0,348.0,348.0,348.0,351.0,351.0,351.0,115.0,345.0,580.0,580.0,580.0,0.0,0.0,0.0,369.0,369.0,369.0,369.0,369.0,1443.0,1221.0,615.0,615.0,615.0,348.0,348.0,348.0,366.0,366.0,366.0,0.0,0.0,111.0,111.0,555.0,648.0,108.0,108.0,108.0,1272.0,90.0,0.0,28.0,0.0,856.0,115.0,10.0,10.0,34.0,348.0,58.0,348.0,348.0,354.0,354.0,0.0,0.0,348.0,342.0,342.0,348.0,118.0,348.0,464.0,464.0,0.0,0.0,104.0,1150.0,336.0,224.0,1819.0,1926.0,10.0,177.0,348.0,354.0,62.0,0.0,348.0,348.0,0.0,345.0,232.0,204.0,336.0,336.0,336.0,116.0,348.0,348.0,348.0,348.0,504.0,238.0,324.0,0.0,336.0,336.0,228.0
5,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,456.0,456.0,456.0,348.0,348.0,116.0,351.0,351.0,351.0,345.0,345.0,580.0,580.0,580.0,0.0,116.0,0.0,369.0,369.0,369.0,336.0,369.0,1443.0,1443.0,615.0,615.0,615.0,696.0,348.0,342.0,366.0,366.0,366.0,1443.0,0.0,111.0,111.0,111.0,108.0,108.0,108.0,108.0,0.0,212.0,0.0,0.0,30.0,856.0,0.0,10.0,0.0,0.0,348.0,58.0,348.0,348.0,354.0,354.0,0.0,0.0,0.0,342.0,342.0,348.0,348.0,232.0,116.0,464.0,290.0,0.0,385.0,53.0,336.0,336.0,856.0,642.0,0.0,1568.0,348.0,116.0,62.0,0.0,348.0,348.0,60.0,345.0,177.0,0.0,14.0,336.0,336.0,348.0,348.0,348.0,348.0,348.0,345.0,336.0,324.0,228.0,336.0,336.0,336.0
6,348.0,348.0,348.0,345.0,342.0,348.0,1276.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,456.0,456.0,456.0,348.0,348.0,339.0,351.0,351.0,351.0,345.0,345.0,580.0,580.0,580.0,0.0,0.0,0.0,872.0,615.0,369.0,369.0,123.0,1443.0,1443.0,615.0,615.0,615.0,464.0,345.0,696.0,366.0,366.0,366.0,1443.0,1443.0,336.0,111.0,111.0,946.0,115.0,108.0,108.0,1819.0,212.0,848.0,0.0,118.0,856.0,336.0,10.0,178.0,0.0,348.0,58.0,348.0,348.0,354.0,590.0,0.0,232.0,0.0,342.0,342.0,348.0,348.0,696.0,351.0,464.0,288.0,0.0,55.0,112.0,336.0,336.0,1819.0,1819.0,27.0,177.0,348.0,0.0,62.0,0.0,348.0,348.0,372.0,345.0,174.0,204.0,336.0,448.0,0.0,0.0,452.0,348.0,348.0,348.0,366.0,366.0,324.0,324.0,336.0,0.0,560.0
7,348.0,348.0,348.0,345.0,342.0,348.0,339.0,348.0,348.0,0.0,348.0,348.0,348.0,348.0,348.0,456.0,456.0,456.0,348.0,348.0,348.0,351.0,452.0,585.0,345.0,345.0,580.0,580.0,580.0,0.0,0.0,0.0,369.0,369.0,369.0,369.0,369.0,1443.0,1443.0,615.0,492.0,615.0,348.0,348.0,696.0,366.0,366.0,366.0,1443.0,1443.0,240.0,0.0,1886.0,108.0,108.0,108.0,108.0,1819.0,318.0,0.0,0.0,0.0,6.0,0.0,10.0,120.0,30.0,348.0,58.0,679.0,348.0,354.0,354.0,0.0,0.0,0.0,342.0,342.0,348.0,348.0,348.0,348.0,464.0,87.0,327.0,162.0,452.0,336.0,336.0,1819.0,1819.0,10.0,177.0,57.0,354.0,62.0,0.0,348.0,348.0,0.0,345.0,174.0,204.0,336.0,336.0,336.0,348.0,116.0,348.0,348.0,348.0,366.0,0.0,30.0,324.0,336.0,336.0,336.0
8,348.0,348.0,348.0,345.0,342.0,348.0,348.0,348.0,348.0,348.0,1044.0,348.0,348.0,348.0,348.0,456.0,456.0,456.0,580.0,348.0,348.0,351.0,351.0,234.0,0.0,345.0,580.0,580.0,580.0,0.0,0.0,118.0,369.0,369.0,369.0,369.0,369.0,1443.0,1443.0,615.0,615.0,615.0,348.0,348.0,351.0,366.0,366.0,366.0,111.0,1443.0,111.0,111.0,111.0,345.0,108.0,118.0,1080.0,1819.0,0.0,1326.0,0.0,0.0,103.0,0.0,6.0,59.0,0.0,348.0,60.0,0.0,348.0,0.0,354.0,0.0,0.0,0.0,342.0,342.0,348.0,812.0,348.0,30.0,464.0,61.0,116.0,280.0,0.0,336.0,336.0,1819.0,1819.0,26.0,177.0,348.0,354.0,0.0,528.0,348.0,348.0,360.0,345.0,174.0,204.0,336.0,336.0,336.0,348.0,348.0,348.0,348.0,348.0,115.0,366.0,0.0,324.0,336.0,336.0,336.0
9,348.0,580.0,348.0,345.0,342.0,348.0,348.0,348.0,464.0,232.0,348.0,348.0,348.0,348.0,348.0,456.0,456.0,456.0,348.0,348.0,348.0,351.0,585.0,351.0,345.0,684.0,580.0,580.0,232.0,0.0,0.0,0.0,369.0,369.0,115.0,369.0,861.0,1443.0,1443.0,615.0,615.0,984.0,348.0,348.0,348.0,366.0,366.0,366.0,1443.0,1680.0,111.0,111.0,111.0,108.0,108.0,108.0,112.0,1819.0,0.0,0.0,0.0,328.0,856.0,0.0,0.0,32.0,32.0,348.0,58.0,348.0,580.0,357.0,354.0,0.0,0.0,0.0,342.0,342.0,348.0,348.0,6.0,58.0,464.0,25.0,0.0,324.0,0.0,336.0,336.0,1819.0,1819.0,6.0,118.0,348.0,0.0,560.0,348.0,0.0,348.0,242.0,345.0,174.0,204.0,224.0,336.0,336.0,348.0,348.0,348.0,348.0,348.0,366.0,0.0,324.0,30.0,336.0,336.0,336.0
