,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
13,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,0.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,80.0,368.0,480.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,332.0,368.0,92.0,368.0,0.0,368.0,33.0,368.0,8.0,368.0,30.0,368.0,11.0,368.0,11.0,368.0,33.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,92.0,368.0,0.0,368.0,0.0
14,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,712.0,368.0,534.0,368.0,552.0,368.0,534.0,368.0,160.0,368.0,480.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,332.0,368.0,11.0,368.0,24.0,368.0,74.0,368.0,960.0,368.0,0.0,368.0,56.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,11.0,368.0,77.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
15,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,400.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,166.0,368.0,52.0,368.0,276.0,368.0,623.0,368.0,250.0,368.0,276.0,368.0,178.0,368.0,148.0,368.0,0.0,368.0,220.0,368.0,100.0,368.0,178.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
16,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,480.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,166.0,368.0,0.0,368.0,11.0,368.0,77.0,368.0,0.0,368.0,11.0,368.0,92.0,368.0,14.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,644.0,368.0,368.0,368.0,0.0,368.0,0.0
17,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,0.0,368.0,400.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,166.0,368.0,44.0,368.0,287.0,368.0,6.0,368.0,22.0,368.0,2.0,368.0,11.0,368.0,0.0,368.0,258.0,368.0,286.0,368.0,11.0,368.0,44.0,368.0,368.0,368.0,92.0,368.0,4.0,368.0,0.0
18,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,370.0,368.0,92.0,368.0,368.0,368.0,184.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,1288.0,368.0,480.0,368.0,92.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,166.0,368.0,11.0,368.0,0.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,17.0,368.0,92.0,368.0,176.0,368.0,165.0,368.0,11.0,368.0,0.0,368.0,92.0,368.0,92.0,368.0,0.0,368.0,0.0
19,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,368.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,828.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,166.0,368.0,742.0,368.0,0.0,368.0,11.0,368.0,106.0,368.0,496.0,368.0,59.0,368.0,66.0,368.0,123.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,160.0
20,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,240.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,83.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,200.0,368.0,460.0,368.0,801.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,178.0,368.0,92.0,368.0,0.0,368.0,0.0
21,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,368.0,368.0,296.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,0.0,368.0,258.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,26.0,368.0,11.0,368.0,20.0,368.0,68.0,368.0,828.0,368.0,11.0,368.0,0.0,368.0,11.0,368.0,154.0,368.0,92.0,368.0,0.0,368.0,0.0
22,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,80.0,368.0,368.0,368.0,1068.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,276.0,368.0,86.0,368.0,36.0,368.0,86.0,368.0,59.0,368.0,11.0,368.0,23.0,368.0,410.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,276.0,368.0,92.0,368.0,8.0,368.0,0.0
23,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,368.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,736.0,368.0,368.0,368.0,89.0,368.0,736.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,828.0,368.0,184.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,178.0,368.0,92.0,368.0,0.0,368.0,0.0
24,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,644.0,368.0,534.0,368.0,400.0,368.0,480.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,168.0,368.0,77.0,368.0,0.0,368.0,22.0,368.0,70.0,368.0,92.0,368.0,11.0,368.0,340.0,368.0,11.0,368.0,11.0,368.0,92.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
25,368.0,534.0,368.0,89.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,89.0,368.0,368.0,368.0,356.0,368.0,0.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,500.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,14.0,368.0,1288.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,368.0,368.0,92.0,368.0,0.0,368.0,0.0
26,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,89.0,368.0,400.0,368.0,480.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,581.0,368.0,166.0,368.0,209.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,22.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,552.0,368.0,92.0,368.0,0.0,368.0,0.0
27,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,296.0,368.0,184.0,368.0,534.0,368.0,480.0,368.0,320.0,368.0,828.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,0.0,368.0,176.0,368.0,0.0,368.0,176.0,368.0,55.0,368.0,0.0,368.0,416.0,368.0,11.0,368.0,22.0,368.0,11.0,368.0,11.0,368.0,276.0,368.0,276.0,368.0,0.0,368.0,0.0
28,368.0,534.0,368.0,712.0,368.0,89.0,368.0,267.0,368.0,592.0,368.0,276.0,368.0,368.0,368.0,356.0,368.0,0.0,368.0,552.0,368.0,534.0,368.0,828.0,368.0,160.0,368.0,368.0,368.0,267.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,166.0,368.0,11.0,368.0,33.0,368.0,0.0,368.0,0.0,368.0,33.0,368.0,11.0,368.0,89.0,368.0,55.0,368.0,11.0,368.0,11.0,368.0,92.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
29,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,356.0,368.0,356.0,368.0,184.0,368.0,552.0,368.0,534.0,368.0,240.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,83.0,368.0,166.0,368.0,368.0,368.0,74.0,368.0,0.0,368.0,0.0,368.0,198.0,368.0,11.0,368.0,0.0,368.0,200.0,368.0,121.0,368.0,11.0,368.0,11.0,368.0,920.0,368.0,92.0,368.0,0.0,368.0,0.0
30,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,258.0,368.0,160.0,368.0,276.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,0.0,368.0,332.0,368.0,50.0,368.0,623.0,368.0,0.0,368.0,368.0,368.0,165.0,368.0,148.0,368.0,0.0,368.0,44.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,92.0,368.0,92.0,368.0,0.0,368.0,0.0
31,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,460.0,368.0,534.0,368.0,80.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,332.0,368.0,0.0,368.0,77.0,368.0,0.0,368.0,99.0,368.0,356.0,368.0,14.0,368.0,11.0,368.0,33.0,368.0,11.0,368.0,994.0,368.0,92.0,368.0,0.0,368.0,92.0,368.0,0.0,368.0,0.0
32,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,92.0,368.0,356.0,368.0,370.0,368.0,0.0,368.0,534.0,368.0,736.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,11.0,368.0,77.0,368.0,6.0,368.0,165.0,368.0,66.0,368.0,92.0,368.0,0.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,368.0,368.0,460.0,368.0,92.0,368.0,0.0,368.0,0.0
33,368.0,534.0,368.0,356.0,368.0,356.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,89.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,0.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,415.0,368.0,11.0,368.0,602.0,368.0,11.0,368.0,0.0,368.0,255.0,368.0,0.0,368.0,92.0,368.0,44.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,368.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
34,368.0,534.0,368.0,356.0,368.0,0.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,0.0,368.0,370.0,368.0,0.0,368.0,534.0,368.0,0.0,368.0,160.0,368.0,0.0,368.0,89.0,368.0,368.0,368.0,460.0,368.0,415.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,11.0,368.0,66.0,368.0,11.0,368.0,0.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,92.0,368.0,170.0,368.0,0.0
35,368.0,534.0,368.0,445.0,368.0,368.0,368.0,178.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,480.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,276.0,368.0,184.0,368.0,415.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,11.0,368.0,30.0,368.0,56.0,368.0,801.0,368.0,0.0,368.0,83.0,368.0,11.0,368.0,11.0,368.0,368.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
36,368.0,534.0,368.0,356.0,368.0,368.0,368.0,534.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,92.0,368.0,320.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,552.0,368.0,332.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,178.0,368.0,68.0,368.0,11.0,368.0,22.0,368.0,11.0,368.0,11.0,368.0,552.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
37,368.0,534.0,368.0,356.0,368.0,368.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,356.0,368.0,160.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,368.0,368.0,332.0,368.0,11.0,368.0,0.0,368.0,36.0,368.0,0.0,368.0,276.0,368.0,92.0,368.0,23.0,368.0,2.0,368.0,121.0,368.0,11.0,368.0,11.0,368.0,368.0,368.0,0.0,368.0,92.0,368.0,0.0,368.0,0.0
38,368.0,534.0,368.0,356.0,368.0,368.0,368.0,356.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,160.0,368.0,160.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,11.0,368.0,0.0,368.0,0.0,368.0,74.0,368.0,11.0,368.0,11.0,368.0,11.0,368.0,0.0,368.0,368.0,368.0,11.0,368.0,209.0,368.0,368.0,368.0,300.0,368.0,92.0,368.0,100.0,368.0,0.0
39,368.0,534.0,368.0,356.0,368.0,368.0,368.0,267.0,368.0,296.0,368.0,92.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,368.0,368.0,534.0,368.0,160.0,368.0,160.0,368.0,0.0,368.0,0.0,368.0,920.0,368.0,184.0,368.0,664.0,368.0,11.0,368.0,24.0,368.0,0.0,368.0,11.0,368.0,2.0,368.0,17.0,368.0,11.0,368.0,249.0,368.0,74.0,368.0,11.0,368.0,11.0,368.0,368.0,368.0,0.0,368.0,92.0,368.0,0.0,368.0,0.0
40,356.0,356.0,356.0,356.0,356.0,368.0,356.0,267.0,356.0,296.0,356.0,92.0,356.0,368.0,356.0,356.0,356.0,370.0,356.0,736.0,356.0,534.0,356.0,160.0,356.0,160.0,356.0,184.0,356.0,267.0,356.0,184.0,356.0,184.0,356.0,0.0,356.0,11.0,356.0,276.0,356.0,0.0,356.0,552.0,356.0,0.0,356.0,59.0,356.0,1288.0,356.0,222.0,356.0,11.0,356.0,11.0,356.0,11.0,356.0,368.0,356.0,276.0,356.0,0.0,356.0,0.0,356.0,0.0
41,356.0,356.0,356.0,356.0,356.0,368.0,356.0,267.0,356.0,296.0,356.0,0.0,356.0,1246.0,356.0,356.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,160.0,356.0,1012.0,356.0,89.0,356.0,184.0,356.0,184.0,356.0,332.0,356.0,356.0,356.0,11.0,356.0,0.0,356.0,14.0,356.0,496.0,356.0,460.0,356.0,22.0,356.0,11.0,356.0,8.0,356.0,74.0,356.0,11.0,356.0,368.0,356.0,276.0,356.0,92.0,356.0,0.0,356.0,0.0
42,356.0,356.0,356.0,0.0,356.0,368.0,356.0,267.0,356.0,296.0,356.0,368.0,356.0,368.0,356.0,178.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,0.0,356.0,480.0,356.0,0.0,356.0,0.0,356.0,184.0,356.0,184.0,356.0,332.0,356.0,332.0,356.0,287.0,356.0,0.0,356.0,0.0,356.0,200.0,356.0,20.0,356.0,416.0,356.0,0.0,356.0,0.0,356.0,11.0,356.0,11.0,356.0,0.0,356.0,276.0,356.0,92.0,356.0,0.0,356.0,0.0
43,356.0,356.0,356.0,356.0,356.0,368.0,356.0,267.0,356.0,296.0,356.0,368.0,356.0,368.0,356.0,356.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,480.0,356.0,92.0,356.0,356.0,356.0,184.0,356.0,184.0,356.0,1660.0,356.0,332.0,356.0,0.0,356.0,0.0,356.0,186.0,356.0,11.0,356.0,11.0,356.0,89.0,356.0,22.0,356.0,184.0,356.0,11.0,356.0,11.0,356.0,368.0,356.0,276.0,356.0,92.0,356.0,0.0,356.0,0.0
44,356.0,356.0,356.0,356.0,356.0,368.0,356.0,623.0,356.0,296.0,356.0,368.0,356.0,368.0,356.0,356.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,89.0,356.0,0.0,356.0,267.0,356.0,184.0,356.0,184.0,356.0,83.0,356.0,332.0,356.0,0.0,356.0,0.0,356.0,11.0,356.0,59.0,356.0,0.0,356.0,0.0,356.0,11.0,356.0,11.0,356.0,11.0,356.0,11.0,356.0,368.0,356.0,0.0,356.0,92.0,356.0,0.0,356.0,0.0
45,356.0,356.0,356.0,356.0,356.0,368.0,356.0,178.0,356.0,296.0,356.0,368.0,356.0,368.0,356.0,356.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,560.0,356.0,92.0,356.0,89.0,356.0,184.0,356.0,184.0,356.0,332.0,356.0,332.0,356.0,11.0,356.0,0.0,356.0,0.0,356.0,0.0,356.0,92.0,356.0,0.0,356.0,740.0,356.0,11.0,356.0,296.0,356.0,11.0,356.0,368.0,356.0,276.0,356.0,92.0,356.0,0.0,356.0,0.0
46,356.0,356.0,356.0,356.0,356.0,368.0,356.0,267.0,356.0,296.0,356.0,368.0,356.0,368.0,356.0,356.0,356.0,0.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,480.0,356.0,0.0,356.0,89.0,356.0,184.0,356.0,184.0,356.0,332.0,356.0,332.0,356.0,0.0,356.0,0.0,356.0,86.0,356.0,70.0,356.0,14.0,356.0,11.0,356.0,11.0,356.0,0.0,356.0,296.0,356.0,11.0,356.0,368.0,356.0,368.0,356.0,92.0,356.0,0.0,356.0,0.0
47,356.0,356.0,356.0,356.0,356.0,368.0,356.0,178.0,356.0,296.0,356.0,368.0,356.0,368.0,356.0,356.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,80.0,356.0,368.0,356.0,89.0,356.0,184.0,356.0,184.0,356.0,332.0,356.0,332.0,356.0,86.0,356.0,165.0,356.0,83.0,356.0,0.0,356.0,11.0,356.0,0.0,356.0,86.0,356.0,11.0,356.0,296.0,356.0,11.0,356.0,368.0,356.0,92.0,356.0,92.0,356.0,0.0,356.0,0.0
48,356.0,356.0,356.0,356.0,356.0,92.0,356.0,267.0,356.0,222.0,356.0,368.0,356.0,368.0,356.0,356.0,356.0,370.0,356.0,552.0,356.0,534.0,356.0,160.0,356.0,480.0,356.0,368.0,356.0,89.0,356.0,184.0,356.0,184.0,356.0,332.0,356.0,332.0,356.0,184.0,356.0,0.0,356.0,0.0,356.0,11.0,356.0,0.0,356.0,44.0,356.0,11.0,356.0,0.0,356.0,296.0,356.0,11.0,356.0,368.0,356.0,616.0,356.0,92.0,356.0,0.0,356.0,0.0
49,368.0,356.0,368.0,356.0,368.0,368.0,368.0,267.0,368.0,296.0,368.0,368.0,368.0,368.0,368.0,356.0,368.0,370.0,368.0,552.0,368.0,534.0,368.0,160.0,368.0,480.0,368.0,368.0,368.0,89.0,368.0,184.0,368.0,184.0,368.0,332.0,368.0,332.0,368.0,77.0,368.0,11.0,368.0,860.0,368.0,55.0,368.0,11.0,368.0,11.0,368.0,89.0,368.0,26.0,368.0,296.0,368.0,11.0,368.0,552.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,0.0
