,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,160.0,0.0,979.0,0.0,184.0,0.0,160.0,0.0,160.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,0.0,0.0,178.0,0.0,89.0,0.0,368.0
1,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,184.0,0.0,160.0,0.0,160.0,0.0,148.0,0.0,370.0,0.0,370.0,0.0,979.0,0.0,89.0,0.0,89.0,0.0,801.0
2,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,920.0,0.0,160.0,0.0,160.0,0.0,370.0,0.0,325.0,0.0,370.0,0.0,0.0,0.0,801.0,0.0,89.0,0.0,356.0
3,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,92.0,0.0,0.0,0.0,160.0,0.0,666.0,0.0,370.0,0.0,370.0,0.0,979.0,0.0,178.0,0.0,89.0,0.0,0.0
4,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,276.0,0.0,160.0,0.0,160.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,979.0,0.0,178.0,0.0,89.0,0.0,83.0
5,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,184.0,0.0,160.0,0.0,160.0,0.0,0.0,0.0,370.0,0.0,370.0,0.0,0.0,0.0,178.0,0.0,89.0,0.0,979.0
6,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,276.0,0.0,400.0,0.0,160.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,50.0,0.0,178.0,0.0,356.0,0.0,178.0
7,0.0,445.0,0.0,184.0,0.0,370.0,0.0,240.0,0.0,160.0,0.0,400.0,0.0,979.0,0.0,276.0,0.0,160.0,0.0,160.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,178.0,0.0,178.0,0.0,89.0,0.0,712.0
8,0.0,445.0,0.0,184.0,0.0,89.0,0.0,0.0,0.0,240.0,0.0,400.0,0.0,89.0,0.0,276.0,0.0,160.0,0.0,160.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,356.0,0.0,178.0,0.0,89.0,0.0,0.0
9,0.0,445.0,0.0,184.0,0.0,89.0,0.0,276.0,0.0,240.0,0.0,400.0,0.0,89.0,0.0,276.0,0.0,160.0,0.0,160.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,0.0,0.0,178.0,0.0,89.0,0.0,890.0
10,0.0,445.0,0.0,184.0,0.0,356.0,0.0,0.0,0.0,0.0,0.0,460.0,0.0,712.0,0.0,276.0,0.0,160.0,0.0,160.0,0.0,296.0,0.0,370.0,0.0,370.0,0.0,979.0,0.0,178.0,0.0,534.0,0.0,368.0
11,0.0,445.0,0.0,184.0,0.0,89.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,89.0,0.0,267.0,0.0,160.0,0.0,0.0,0.0,370.0,0.0,370.0,0.0,370.0,0.0,0.0,0.0,178.0,0.0,89.0,0.0,368.0
