,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,319.0,0.0,285.0,0.0,285.0,0.0,247.0,0.0,285.0,0.0,287.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,247.0,0.0,285.0,0.0,285.0,0.0,209.0,0.0,171.0,0.0,280.0,0.0,209.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,35.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,66.0,0.0,32.0,0.0,235.0,0.0,238.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,319.0,0.0,285.0,0.0,285.0,0.0,247.0,0.0,285.0,0.0,287.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,209.0,0.0,209.0,0.0,280.0,0.0,209.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,171.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,102.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,321.0,0.0,319.0,0.0,321.0,0.0,285.0,0.0,247.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,209.0,0.0,209.0,0.0,280.0,0.0,209.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,10.0,0.0,24.0,0.0,273.0,0.0,309.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,0.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,197.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,211.0,0.0,285.0,0.0,319.0,0.0,321.0,0.0,319.0,0.0,285.0,0.0,73.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,209.0,0.0,209.0,0.0,280.0,0.0,209.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,273.0,0.0,166.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,34.0,0.0,200.0,0.0,162.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,6.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,319.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,212.0,0.0,285.0,0.0,324.0,0.0,285.0,0.0,285.0,0.0,209.0,0.0,209.0,0.0,280.0,0.0,209.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,128.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,8.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,70.0,0.0,32.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,212.0,0.0,319.0,0.0,285.0,0.0,285.0,0.0,283.0,0.0,209.0,0.0,209.0,0.0,280.0,0.0,209.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,235.0,0.0,273.0,0.0,272.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,74.0,0.0,32.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,212.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,283.0,0.0,209.0,0.0,209.0,0.0,280.0,0.0,46.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,106.0,0.0,45.0,0.0,45.0,0.0,48.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,235.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,212.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,283.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,46.0,0.0,209.0,0.0,240.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,238.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,101.0,0.0,137.0,0.0,101.0,0.0,75.0,0.0,350.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,212.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,283.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,46.0,0.0,209.0,0.0,240.0,0.0,0.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,270.0,0.0,273.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,75.0,0.0,104.0,0.0,101.0,0.0,104.0,0.0,34.0,0.0,45.0,0.0,45.0,0.0,52.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,0.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,66.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,321.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,212.0,0.0,285.0,0.0,285.0,0.0,285.0,0.0,283.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,46.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,209.0,0.0,56.0,0.0,209.0,0.0,310.0,0.0,310.0,0.0,24.0,0.0,24.0,0.0,24.0,0.0,273.0,0.0,273.0,0.0,273.0,0.0,101.0,0.0,101.0,0.0,101.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0,104.0,0.0,68.0,0.0,45.0,0.0,45.0,0.0,52.0,0.0,45.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,200.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,199.0,0.0,32.0,0.0,32.0,0.0,32.0,0.0,235.0,0.0,235.0,0.0,235.0,0.0,0.0,0.0
