,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,368.0,1196.0,368.0,368.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,231.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,1136.0,368.0,920.0
1,368.0,1196.0,368.0,276.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,0.0
2,368.0,1196.0,368.0,200.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,276.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
3,368.0,1196.0,368.0,368.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,979.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,178.0,368.0,368.0,368.0,142.0,368.0,920.0
4,368.0,1196.0,368.0,368.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
5,368.0,1196.0,368.0,368.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,71.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
6,368.0,1196.0,368.0,460.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,979.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
7,368.0,1196.0,368.0,368.0,368.0,890.0,368.0,267.0,368.0,1157.0,368.0,368.0,368.0,77.0,368.0,1157.0,368.0,0.0,368.0,71.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
8,368.0,1196.0,368.0,368.0,368.0,534.0,368.0,534.0,368.0,1196.0,368.0,368.0,368.0,92.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,847.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,368.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
9,368.0,1196.0,368.0,368.0,368.0,534.0,368.0,534.0,368.0,0.0,368.0,368.0,368.0,92.0,368.0,344.0,368.0,0.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,1196.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,0.0
10,368.0,1196.0,368.0,368.0,368.0,534.0,368.0,534.0,368.0,1196.0,368.0,368.0,368.0,92.0,368.0,1157.0,368.0,0.0,368.0,0.0,368.0,462.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,184.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
11,368.0,1196.0,368.0,368.0,368.0,534.0,368.0,0.0,368.0,1196.0,368.0,368.0,368.0,92.0,368.0,1157.0,368.0,77.0,368.0,77.0,368.0,77.0,368.0,445.0,368.0,1157.0,368.0,142.0,368.0,142.0,368.0,92.0,368.0,142.0,368.0,142.0,368.0,712.0,368.0,368.0,368.0,142.0,368.0,920.0
