,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,74.0,0.0,74.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,344.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
1,0.0,920.0,0.0,356.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,444.0,0.0,296.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,0.0,0.0,86.0,0.0,308.0,0.0,77.0,0.0,445.0
2,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,444.0,0.0,644.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,276.0,0.0,920.0,0.0,0.0,0.0,77.0,0.0,0.0
3,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,666.0,0.0,77.0,0.0,444.0,0.0,148.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
4,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,444.0,0.0,222.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,0.0,0.0,77.0,0.0,77.0,0.0,445.0
5,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,516.0,0.0,89.0,0.0,83.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
6,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,415.0,0.0,249.0,0.0,92.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
7,0.0,920.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,444.0,0.0,77.0,0.0,444.0,0.0,332.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
8,0.0,920.0,0.0,534.0,0.0,267.0,0.0,0.0,0.0,444.0,0.0,444.0,0.0,534.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
9,0.0,920.0,0.0,534.0,0.0,89.0,0.0,444.0,0.0,444.0,0.0,644.0,0.0,444.0,0.0,222.0,0.0,74.0,0.0,581.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,445.0,0.0,77.0,0.0,77.0,0.0,445.0
10,0.0,920.0,0.0,534.0,0.0,89.0,0.0,444.0,0.0,444.0,0.0,444.0,0.0,444.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,498.0,0.0,83.0,0.0,92.0,0.0,920.0,0.0,0.0,0.0,77.0,0.0,445.0
11,0.0,920.0,0.0,534.0,0.0,89.0,0.0,0.0,0.0,444.0,0.0,222.0,0.0,444.0,0.0,444.0,0.0,74.0,0.0,498.0,0.0,498.0,0.0,249.0,0.0,92.0,0.0,920.0,0.0,77.0,0.0,77.0,0.0,445.0
