0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,0.0,138.0,3.0,0.0,108.0,0.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,15.0,9.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,21.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0,48.0,0.0,102.0,0.0,0.0,0.0,126.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,63.0,0.0,192.0,39.0,63.0,0.0,0.0,9.0,0.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,30.0,60.0,0.0,0.0,192.0,138.0
2,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,63.0,0.0,0.0,0.0,0.0,6.0,0.0,54.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,81.0,138.0,0.0,63.0,0.0,0.0,63.0,48.0,63.0,0.0,63.0,9.0,3.0,12.0,3.0,84.0,0.0,0.0,129.0,0.0,9.0,0.0,84.0,0.0,0.0,0.0,24.0,0.0
3,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,9.0,0.0,9.0,9.0,0.0,0.0,63.0,6.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,138.0,138.0,0.0,3.0,0.0,0.0,63.0,48.0,0.0,117.0,63.0,0.0,18.0,0.0,15.0,0.0,33.0,192.0,27.0,192.0,0.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,138.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,84.0,75.0,0.0,0.0,87.0,135.0
5,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,6.0,63.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,51.0,0.0,78.0,0.0,0.0,0.0,0.0,48.0,0.0,75.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,33.0,0.0,159.0,84.0,6.0,0.0,138.0,18.0
6,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,18.0,0.0,126.0,126.0,9.0,0.0,0.0,0.0,171.0,0.0,9.0,192.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,192.0,0.0,0.0,138.0,21.0
7,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,33.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,192.0,33.0,0.0,0.0,18.0,0.0,0.0,0.0,45.0,0.0,3.0,0.0,192.0,33.0,0.0,0.0,72.0,0.0,18.0,0.0,0.0
8,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,0.0,0.0,0.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,126.0,192.0,0.0,0.0,0.0,12.0,33.0,9.0,33.0,0.0,0.0,63.0,0.0,21.0,39.0,0.0,18.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,192.0,12.0,0.0,0.0,84.0,0.0,0.0,60.0,123.0
9,0.0,0.0,0.0,192.0,192.0,192.0,0.0,192.0,0.0,192.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,192.0,9.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,30.0,192.0,33.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,192.0,0.0,33.0,0.0,0.0,84.0,0.0,0.0,102.0,0.0
