322.0,1
160.0,12
1384.0,1
160.0,1
79.0,1
160.0,3
260.0,1
160.0,2
1099.0,1
160.0,3
148.0,1
160.0,1
165.0,1
160.0,5
90.0,1
160.0,1
3022.0,1
255.0,6
267.0,1
255.0,4
1080.0,1
255.0,19
1089.0,1
255.0,2
199.0,1
255.0,5
539.0,1
255.0,3
582.0,1
255.0,15
143.0,1
255.0,20
127.0,1
255.0,1
575.0,1
255.0,13
798.0,1
255.0,5
171.0,1
255.0,13
409.0,1
255.0,5
1311.0,1
466.0,1
255.0,19
131.0,1
255.0,6
1188.0,1
794.0,1
255.0,3
256.0,1
255.0,2
267.0,1
61.0,1
203.0,1
255.0,14
92.0,1
255.0,9
125.0,1
255.0,5
1056.0,1
498.0,1
255.0,5
1111.0,1
255.0,5
833.0,1
255.0,1
302.0,1
89.0,1
838.0,1
255.0,3
425.0,1
255.0,3
225.0,1
255.0,3
303.0,1
255.0,4
161.0,1
255.0,1
223.0,1
255.0,5
387.0,1
255.0,1
533.0,1
255.0,2
92.0,1
255.0,6
475.0,1
255.0,4
134.0,1
255.0,7
956.0,1
255.0,1
946.0,1
255.0,2
0.0,1
1753.0,1
2664.0,11
113.0,1
2664.0,2
1675.0,1
2664.0,1
315.0,1
265.0,1
2664.0,31
2419.0,1
2664.0,1
2781.0,1
2653.0,1
2664.0,6
2020.0,1
2664.0,5
2592.0,1
2664.0,2
2652.0,1
353.0,1
2664.0,5
2547.0,1
2664.0,4
2602.0,1
2664.0,14
601.0,1
2664.0,3
1283.0,1
2664.0,8
464.0,1
2664.0,8
1225.0,1
2664.0,1
609.0,1
2664.0,3
2099.0,1
2664.0,6
1604.0,1
0.0,1
2664.0,16
1273.0,1
2664.0,2
0.0,1
2664.0,28
2639.0,1
2664.0,5
2553.0,1
2664.0,1
2643.0,1
788.0,1
2664.0,1
763.0,1
2447.0,1
2664.0,2
2469.0,1
2664.0,17
0.0,1
2680.0,1
2664.0,1
588.0,1
221.0,9
2664.0,2
0.0,1
2604.0,1
2664.0,2
1900.0,1
2664.0,4
2416.0,1
2664.0,5
2650.0,1
2664.0,1
3997.0,9
2634.0,1
2664.0,2
1618.0,1
2664.0,5
1554.0,1
2885.0,1
2664.0,3
2905.0,1
2779.0,1
240.0,1
2664.0,4
2635.0,1
2664.0,15
3963.0,1
2664.0,10
0.0,1
2664.0,5
1611.0,1
2664.0,8
117.0,1
2664.0,2
239.0,1
2664.0,6
0.0,1
58.0,1
0.0,23
472.0,1
0.0,1
143.0,1
0.0,2
263.0,1
0.0,6
80.0,1
0.0,9
459.0,1
0.0,9
229.0,1
0.0,11
416.0,1
0.0,12
313.0,1
0.0,8
650.0,1
108.0,9
0.0,4
196.0,1
0.0,6
154.0,1
0.0,1
17.0,1
0.0,3
54.0,1
0.0,10
2770.0,1
0.0,4
766.0,1
0.0,13
536.0,1
0.0,8
221.0,1
0.0,4
813.0,1
0.0,17
242.0,1
11.0,1
0.0,7
3840.0,1
245.0,1
0.0,2
326.0,1
0.0,16
79.0,1
0.0,2
289.0,1
0.0,19
449.0,1
0.0,9
68.0,1
0.0,16
119.0,1
0.0,10
142.0,1
0.0,15
87.0,1
0.0,1
218.0,1
257.0,1
674.0,1
257.0,3
208.0,1
221.0,1
257.0,3
0.0,1
257.0,4
370.0,1
257.0,5
730.0,1
257.0,1
793.0,1
257.0,5
98.0,1
257.0,7
252.0,1
257.0,8
698.0,1
257.0,18
150.0,1
257.0,10
72.0,1
257.0,8
311.0,1
257.0,7
451.0,1
257.0,6
1319.0,1
257.0,1
231.0,1
257.0,2
90.0,1
257.0,7
234.0,1
385.0,1
257.0,6
1149.0,1
257.0,1
131.0,1
257.0,2
152.0,1
257.0,6
927.0,1
257.0,6
516.0,1
257.0,2
0.0,1
257.0,11
282.0,1
257.0,1
207.0,1
257.0,1
260.0,1
257.0,3
1492.0,1
257.0,4
213.0,1
257.0,3
303.0,1
257.0,11
1766.0,1
257.0,3
979.0,1
257.0,8
328.0,1
257.0,2
276.0,1
257.0,2
749.0,1
257.0,3
158.0,1
257.0,11
416.0,1
257.0,3
67.0,1
257.0,7
162.0,1
257.0,1
485.0,1
257.0,5
576.0,1
257.0,6
633.0,1
257.0,2
0.0,1
257.0,7
1010.0,1
257.0,6
0.0,1
833.0,5
963.0,1
833.0,3
1073.0,1
833.0,3
654.0,1
833.0,1
1642.0,1
833.0,5
185.0,1
833.0,8
322.0,1
833.0,4
386.0,1
833.0,15
827.0,1
833.0,8
934.0,1
896.0,1
833.0,1
941.0,1
812.0,1
186.0,1
1256.0,1
833.0,4
349.0,1
833.0,1
2652.0,1
833.0,2
509.0,1
833.0,1
825.0,1
833.0,2
573.0,1
833.0,8
497.0,1
570.0,1
833.0,1
956.0,1
833.0,1
506.0,1
833.0,8
228.0,1
833.0,26
1071.0,1
833.0,1
857.0,1
833.0,14
857.0,1
833.0,4
847.0,1
833.0,10
1104.0,1
833.0,8
1170.0,1
833.0,9
952.0,1
833.0,3
899.0,1
833.0,2
637.0,1
833.0,3
555.0,1
833.0,3
888.0,1
833.0,3
503.0,1
833.0,12
725.0,1
833.0,11
456.0,9
833.0,1
828.0,1
833.0,12
767.0,1
833.0,3
938.0,1
833.0,1
861.0,1
833.0,1
255.0,1
833.0,2
813.0,1
833.0,3
911.0,1
833.0,12
881.0,1
833.0,6
858.0,1
943.0,1
833.0,1
0.0,1
3092.0,5
2800.0,1
3654.0,1
1364.0,1
3092.0,2
2976.0,1
3092.0,4
717.0,1
3092.0,5
602.0,1
272.0,1
3092.0,15
3108.0,1
3092.0,8
3679.0,1
3092.0,16
3080.0,1
2976.0,1
3092.0,3
1149.0,1
3092.0,1
1625.0,1
3092.0,2
3119.0,1
3092.0,13
2874.0,1
3115.0,1
3092.0,4
2953.0,1
3092.0,1
3155.0,1
3017.0,1
3092.0,1
3010.0,1
0.0,1
3092.0,8
2762.0,1
50.0,1
3323.0,1
3092.0,11
3943.0,1
3092.0,13
2712.0,1
3092.0,1
2003.0,1
3092.0,10
3105.0,1
3092.0,8
2987.0,1
3092.0,1
2987.0,1
3092.0,1
2647.0,1
3092.0,4
2063.0,1
3092.0,4
1272.0,1
3092.0,1
3032.0,1
15.0,1
3092.0,1
2895.0,1
3092.0,4
3177.0,1
3092.0,6
3451.0,1
3092.0,5
2995.0,1
3092.0,2
3009.0,1
3092.0,4
3134.0,1
3092.0,1
3160.0,1
3092.0,2
0.0,1
3092.0,11
1400.0,1
3092.0,5
1662.0,1
2765.0,1
3092.0,6
2813.0,1
3092.0,5
3124.0,1
3092.0,7
998.0,1
3092.0,7
3112.0,1
2804.0,1
2547.0,1
922.0,1
3092.0,3
3078.0,1
833.0,8
957.0,1
833.0,12
949.0,1
833.0,6
1082.0,1
833.0,1
686.0,1
833.0,2
259.0,1
833.0,11
663.0,1
833.0,5
1067.0,1
833.0,10
721.0,1
833.0,11
1277.0,1
833.0,18
774.0,1
833.0,22
920.0,1
833.0,10
837.0,1
833.0,11
485.0,9
833.0,4
937.0,1
833.0,2
829.0,1
833.0,1
682.0,1
833.0,3
799.0,1
833.0,2
668.0,1
833.0,2
738.0,1
833.0,3
648.0,1
721.0,1
833.0,11
920.0,1
833.0,5
912.0,1
961.0,1
833.0,1
752.0,1
833.0,2
1208.0,1
833.0,3
340.0,1
709.0,1
833.0,5
858.0,1
375.0,1
833.0,1
573.0,1
833.0,11
716.0,1
833.0,1
760.0,1
824.0,1
833.0,10
1323.0,1
833.0,3
2650.0,1
833.0,1
716.0,1
833.0,11
522.0,1
833.0,10
174.0,1
833.0,1
197.0,1
1519.0,1
833.0,3
916.0,1
833.0,1
843.0,1
833.0,3
705.0,1
833.0,4
761.0,1
833.0,4
0.0,1
354.0,19
634.0,1
354.0,3
159.0,1
354.0,2
419.0,1
354.0,3
274.0,1
354.0,2
2221.0,1
354.0,2
487.0,1
354.0,5
385.0,1
354.0,1
0.0,1
354.0,21
417.0,1
354.0,5
528.0,1
354.0,15
873.0,1
354.0,1
17.0,1
354.0,11
234.0,1
363.0,1
354.0,3
436.0,1
354.0,24
232.0,1
354.0,1
1161.0,1
354.0,1
667.0,1
354.0,4
393.0,1
354.0,15
0.0,1
354.0,8
236.0,1
354.0,1
721.0,1
354.0,1
1413.0,1
354.0,14
40.0,1
354.0,1
950.0,1
354.0,6
317.0,1
354.0,2
69.0,1
354.0,2
112.0,1
354.0,1
5.0,1
1829.0,1
354.0,7
0.0,1
354.0,2
1297.0,1
109.0,1
354.0,1
23.0,1
354.0,2
114.0,1
61.0,1
354.0,3
72.0,1
354.0,4
506.0,1
354.0,4
404.0,1
105.0,1
354.0,5
343.0,1
354.0,1
436.0,1
354.0,1
398.0,1
354.0,3
373.0,1
354.0,4
455.0,1
332.0,1
0.0,1
786.0,1
19.0,9
786.0,12
1044.0,1
786.0,4
546.0,1
387.0,1
786.0,2
1084.0,1
786.0,6
43.0,1
786.0,5
146.0,1
786.0,4
700.0,1
786.0,2
689.0,1
786.0,1
445.0,1
786.0,4
2063.0,1
786.0,9
815.0,1
786.0,2
884.0,1
786.0,4
668.0,1
786.0,1
0.0,1
786.0,2
623.0,1
786.0,3
604.0,1
786.0,2
807.0,1
786.0,9
1179.0,1
786.0,6
509.0,1
535.0,1
786.0,5
251.0,1
786.0,2
462.0,1
670.0,1
786.0,5
28.0,1
755.0,1
786.0,4
78.0,1
224.0,1
764.0,1
786.0,11
0.0,1
507.0,1
786.0,1
745.0,1
786.0,9
1052.0,1
1054.0,1
786.0,1
828.0,1
786.0,3
452.0,1
786.0,9
588.0,1
786.0,2
62.0,1
786.0,6
0.0,1
786.0,5
49.0,1
462.0,1
0.0,1
786.0,5
820.0,1
786.0,4
798.0,1
786.0,2
0.0,1
786.0,6
355.0,1
786.0,5
1030.0,1
786.0,3
1115.0,1
786.0,3
0.0,1
786.0,4
761.0,1
823.0,1
73.0,1
786.0,3
1406.0,1
786.0,8
779.0,1
786.0,4
660.0,1
0.0,1
786.0,8
849.0,1
786.0,1
1282.0,1
786.0,6
0.0,1
505.0,1
0.0,1
786.0,2
0.0,1
786.0,3
1600.0,1
0.0,1
6.0,1
0.0,2
60.0,1
0.0,1
477.0,1
0.0,4
235.0,1
0.0,8
31.0,1
40.0,1
845.0,1
0.0,2
913.0,1
0.0,10
74.0,1
0.0,18
99.0,1
0.0,2
49.0,1
0.0,3
247.0,1
0.0,1
3840.0,1
0.0,3
58.0,1
0.0,4
10.0,1
567.0,1
0.0,1
1090.0,1
0.0,1
88.0,1
0.0,9
1274.0,1
0.0,1
325.0,1
0.0,2
87.0,1
0.0,3
2061.0,1
0.0,10
1610.0,1
0.0,3
125.0,1
0.0,1
318.0,1
0.0,6
465.0,1
571.0,1
0.0,1
719.0,1
0.0,5
74.0,1
0.0,2
271.0,1
166.0,1
0.0,1
15.0,1
0.0,2
462.0,1
218.0,1
0.0,1
822.0,1
0.0,1
179.0,1
0.0,3
236.0,1
2306.0,1
150.0,1
0.0,2
225.0,1
0.0,4
668.0,1
0.0,8
756.0,1
974.0,1
0.0,6
303.0,1
0.0,11
115.0,1
0.0,10
337.0,1
0.0,7
7.0,1
0.0,3
1457.0,1
0.0,7
281.0,1
0.0,7
285.0,1
0.0,2
401.0,1
0.0,1
226.0,1
0.0,6
360.0,1
6.0,1
0.0,7
690.0,5
67.0,1
690.0,1
0.0,1
690.0,4
0.0,1
690.0,2
1.0,1
690.0,4
2.0,1
690.0,3
97.0,1
690.0,2
33.0,1
487.0,1
441.0,1
690.0,8
5.0,1
690.0,5
700.0,1
690.0,2
548.0,1
1.0,1
690.0,8
0.0,1
690.0,3
380.0,1
690.0,5
682.0,1
690.0,2
1367.0,1
690.0,4
779.0,1
690.0,7
531.0,1
690.0,3
742.0,1
690.0,3
0.0,1
4.0,1
690.0,3
695.0,1
690.0,8
0.0,1
147.0,1
690.0,1
639.0,1
583.0,1
690.0,4
66.0,1
487.0,1
690.0,13
52.0,1
690.0,3
455.0,1
690.0,3
668.0,1
689.0,1
690.0,2
76.0,1
690.0,1
78.0,1
690.0,4
20.0,1
0.0,1
690.0,3
19.0,1
690.0,1
0.0,1
690.0,1
14.0,1
690.0,1
656.0,1
690.0,1
10.0,1
690.0,4
594.0,1
690.0,5
794.0,1
690.0,2
648.0,1
850.0,1
0.0,1
850.0,3
720.0,1
1033.0,1
850.0,2
0.0,1
850.0,1
55.0,1
850.0,3
690.0,3
615.0,1
690.0,4
736.0,1
690.0,1
5.0,1
690.0,3
582.0,1
690.0,7
714.0,1
690.0,2
803.0,1
690.0,4
2219.0,1
690.0,13
0.0,1
690.0,1
0.0,1
667.0,1
436.0,1
652.0,1
690.0,3
121.0,1
31.0,1
690.0,1
0.0,1
36.0,1
0.0,1
690.0,1
602.0,1
0.0,1
13.0,9
564.0,1
13.0,2
220.0,1
13.0,2
659.0,1
13.0,8
252.0,1
13.0,1
1272.0,1
13.0,2
40.0,1
13.0,1
0.0,1
457.0,1
13.0,7
632.0,1
13.0,1
312.0,1
13.0,10
0.0,1
13.0,2
78.0,1
13.0,1
8.0,1
270.0,1
13.0,3
725.0,1
13.0,3
30.0,1
13.0,7
353.0,1
13.0,1
0.0,1
13.0,3
45.0,1
13.0,5
2264.0,1
13.0,5
423.0,1
544.0,1
0.0,1
13.0,2
0.0,1
1013.0,1
0.0,2
478.0,1
0.0,1
9.0,1
0.0,1
13.0,1
187.0,1
536.0,1
13.0,6
495.0,1
946.0,1
13.0,2
119.0,1
13.0,1
901.0,1
13.0,14
1907.0,1
303.0,1
13.0,12
8.0,1
13.0,2
312.0,1
13.0,11
186.0,1
5.0,1
13.0,6
832.0,1
13.0,2
25.0,1
540.0,1
13.0,3
39.0,1
13.0,2
529.0,1
1.0,1
13.0,20
37.0,1
13.0,4
708.0,1
13.0,2
0.0,1
118.0,1
38.0,1
332.0,1
13.0,3
2782.0,1
13.0,1
0.0,1
13.0,7
26.0,1
13.0,1
681.0,1
542.0,1
13.0,3
34.0,1
13.0,1
207.0,1
750.0,1
0.0,1
405.0,1
397.0,3
516.0,1
397.0,2
0.0,1
397.0,1
133.0,1
397.0,4
191.0,1
397.0,1
0.0,1
397.0,11
0.0,1
397.0,3
201.0,1
397.0,6
928.0,1
397.0,1
411.0,1
397.0,3
780.0,1
397.0,6
801.0,1
397.0,10
651.0,1
397.0,3
81.0,1
504.0,1
397.0,2
394.0,1
397.0,1
674.0,1
397.0,1
1693.0,1
30.0,1
397.0,10
523.0,1
614.0,1
397.0,1
41.0,1
397.0,20
362.0,1
397.0,5
550.0,1
397.0,1
0.0,1
397.0,1
0.0,1
463.0,1
397.0,5
489.0,1
771.0,1
397.0,6
184.0,1
397.0,4
395.0,1
397.0,2
25.0,1
297.0,1
397.0,1
0.0,1
397.0,11
249.0,1
397.0,2
339.0,1
397.0,1
519.0,1
397.0,1
0.0,1
538.0,1
397.0,5
113.0,1
397.0,1
1025.0,1
397.0,1
22.0,1
397.0,5
255.0,1
491.0,1
397.0,2
382.0,1
397.0,5
989.0,1
397.0,3
904.0,1
397.0,3
81.0,1
397.0,14
623.0,1
397.0,3
113.0,1
428.0,1
397.0,4
754.0,1
0.0,1
397.0,3
19.0,1
397.0,3
684.0,1
397.0,6
989.0,1
397.0,5
751.0,1
0.0,2
24.0,1
0.0,1
37.0,1
23.0,1
0.0,2
8.0,1
0.0,3
29.0,1
0.0,1
54.0,1
41.0,1
0.0,1
770.0,1
227.0,1
0.0,1
73.0,1
214.0,1
11.0,1
16.0,1
9.0,1
632.0,7
1167.0,1
632.0,1
5.0,1
632.0,3
611.0,1
632.0,1
0.0,1
189.0,2
0.0,1
189.0,2
0.0,1
189.0,4
0.0,1
1186.0,1
1072.0,1
189.0,1
23.0,1
1039.0,1
749.0,7
0.0,1
749.0,5
54.0,5
1.0,1
1057.0,1
54.0,5
681.0,1
54.0,2
159.0,1
67.0,14
749.0,2
0.0,1
749.0,1
509.0,1
749.0,4
890.0,1
749.0,6
1570.0,12
80.0,1
1570.0,2
749.0,1
808.0,1
749.0,5
767.0,1
848.0,1
749.0,5
0.0,1
645.0,1
773.0,2
1144.0,1
773.0,3
835.0,1
456.0,1
773.0,8
4.0,2
1274.0,1
4.0,1
396.0,1
4.0,11
1099.0,10
0.0,1
485.0,1
1099.0,1
1158.0,1
1099.0,1
0.0,4
195.0,1
0.0,4
473.0,1
0.0,5
711.0,5
523.0,1
0.0,1
711.0,4
451.0,1
700.0,1
711.0,1
718.0,1
295.0,1
110.0,1
224.0,1
110.0,1
52.0,1
213.0,1
7.0,1
110.0,7
0.0,2
961.0,1
0.0,12
209.0,1
609.0,1
4.0,1
833.0,7
0.0,1
321.0,1
833.0,2
0.0,1
833.0,2
191.0,1
833.0,1
204.0,1
60.0,1
833.0,4
0.0,1
1018.0,1
833.0,3
192.0,1
833.0,4
111.0,1
833.0,3
322.0,1
0.0,1
833.0,3
476.0,1
833.0,4
856.0,1
87.0,1
833.0,1
1334.0,1
833.0,3
84.0,1
833.0,1
853.0,1
833.0,5
195.0,1
833.0,2
567.0,1
833.0,6
764.0,1
1873.0,1
833.0,3
455.0,1
833.0,5
516.0,1
954.0,1
833.0,6
884.0,1
833.0,5
27.0,1
0.0,1
258.0,1
30.0,1
0.0,2
387.0,1
0.0,1
833.0,1
945.0,1
756.0,1
721.0,1
833.0,5
943.0,1
434.0,1
113.0,1
922.0,1
833.0,3
1814.0,1
833.0,1
0.0,1
468.0,1
833.0,1
0.0,1
833.0,1
0.0,1
454.0,1
833.0,2
513.0,1
833.0,2
2.0,1
945.0,1
833.0,1
184.0,1
88.0,1
833.0,2
0.0,1
833.0,5
849.0,1
833.0,14
857.0,1
833.0,6
999.0,1
0.0,1
560.0,1
833.0,3
830.0,1
1610.0,1
833.0,1
983.0,1
833.0,3
982.0,1
833.0,9
375.0,1
833.0,4
518.0,1
831.0,1
833.0,7
1199.0,1
867.0,1
833.0,1
42.0,1
833.0,4
210.0,1
833.0,4
1.0,1
287.0,1
833.0,1
287.0,1
1011.0,1
833.0,7
0.0,1
833.0,5
31.0,1
555.0,1
833.0,2
432.0,1
54.0,5
128.0,1
389.0,1
54.0,5
456.0,1
54.0,6
436.0,1
54.0,2
833.0,1
23.0,1
54.0,2
16.0,1
54.0,4
4.0,1
800.0,1
54.0,1
1.0,1
54.0,13
27.0,1
54.0,3
580.0,1
1351.0,1
54.0,4
334.0,1
736.0,1
1113.0,1
54.0,2
1329.0,1
0.0,1
13.0,1
54.0,2
294.0,1
27.0,1
54.0,2
14.0,1
54.0,2
206.0,1
15.0,1
54.0,1
69.0,1
54.0,1
97.0,1
54.0,1
32.0,1
54.0,1
74.0,1
54.0,15
0.0,1
54.0,4
285.0,1
54.0,18
1216.0,1
54.0,1
