,0,1,2,3,4,5,6,7,8,9,10,11
0,5.0,12.0,5.0,0.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,5.0
1,5.0,12.0,5.0,1.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,5.0
2,5.0,12.0,5.0,0.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,0.0
3,5.0,12.0,5.0,5.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,10.0
4,5.0,12.0,5.0,5.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,5.0
5,5.0,12.0,5.0,0.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,10.0
6,5.0,12.0,5.0,5.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,20.0
7,5.0,12.0,5.0,10.0,5.0,26.0,5.0,40.0,5.0,28.0,5.0,5.0
8,5.0,12.0,5.0,5.0,5.0,11.0,5.0,11.0,5.0,5.0,5.0,5.0
9,5.0,12.0,5.0,5.0,5.0,16.0,5.0,17.0,5.0,0.0,5.0,5.0
10,5.0,12.0,5.0,5.0,5.0,11.0,5.0,12.0,5.0,5.0,5.0,5.0
11,5.0,12.0,5.0,5.0,5.0,11.0,5.0,5.0,5.0,5.0,5.0,5.0
12,5.0,12.0,5.0,10.0,5.0,16.0,5.0,0.0,5.0,5.0,5.0,5.0
13,5.0,12.0,5.0,1.0,5.0,0.0,5.0,12.0,5.0,5.0,5.0,5.0
14,5.0,12.0,5.0,5.0,5.0,26.0,5.0,12.0,5.0,0.0,5.0,20.0
15,5.0,12.0,5.0,5.0,5.0,15.0,5.0,12.0,5.0,6.0,5.0,5.0
16,5.0,12.0,5.0,5.0,5.0,16.0,5.0,3.0,5.0,5.0,5.0,5.0
17,5.0,12.0,5.0,5.0,5.0,16.0,5.0,17.0,5.0,10.0,5.0,5.0
18,5.0,12.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,0.0,5.0,5.0
19,5.0,12.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
20,5.0,12.0,5.0,5.0,5.0,21.0,5.0,12.0,5.0,5.0,5.0,0.0
21,5.0,12.0,5.0,5.0,5.0,16.0,5.0,7.0,5.0,5.0,5.0,29.0
22,5.0,12.0,5.0,5.0,5.0,10.0,5.0,16.0,5.0,10.0,5.0,15.0
23,5.0,12.0,5.0,5.0,5.0,21.0,5.0,16.0,5.0,5.0,5.0,0.0
24,5.0,12.0,5.0,5.0,5.0,16.0,5.0,11.0,5.0,5.0,5.0,35.0
25,5.0,12.0,5.0,5.0,5.0,16.0,5.0,13.0,5.0,5.0,5.0,0.0
26,5.0,12.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,10.0,5.0,5.0
27,5.0,12.0,5.0,14.0,5.0,16.0,5.0,1.0,5.0,0.0,5.0,5.0
28,5.0,12.0,5.0,13.0,5.0,16.0,5.0,1.0,5.0,5.0,5.0,26.0
29,5.0,12.0,5.0,18.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
30,5.0,12.0,5.0,13.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
31,5.0,12.0,5.0,13.0,5.0,16.0,5.0,12.0,5.0,0.0,5.0,5.0
32,5.0,12.0,5.0,13.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
33,5.0,12.0,5.0,5.0,5.0,11.0,5.0,12.0,5.0,10.0,5.0,31.0
34,5.0,12.0,5.0,13.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
35,5.0,12.0,5.0,13.0,5.0,21.0,5.0,12.0,5.0,5.0,5.0,5.0
36,5.0,12.0,5.0,15.0,5.0,16.0,5.0,22.0,5.0,5.0,5.0,15.0
37,5.0,12.0,5.0,10.0,5.0,0.0,5.0,12.0,5.0,5.0,5.0,0.0
38,5.0,12.0,5.0,11.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
39,5.0,12.0,5.0,10.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
40,0.0,5.0,0.0,13.0,0.0,26.0,0.0,12.0,0.0,0.0,0.0,5.0
41,0.0,5.0,0.0,20.0,0.0,5.0,0.0,9.0,0.0,5.0,0.0,5.0
42,0.0,15.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,5.0,0.0,5.0
43,0.0,0.0,0.0,10.0,0.0,16.0,0.0,7.0,0.0,5.0,0.0,25.0
44,0.0,0.0,0.0,5.0,0.0,5.0,0.0,12.0,0.0,10.0,0.0,0.0
45,0.0,5.0,0.0,10.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,5.0
46,0.0,10.0,0.0,15.0,0.0,16.0,0.0,12.0,0.0,0.0,0.0,5.0
47,0.0,10.0,0.0,10.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,6.0
48,0.0,10.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,5.0
49,5.0,10.0,5.0,10.0,5.0,16.0,5.0,10.0,5.0,5.0,5.0,20.0
50,5.0,10.0,5.0,21.0,5.0,16.0,5.0,6.0,5.0,1.0,5.0,5.0
51,5.0,10.0,5.0,5.0,5.0,26.0,5.0,12.0,5.0,5.0,5.0,5.0
52,5.0,10.0,5.0,5.0,5.0,16.0,5.0,2.0,5.0,5.0,5.0,5.0
53,5.0,10.0,5.0,20.0,5.0,16.0,5.0,37.0,5.0,6.0,5.0,14.0
54,5.0,10.0,5.0,10.0,5.0,16.0,5.0,32.0,5.0,5.0,5.0,5.0
55,5.0,5.0,5.0,0.0,5.0,10.0,5.0,21.0,5.0,4.0,5.0,0.0
56,10.0,5.0,10.0,5.0,10.0,16.0,10.0,26.0,10.0,5.0,10.0,4.0
57,5.0,5.0,5.0,5.0,5.0,16.0,5.0,37.0,5.0,5.0,5.0,5.0
58,5.0,5.0,5.0,5.0,5.0,16.0,5.0,37.0,5.0,0.0,5.0,5.0
59,5.0,10.0,5.0,5.0,5.0,11.0,5.0,37.0,5.0,9.0,5.0,5.0
60,5.0,5.0,5.0,15.0,5.0,21.0,5.0,42.0,5.0,15.0,5.0,5.0
61,5.0,5.0,5.0,6.0,5.0,16.0,5.0,38.0,5.0,16.0,5.0,35.0
62,5.0,5.0,5.0,0.0,5.0,7.0,5.0,37.0,5.0,36.0,5.0,5.0
63,5.0,10.0,5.0,10.0,5.0,16.0,5.0,37.0,5.0,5.0,5.0,5.0
64,5.0,5.0,5.0,5.0,5.0,15.0,5.0,37.0,5.0,5.0,5.0,15.0
65,5.0,5.0,5.0,5.0,5.0,10.0,5.0,26.0,5.0,0.0,5.0,10.0
66,5.0,5.0,5.0,17.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0
67,5.0,5.0,5.0,5.0,5.0,16.0,5.0,37.0,5.0,5.0,5.0,8.0
68,5.0,5.0,5.0,5.0,5.0,16.0,5.0,37.0,5.0,5.0,5.0,0.0
69,5.0,5.0,5.0,5.0,5.0,11.0,5.0,10.0,5.0,17.0,5.0,5.0
70,5.0,5.0,5.0,5.0,5.0,12.0,5.0,11.0,5.0,5.0,5.0,10.0
71,1.0,5.0,1.0,5.0,1.0,16.0,1.0,1.0,1.0,10.0,1.0,5.0
72,1.0,5.0,1.0,5.0,1.0,16.0,1.0,14.0,1.0,5.0,1.0,10.0
73,1.0,5.0,1.0,5.0,1.0,16.0,1.0,17.0,1.0,5.0,1.0,11.0
74,1.0,5.0,1.0,5.0,1.0,16.0,1.0,12.0,1.0,5.0,1.0,5.0
75,1.0,5.0,1.0,5.0,1.0,0.0,1.0,12.0,1.0,5.0,1.0,5.0
76,1.0,10.0,1.0,5.0,1.0,12.0,1.0,12.0,1.0,5.0,1.0,0.0
77,1.0,5.0,1.0,5.0,1.0,16.0,1.0,21.0,1.0,5.0,1.0,5.0
78,1.0,5.0,1.0,5.0,1.0,16.0,1.0,5.0,1.0,5.0,1.0,5.0
79,1.0,5.0,1.0,5.0,1.0,16.0,1.0,12.0,1.0,5.0,1.0,5.0
80,10.0,5.0,10.0,5.0,10.0,16.0,10.0,12.0,10.0,5.0,10.0,0.0
81,10.0,0.0,10.0,12.0,10.0,11.0,10.0,17.0,10.0,5.0,10.0,5.0
82,5.0,5.0,5.0,5.0,5.0,16.0,5.0,11.0,5.0,15.0,5.0,5.0
83,5.0,5.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
84,5.0,5.0,5.0,0.0,5.0,1.0,5.0,12.0,5.0,5.0,5.0,5.0
85,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,6.0
86,5.0,5.0,5.0,10.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
87,1.0,5.0,1.0,5.0,1.0,16.0,1.0,12.0,1.0,0.0,1.0,25.0
88,1.0,5.0,1.0,5.0,1.0,16.0,1.0,5.0,1.0,5.0,1.0,10.0
89,1.0,5.0,1.0,9.0,1.0,16.0,1.0,12.0,1.0,5.0,1.0,5.0
90,1.0,5.0,1.0,10.0,1.0,16.0,1.0,0.0,1.0,5.0,1.0,5.0
91,1.0,5.0,1.0,5.0,1.0,16.0,1.0,17.0,1.0,9.0,1.0,5.0
92,1.0,0.0,1.0,5.0,1.0,11.0,1.0,12.0,1.0,0.0,1.0,5.0
93,1.0,0.0,1.0,0.0,1.0,21.0,1.0,12.0,1.0,5.0,1.0,5.0
94,1.0,9.0,1.0,5.0,1.0,10.0,1.0,12.0,1.0,5.0,1.0,10.0
95,1.0,5.0,1.0,5.0,1.0,11.0,1.0,12.0,1.0,5.0,1.0,5.0
96,5.0,0.0,5.0,5.0,5.0,16.0,5.0,11.0,5.0,0.0,5.0,10.0
97,5.0,0.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
98,5.0,1.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,30.0,5.0,5.0
99,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
100,5.0,5.0,5.0,5.0,5.0,10.0,5.0,12.0,5.0,0.0,5.0,5.0
101,5.0,0.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,27.0
102,5.0,5.0,5.0,10.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
103,5.0,5.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,0.0
104,10.0,5.0,10.0,10.0,10.0,16.0,10.0,1.0,10.0,5.0,10.0,10.0
105,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,25.0
106,5.0,5.0,5.0,5.0,5.0,11.0,5.0,17.0,5.0,5.0,5.0,5.0
107,0.0,5.0,0.0,10.0,0.0,16.0,0.0,12.0,0.0,9.0,0.0,5.0
108,5.0,4.0,5.0,5.0,5.0,11.0,5.0,15.0,5.0,5.0,5.0,5.0
109,5.0,5.0,5.0,6.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
110,5.0,10.0,5.0,5.0,5.0,16.0,5.0,11.0,5.0,0.0,5.0,25.0
111,5.0,5.0,5.0,0.0,5.0,16.0,5.0,7.0,5.0,5.0,5.0,5.0
112,5.0,10.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
113,5.0,10.0,5.0,5.0,5.0,16.0,5.0,22.0,5.0,11.0,5.0,5.0
114,10.0,5.0,10.0,1.0,10.0,26.0,10.0,11.0,10.0,5.0,10.0,10.0
115,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,16.0,5.0,5.0
116,5.0,5.0,5.0,5.0,5.0,15.0,5.0,10.0,5.0,5.0,5.0,10.0
117,10.0,0.0,10.0,5.0,10.0,16.0,10.0,12.0,10.0,5.0,10.0,5.0
118,0.0,5.0,0.0,6.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,5.0
119,5.0,5.0,5.0,0.0,5.0,16.0,5.0,22.0,5.0,5.0,5.0,5.0
120,5.0,15.0,5.0,5.0,5.0,16.0,5.0,9.0,5.0,0.0,5.0,5.0
121,5.0,10.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
122,5.0,5.0,5.0,6.0,5.0,16.0,5.0,12.0,5.0,0.0,5.0,24.0
123,5.0,5.0,5.0,10.0,5.0,1.0,5.0,12.0,5.0,14.0,5.0,5.0
124,10.0,5.0,10.0,5.0,10.0,21.0,10.0,11.0,10.0,5.0,10.0,5.0
125,5.0,5.0,5.0,0.0,5.0,16.0,5.0,6.0,5.0,5.0,5.0,16.0
126,5.0,5.0,5.0,15.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
127,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,25.0
128,5.0,1.0,5.0,5.0,5.0,16.0,5.0,0.0,5.0,11.0,5.0,0.0
129,5.0,1.0,5.0,5.0,5.0,11.0,5.0,12.0,5.0,5.0,5.0,0.0
130,5.0,1.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,26.0
131,5.0,1.0,5.0,10.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
132,4.0,1.0,4.0,5.0,4.0,16.0,4.0,12.0,4.0,5.0,4.0,0.0
133,0.0,1.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,5.0
134,5.0,1.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
135,15.0,1.0,15.0,5.0,15.0,16.0,15.0,12.0,15.0,5.0,15.0,5.0
136,15.0,1.0,15.0,5.0,15.0,11.0,15.0,10.0,15.0,10.0,15.0,20.0
137,15.0,5.0,15.0,10.0,15.0,16.0,15.0,12.0,15.0,5.0,15.0,5.0
138,15.0,5.0,15.0,5.0,15.0,16.0,15.0,12.0,15.0,10.0,15.0,5.0
139,15.0,5.0,15.0,5.0,15.0,1.0,15.0,27.0,15.0,5.0,15.0,10.0
140,15.0,1.0,15.0,5.0,15.0,16.0,15.0,4.0,15.0,5.0,15.0,5.0
141,15.0,5.0,15.0,5.0,15.0,16.0,15.0,12.0,15.0,5.0,15.0,0.0
142,15.0,5.0,15.0,5.0,15.0,16.0,15.0,17.0,15.0,5.0,15.0,5.0
143,15.0,5.0,15.0,5.0,15.0,10.0,15.0,12.0,15.0,5.0,15.0,5.0
144,24.0,5.0,24.0,5.0,24.0,5.0,24.0,12.0,24.0,5.0,24.0,5.0
145,5.0,5.0,5.0,15.0,5.0,11.0,5.0,12.0,5.0,15.0,5.0,5.0
146,4.0,5.0,4.0,5.0,4.0,16.0,4.0,10.0,4.0,5.0,4.0,5.0
147,0.0,5.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,5.0
148,5.0,0.0,5.0,0.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,0.0
149,5.0,5.0,5.0,35.0,5.0,16.0,5.0,12.0,5.0,5.0,5.0,5.0
150,0.0,5.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,10.0
151,10.0,5.0,10.0,10.0,10.0,16.0,10.0,12.0,10.0,5.0,10.0,10.0
152,7.0,10.0,7.0,5.0,7.0,16.0,7.0,20.0,7.0,5.0,7.0,10.0
153,16.0,5.0,16.0,5.0,16.0,16.0,16.0,15.0,16.0,5.0,16.0,5.0
154,16.0,1.0,16.0,21.0,16.0,16.0,16.0,12.0,16.0,5.0,16.0,5.0
155,16.0,5.0,16.0,5.0,16.0,21.0,16.0,7.0,16.0,10.0,16.0,5.0
156,16.0,5.0,16.0,19.0,16.0,16.0,16.0,12.0,16.0,5.0,16.0,10.0
157,16.0,12.0,16.0,5.0,16.0,16.0,16.0,7.0,16.0,5.0,16.0,0.0
158,16.0,5.0,16.0,4.0,16.0,16.0,16.0,12.0,16.0,10.0,16.0,10.0
159,16.0,5.0,16.0,5.0,16.0,16.0,16.0,12.0,16.0,5.0,16.0,4.0
160,16.0,5.0,16.0,5.0,16.0,16.0,16.0,12.0,16.0,5.0,16.0,11.0
161,16.0,5.0,16.0,0.0,16.0,11.0,16.0,26.0,16.0,5.0,16.0,5.0
162,0.0,5.0,0.0,5.0,0.0,16.0,0.0,12.0,0.0,5.0,0.0,5.0
163,5.0,5.0,5.0,5.0,5.0,16.0,5.0,12.0,5.0,10.0,5.0,5.0
164,1.0,5.0,1.0,10.0,1.0,16.0,1.0,6.0,1.0,0.0,1.0,5.0
165,16.0,5.0,16.0,5.0,16.0,16.0,16.0,0.0,16.0,15.0,16.0,5.0
166,5.0,5.0,5.0,5.0,5.0,1.0,5.0,9.0,5.0,5.0,5.0,5.0
167,5.0,5.0,5.0,5.0,5.0,16.0,5.0,10.0,5.0,0.0,5.0,0.0
168,5.0,5.0,5.0,1.0,5.0,1.0,5.0,15.0,5.0,5.0,5.0,5.0
169,5.0,0.0,5.0,10.0,5.0,16.0,5.0,11.0,5.0,10.0,5.0,15.0
170,5.0,5.0,5.0,7.0,5.0,16.0,5.0,10.0,5.0,5.0,5.0,5.0
171,5.0,5.0,5.0,5.0,5.0,11.0,5.0,10.0,5.0,5.0,5.0,5.0
172,5.0,0.0,5.0,5.0,5.0,21.0,5.0,10.0,5.0,5.0,5.0,5.0
173,6.0,5.0,6.0,5.0,6.0,16.0,6.0,0.0,6.0,5.0,6.0,0.0
174,9.0,5.0,9.0,5.0,9.0,16.0,9.0,10.0,9.0,5.0,9.0,4.0
175,9.0,5.0,9.0,5.0,9.0,16.0,9.0,10.0,9.0,10.0,9.0,6.0
176,5.0,5.0,5.0,5.0,5.0,11.0,5.0,10.0,5.0,5.0,5.0,5.0
177,10.0,5.0,10.0,0.0,10.0,16.0,10.0,1.0,10.0,5.0,10.0,5.0
178,10.0,5.0,10.0,5.0,10.0,16.0,10.0,10.0,10.0,0.0,10.0,10.0
179,5.0,5.0,5.0,0.0,5.0,16.0,5.0,5.0,5.0,5.0,5.0,5.0
180,11.0,10.0,11.0,5.0,11.0,16.0,11.0,4.0,11.0,5.0,11.0,5.0
181,11.0,5.0,11.0,10.0,11.0,16.0,11.0,19.0,11.0,5.0,11.0,0.0
182,5.0,5.0,5.0,0.0,5.0,16.0,5.0,10.0,5.0,0.0,5.0,5.0
183,9.0,5.0,9.0,5.0,9.0,16.0,9.0,10.0,9.0,0.0,9.0,0.0
184,5.0,15.0,5.0,5.0,5.0,11.0,5.0,0.0,5.0,5.0,5.0,5.0
185,2.0,5.0,2.0,15.0,2.0,21.0,2.0,11.0,2.0,5.0,2.0,1.0
186,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
187,5.0,5.0,5.0,5.0,5.0,16.0,5.0,10.0,5.0,0.0,5.0,0.0
188,8.0,5.0,8.0,5.0,8.0,16.0,8.0,10.0,8.0,5.0,8.0,0.0
189,6.0,5.0,6.0,5.0,6.0,5.0,6.0,9.0,6.0,5.0,6.0,45.0
190,10.0,1.0,10.0,5.0,10.0,1.0,10.0,11.0,10.0,5.0,10.0,5.0
191,5.0,5.0,5.0,5.0,5.0,1.0,5.0,10.0,5.0,5.0,5.0,5.0
192,5.0,5.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,5.0,5.0,10.0
193,5.0,0.0,5.0,5.0,5.0,14.0,5.0,10.0,5.0,5.0,5.0,0.0
194,5.0,0.0,5.0,5.0,5.0,6.0,5.0,10.0,5.0,5.0,5.0,5.0
195,5.0,5.0,5.0,4.0,5.0,14.0,5.0,6.0,5.0,5.0,5.0,5.0
196,0.0,5.0,0.0,5.0,0.0,4.0,0.0,20.0,0.0,5.0,0.0,1.0
197,14.0,0.0,14.0,5.0,14.0,10.0,14.0,10.0,14.0,5.0,14.0,5.0
198,14.0,1.0,14.0,5.0,14.0,15.0,14.0,10.0,14.0,10.0,14.0,5.0
199,14.0,10.0,14.0,5.0,14.0,20.0,14.0,6.0,14.0,5.0,14.0,0.0
200,14.0,5.0,14.0,5.0,14.0,14.0,14.0,10.0,14.0,5.0,14.0,5.0
201,14.0,5.0,14.0,10.0,14.0,14.0,14.0,16.0,14.0,5.0,14.0,10.0
202,14.0,5.0,14.0,5.0,14.0,1.0,14.0,10.0,14.0,0.0,14.0,0.0
203,14.0,5.0,14.0,3.0,14.0,4.0,14.0,10.0,14.0,5.0,14.0,5.0
204,14.0,16.0,14.0,5.0,14.0,14.0,14.0,7.0,14.0,5.0,14.0,0.0
205,14.0,0.0,14.0,4.0,14.0,14.0,14.0,10.0,14.0,10.0,14.0,5.0
206,14.0,5.0,14.0,16.0,14.0,14.0,14.0,6.0,14.0,5.0,14.0,20.0
207,14.0,5.0,14.0,5.0,14.0,1.0,14.0,6.0,14.0,5.0,14.0,2.0
208,14.0,5.0,14.0,15.0,14.0,14.0,14.0,6.0,14.0,0.0,14.0,0.0
209,14.0,0.0,14.0,15.0,14.0,14.0,14.0,0.0,14.0,0.0,14.0,5.0
210,14.0,5.0,14.0,5.0,14.0,14.0,14.0,6.0,14.0,21.0,14.0,5.0
211,14.0,5.0,14.0,5.0,14.0,14.0,14.0,6.0,14.0,5.0,14.0,9.0
212,14.0,5.0,14.0,5.0,14.0,14.0,14.0,6.0,14.0,5.0,14.0,0.0
213,14.0,5.0,14.0,5.0,14.0,14.0,14.0,1.0,14.0,5.0,14.0,0.0
214,14.0,0.0,14.0,10.0,14.0,14.0,14.0,11.0,14.0,5.0,14.0,0.0
215,14.0,5.0,14.0,16.0,14.0,5.0,14.0,6.0,14.0,1.0,14.0,5.0
216,14.0,5.0,14.0,3.0,14.0,0.0,14.0,6.0,14.0,0.0,14.0,5.0
217,14.0,0.0,14.0,5.0,14.0,10.0,14.0,6.0,14.0,5.0,14.0,5.0
218,14.0,5.0,14.0,5.0,14.0,1.0,14.0,6.0,14.0,5.0,14.0,5.0
219,14.0,5.0,14.0,5.0,14.0,1.0,14.0,6.0,14.0,5.0,14.0,5.0
220,14.0,5.0,14.0,10.0,14.0,1.0,14.0,6.0,14.0,5.0,14.0,5.0
221,14.0,5.0,14.0,5.0,14.0,1.0,14.0,1.0,14.0,5.0,14.0,5.0
222,14.0,5.0,14.0,5.0,14.0,1.0,14.0,15.0,14.0,19.0,14.0,5.0
223,14.0,5.0,14.0,9.0,14.0,1.0,14.0,10.0,14.0,5.0,14.0,5.0
224,14.0,5.0,14.0,5.0,14.0,1.0,14.0,6.0,14.0,0.0,14.0,5.0
225,14.0,0.0,14.0,5.0,14.0,1.0,14.0,10.0,14.0,0.0,14.0,17.0
226,14.0,5.0,14.0,5.0,14.0,10.0,14.0,11.0,14.0,5.0,14.0,0.0
227,14.0,5.0,14.0,5.0,14.0,16.0,14.0,19.0,14.0,5.0,14.0,5.0
228,14.0,0.0,14.0,5.0,14.0,6.0,14.0,10.0,14.0,6.0,14.0,5.0
229,14.0,5.0,14.0,5.0,14.0,1.0,14.0,10.0,14.0,0.0,14.0,5.0
230,14.0,5.0,14.0,5.0,14.0,1.0,14.0,10.0,14.0,8.0,14.0,10.0
231,14.0,5.0,14.0,4.0,14.0,1.0,14.0,10.0,14.0,5.0,14.0,5.0
232,14.0,5.0,14.0,5.0,14.0,14.0,14.0,10.0,14.0,5.0,14.0,11.0
233,14.0,5.0,14.0,10.0,14.0,19.0,14.0,12.0,14.0,9.0,14.0,5.0
