,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
15,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,0.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
16,92.0,356.0,92.0,178.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,0.0,92.0,356.0,92.0,92.0,92.0,
17,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,426.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,92.0,92.0,356.0,92.0,92.0,92.0,
18,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,0.0,92.0,497.0,92.0,213.0,92.0,1136.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,184.0,92.0,166.0,92.0,356.0,92.0,92.0,92.0,
19,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
20,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,460.0,92.0,
21,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,552.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
22,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,276.0,92.0,166.0,92.0,356.0,92.0,92.0,92.0,
23,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,552.0,92.0,166.0,92.0,267.0,92.0,92.0,92.0,
24,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,355.0,92.0,
25,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
26,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
27,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,355.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,0.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
28,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
29,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,712.0,92.0,497.0,92.0,1136.0,92.0,710.0,92.0,1472.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
30,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
31,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,426.0,92.0,710.0,92.0,1136.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
32,92.0,356.0,92.0,518.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,534.0,92.0,568.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,460.0,92.0,644.0,92.0,664.0,92.0,356.0,92.0,92.0,92.0,
33,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,445.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,0.0,92.0,
34,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,213.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
35,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,644.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
36,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,781.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
37,92.0,356.0,92.0,623.0,92.0,712.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,710.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
38,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
39,92.0,356.0,92.0,623.0,92.0,356.0,92.0,71.0,92.0,355.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,644.0,92.0,0.0,92.0,0.0,92.0,644.0,92.0,83.0,92.0,356.0,92.0,0.0,92.0,
40,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,568.0,623.0,0.0,623.0,0.0,623.0,92.0,623.0,0.0,623.0,83.0,623.0,356.0,623.0,92.0,623.0,
41,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,159.0,623.0,0.0,623.0,0.0,623.0,92.0,623.0,368.0,623.0,83.0,623.0,356.0,623.0,92.0,623.0,
42,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,1136.0,623.0,0.0,623.0,0.0,623.0,92.0,623.0,828.0,623.0,83.0,623.0,712.0,623.0,92.0,623.0,
43,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,1136.0,623.0,184.0,623.0,0.0,623.0,92.0,623.0,0.0,623.0,83.0,623.0,534.0,623.0,92.0,623.0,
44,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,1136.0,623.0,460.0,623.0,0.0,623.0,92.0,623.0,92.0,623.0,83.0,623.0,92.0,623.0,92.0,623.0,
45,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,1136.0,623.0,92.0,623.0,920.0,623.0,92.0,623.0,0.0,623.0,83.0,623.0,356.0,623.0,276.0,623.0,
46,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,1136.0,623.0,0.0,623.0,92.0,623.0,184.0,623.0,0.0,623.0,83.0,623.0,356.0,623.0,184.0,623.0,
47,623.0,623.0,623.0,623.0,623.0,356.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,1136.0,623.0,0.0,623.0,0.0,623.0,71.0,623.0,0.0,623.0,83.0,623.0,368.0,623.0,92.0,623.0,
48,623.0,1246.0,623.0,0.0,623.0,712.0,623.0,71.0,623.0,71.0,623.0,178.0,623.0,497.0,623.0,89.0,623.0,497.0,623.0,1136.0,623.0,426.0,623.0,0.0,623.0,0.0,623.0,71.0,623.0,0.0,623.0,83.0,623.0,368.0,623.0,92.0,623.0,
49,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,426.0,92.0,801.0,92.0,497.0,92.0,1136.0,92.0,616.0,92.0,498.0,92.0,0.0,92.0,71.0,92.0,368.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
50,92.0,623.0,92.0,92.0,92.0,89.0,92.0,71.0,92.0,71.0,92.0,1157.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,69.0,92.0,0.0,92.0,83.0,92.0,0.0,92.0,92.0,92.0,
51,92.0,623.0,92.0,92.0,92.0,356.0,92.0,65.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,178.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,356.0,92.0,92.0,92.0,
52,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,497.0,0.0,1136.0,0.0,1136.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,712.0,0.0,92.0,0.0,
53,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,979.0,0.0,497.0,0.0,89.0,0.0,497.0,0.0,1136.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,92.0,0.0,213.0,0.0,92.0,0.0,
54,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,497.0,0.0,1136.0,0.0,568.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,83.0,0.0,213.0,0.0,92.0,0.0,
55,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,497.0,0.0,1136.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,83.0,0.0,213.0,0.0,92.0,0.0,
56,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,430.0,0.0,497.0,0.0,1065.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,83.0,0.0,213.0,0.0,92.0,0.0,
57,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,284.0,0.0,1136.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,83.0,0.0,26.0,0.0,92.0,0.0,
58,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,497.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,71.0,0.0,0.0,0.0,83.0,0.0,213.0,0.0,92.0,0.0,
59,0.0,623.0,0.0,92.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,497.0,0.0,1136.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,83.0,0.0,213.0,0.0,92.0,0.0,
60,0.0,623.0,0.0,184.0,0.0,356.0,0.0,71.0,0.0,71.0,0.0,178.0,0.0,497.0,0.0,89.0,0.0,284.0,0.0,1065.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,92.0,0.0,
61,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,184.0,92.0,497.0,92.0,460.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,747.0,92.0,213.0,92.0,92.0,92.0,
62,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,828.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,644.0,92.0,
63,92.0,392.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,213.0,92.0,1136.0,92.0,368.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
64,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,92.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
65,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,426.0,92.0,1136.0,92.0,568.0,92.0,0.0,92.0,0.0,92.0,142.0,92.0,0.0,92.0,83.0,92.0,71.0,92.0,92.0,92.0,
66,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,355.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
67,92.0,534.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,1118.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,249.0,92.0,213.0,92.0,92.0,92.0,
68,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,0.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,460.0,92.0,
69,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,178.0,92.0,142.0,92.0,1136.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,92.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
70,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,148.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,1136.0,92.0,92.0,92.0,1012.0,92.0,71.0,92.0,0.0,92.0,552.0,92.0,213.0,92.0,92.0,92.0,
71,92.0,623.0,92.0,92.0,92.0,356.0,92.0,142.0,92.0,0.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,184.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,415.0,92.0,213.0,92.0,92.0,92.0,
72,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,18.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
73,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,92.0,92.0,497.0,92.0,644.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,249.0,92.0,213.0,92.0,92.0,92.0,
74,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
75,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,92.0,92.0,83.0,92.0,0.0,92.0,92.0,92.0,
76,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,736.0,92.0,736.0,92.0,0.0,92.0,71.0,92.0,920.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
77,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,644.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
78,92.0,623.0,92.0,276.0,92.0,356.0,92.0,355.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,184.0,92.0,213.0,92.0,92.0,92.0,
79,92.0,712.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,184.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
80,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
81,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,0.0,92.0,497.0,92.0,0.0,92.0,1288.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
82,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,534.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,166.0,92.0,213.0,92.0,92.0,92.0,
83,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,644.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,142.0,92.0,368.0,92.0,83.0,92.0,142.0,92.0,92.0,92.0,
84,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,0.0,92.0,213.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,568.0,92.0,92.0,92.0,
85,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,267.0,92.0,552.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
86,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,0.0,92.0,92.0,92.0,
87,92.0,623.0,92.0,688.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,0.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,0.0,92.0,92.0,92.0,
88,92.0,623.0,92.0,92.0,92.0,356.0,92.0,71.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,1136.0,92.0,736.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,0.0,92.0,213.0,92.0,92.0,92.0,
89,92.0,623.0,92.0,92.0,92.0,356.0,92.0,142.0,92.0,71.0,92.0,178.0,92.0,497.0,92.0,89.0,92.0,497.0,92.0,0.0,92.0,920.0,92.0,0.0,92.0,0.0,92.0,71.0,92.0,0.0,92.0,83.0,92.0,213.0,92.0,92.0,92.0,
