0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,623.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,267.0,267.0,356.0,356.0,92.0,92.0,92.0,71.0,497.0,284.0,267.0,267.0,267.0,267.0,178.0,0.0,178.0,497.0,497.0,497.0,92.0,92.0,92.0,644.0,644.0,89.0,89.0,890.0,890.0,890.0,497.0,497.0,497.0,1136.0,1136.0,1136.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,184.0,0.0,92.0,276.0,92.0,92.0,92.0,92.0,71.0,71.0,355.0,92.0,92.0,0.0,0.0,644.0,644.0,644.0,1288.0,0.0,83.0,368.0,415.0,92.0,92.0,92.0,0.0,356.0,213.0,213.0,213.0,0.0,552.0,92.0,552.0,184.0,267.0,178.0,178.0,92.0,92.0,0.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0
1,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,623.0,356.0,623.0,92.0,92.0,92.0,92.0,644.0,356.0,356.0,356.0,92.0,276.0,92.0,267.0,267.0,267.0,356.0,356.0,92.0,92.0,92.0,71.0,497.0,71.0,267.0,267.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,497.0,92.0,92.0,368.0,644.0,644.0,89.0,89.0,890.0,890.0,890.0,497.0,497.0,497.0,1136.0,1136.0,426.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,460.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,71.0,71.0,71.0,92.0,92.0,0.0,0.0,0.0,644.0,92.0,320.0,0.0,83.0,83.0,83.0,92.0,92.0,92.0,356.0,0.0,213.0,213.0,213.0,92.0,0.0,92.0,92.0,92.0,178.0,178.0,178.0,92.0,92.0,184.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,92.0,368.0,92.0,92.0
2,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,89.0,623.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,267.0,267.0,356.0,356.0,92.0,92.0,92.0,71.0,71.0,71.0,267.0,267.0,267.0,0.0,178.0,178.0,178.0,497.0,497.0,644.0,92.0,92.0,92.0,644.0,644.0,89.0,89.0,890.0,890.0,890.0,497.0,497.0,639.0,1136.0,1136.0,1136.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,71.0,284.0,71.0,92.0,368.0,0.0,0.0,644.0,644.0,644.0,0.0,0.0,83.0,83.0,249.0,92.0,92.0,92.0,356.0,356.0,213.0,213.0,213.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,178.0,92.0,460.0,644.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0
3,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,623.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,267.0,0.0,356.0,356.0,92.0,92.0,92.0,71.0,71.0,71.0,534.0,89.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,284.0,92.0,92.0,92.0,644.0,552.0,89.0,89.0,890.0,890.0,890.0,497.0,497.0,445.0,1136.0,497.0,568.0,1288.0,92.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,184.0,92.0,92.0,71.0,71.0,71.0,92.0,92.0,0.0,0.0,644.0,644.0,0.0,0.0,0.0,83.0,83.0,83.0,92.0,92.0,92.0,356.0,356.0,213.0,213.0,213.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,178.0,92.0,92.0,92.0,92.0,920.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,267.0,267.0,267.0,267.0,368.0,92.0,92.0,184.0
4,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,89.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,184.0,92.0,267.0,267.0,356.0,356.0,356.0,92.0,92.0,92.0,71.0,71.0,71.0,267.0,267.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,497.0,92.0,92.0,92.0,644.0,644.0,89.0,445.0,0.0,890.0,890.0,497.0,497.0,497.0,213.0,1136.0,1136.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,736.0,0.0,0.0,92.0,92.0,368.0,71.0,71.0,426.0,92.0,92.0,0.0,0.0,644.0,644.0,644.0,0.0,0.0,92.0,83.0,83.0,92.0,92.0,92.0,356.0,356.0,142.0,213.0,213.0,92.0,0.0,92.0,92.0,92.0,178.0,178.0,0.0,92.0,368.0,92.0,92.0,92.0,92.0,92.0,92.0,184.0,92.0,1424.0,92.0,267.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0
5,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,89.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,267.0,356.0,178.0,356.0,92.0,92.0,92.0,71.0,71.0,71.0,267.0,534.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,639.0,92.0,92.0,92.0,644.0,644.0,430.0,267.0,445.0,890.0,890.0,497.0,497.0,142.0,1136.0,1136.0,568.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,552.0,92.0,184.0,0.0,92.0,92.0,92.0,71.0,71.0,71.0,92.0,92.0,0.0,0.0,644.0,644.0,0.0,0.0,0.0,83.0,83.0,83.0,92.0,92.0,92.0,276.0,356.0,568.0,213.0,213.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,178.0,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,0.0,92.0,184.0,368.0
6,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,89.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,267.0,356.0,356.0,356.0,92.0,92.0,92.0,71.0,71.0,71.0,445.0,267.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,497.0,92.0,92.0,92.0,644.0,644.0,89.0,92.0,890.0,0.0,890.0,213.0,497.0,497.0,1136.0,1136.0,1136.0,213.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,184.0,0.0,0.0,0.0,92.0,92.0,92.0,71.0,0.0,71.0,92.0,184.0,0.0,0.0,644.0,0.0,644.0,0.0,0.0,0.0,83.0,83.0,0.0,92.0,92.0,356.0,552.0,213.0,213.0,213.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,178.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,92.0,92.0,0.0,368.0
7,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,89.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,534.0,356.0,356.0,356.0,92.0,92.0,92.0,71.0,71.0,142.0,267.0,267.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,497.0,92.0,92.0,92.0,644.0,644.0,89.0,89.0,890.0,356.0,890.0,497.0,644.0,497.0,1136.0,1136.0,568.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,460.0,92.0,92.0,92.0,644.0,92.0,92.0,0.0,184.0,92.0,92.0,71.0,0.0,1012.0,92.0,92.0,0.0,0.0,644.0,92.0,644.0,0.0,0.0,83.0,83.0,184.0,460.0,92.0,92.0,356.0,356.0,0.0,213.0,213.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,267.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,828.0,92.0,92.0,92.0,92.0,178.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0
8,92.0,92.0,92.0,92.0,92.0,92.0,184.0,71.0,184.0,92.0,92.0,623.0,89.0,356.0,623.0,92.0,368.0,92.0,92.0,92.0,356.0,356.0,356.0,92.0,92.0,92.0,267.0,267.0,356.0,356.0,356.0,92.0,92.0,92.0,65.0,71.0,71.0,267.0,267.0,267.0,267.0,178.0,178.0,178.0,497.0,497.0,497.0,92.0,0.0,276.0,644.0,296.0,89.0,89.0,0.0,1335.0,890.0,0.0,497.0,497.0,1136.0,426.0,1136.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,736.0,92.0,92.0,92.0,92.0,0.0,0.0,92.0,92.0,92.0,71.0,71.0,92.0,10.0,92.0,0.0,0.0,644.0,644.0,644.0,0.0,0.0,83.0,83.0,83.0,92.0,92.0,644.0,356.0,356.0,0.0,213.0,213.0,92.0,92.0,920.0,92.0,92.0,178.0,178.0,178.0,92.0,92.0,460.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,267.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0
9,92.0,92.0,92.0,92.0,92.0,92.0,92.0,71.0,92.0,92.0,92.0,623.0,89.0,356.0,623.0,92.0,92.0,92.0,92.0,92.0,356.0,712.0,356.0,92.0,92.0,92.0,267.0,267.0,356.0,356.0,356.0,92.0,92.0,92.0,71.0,71.0,497.0,267.0,267.0,267.0,0.0,178.0,178.0,178.0,497.0,497.0,497.0,92.0,92.0,460.0,644.0,644.0,89.0,89.0,890.0,890.0,890.0,0.0,497.0,497.0,1136.0,71.0,1136.0,0.0,92.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,92.0,92.0,552.0,71.0,71.0,92.0,92.0,92.0,0.0,0.0,276.0,644.0,644.0,0.0,0.0,249.0,83.0,83.0,92.0,92.0,368.0,445.0,356.0,213.0,213.0,213.0,92.0,92.0,92.0,92.0,92.0,178.0,178.0,178.0,184.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,0.0,267.0,267.0,267.0,92.0,92.0,92.0,92.0
