,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,0.0,368.0,368.0,368.0,92.0,368.0,1012.0,368.0,240.0,368.0,0.0,368.0,480.0,368.0,480.0,368.0,308.0,368.0,308.0,368.0,308.0,368.0,460.0,368.0,639.0,368.0,639.0,368.0,640.0,368.0,368.0,368.0,4.0,368.0,4.0
1,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,1012.0,368.0,368.0,368.0,92.0,368.0,1012.0,368.0,240.0,368.0,0.0,368.0,160.0,368.0,480.0,368.0,308.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,639.0,368.0,639.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,4.0
2,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,276.0,368.0,92.0,368.0,370.0,368.0,1012.0,368.0,240.0,368.0,0.0,368.0,480.0,368.0,480.0,368.0,231.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,639.0,368.0,0.0,368.0,400.0,368.0,368.0,368.0,20.0,368.0,4.0
3,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,276.0,368.0,368.0,368.0,92.0,368.0,1012.0,368.0,240.0,368.0,0.0,368.0,0.0,368.0,480.0,368.0,308.0,368.0,371.0,368.0,308.0,368.0,184.0,368.0,639.0,368.0,639.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,2.0
4,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,276.0,368.0,368.0,368.0,552.0,368.0,1012.0,368.0,276.0,368.0,222.0,368.0,480.0,368.0,480.0,368.0,308.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,639.0,368.0,639.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,4.0
5,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,0.0,368.0,240.0,368.0,276.0,368.0,92.0,368.0,0.0,368.0,1012.0,368.0,0.0,368.0,240.0,368.0,480.0,368.0,480.0,368.0,308.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,568.0,368.0,639.0,368.0,400.0,368.0,368.0,368.0,368.0,368.0,4.0
6,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,1564.0,368.0,368.0,368.0,92.0,368.0,1012.0,368.0,240.0,368.0,480.0,368.0,400.0,368.0,480.0,368.0,308.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,639.0,368.0,639.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,4.0
7,368.0,1012.0,368.0,801.0,368.0,639.0,368.0,160.0,368.0,4.0,368.0,160.0,368.0,240.0,368.0,276.0,368.0,368.0,368.0,368.0,368.0,1032.0,368.0,0.0,368.0,0.0,368.0,480.0,368.0,480.0,368.0,308.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,368.0,368.0,497.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,4.0
8,368.0,1012.0,368.0,801.0,368.0,801.0,368.0,184.0,368.0,184.0,368.0,160.0,368.0,160.0,368.0,276.0,368.0,368.0,368.0,92.0,368.0,1012.0,368.0,240.0,368.0,0.0,368.0,480.0,368.0,480.0,368.0,231.0,368.0,308.0,368.0,308.0,368.0,184.0,368.0,639.0,368.0,639.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,4.0
9,368.0,1012.0,368.0,801.0,368.0,801.0,368.0,184.0,368.0,184.0,368.0,160.0,368.0,160.0,368.0,1012.0,368.0,368.0,368.0,92.0,368.0,1012.0,368.0,0.0,368.0,400.0,368.0,560.0,368.0,480.0,368.0,308.0,368.0,92.0,368.0,0.0,368.0,184.0,368.0,828.0,368.0,355.0,368.0,480.0,368.0,368.0,368.0,4.0,368.0,4.0
