0,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,828.0,276.0,368.0,92.0,92.0,92.0,516.0,516.0,516.0,644.0,296.0,296.0,296.0,172.0,516.0,516.0,138.0,138.0,138.0,258.0,172.0,172.0,552.0,276.0,552.0,552.0,552.0,445.0,712.0,712.0,460.0,552.0,460.0,368.0,368.0,552.0,552.0,552.0,276.0,276.0,552.0,0.0,552.0,552.0,552.0,0.0,0.0,0.0,552.0,552.0,552.0,0.0,552.0,552.0,920.0,284.0,0.0,284.0,498.0,498.0,498.0,552.0,552.0,0.0,920.0,920.0,178.0,0.0,712.0,184.0,552.0,284.0,284.0,284.0,516.0,516.0,552.0,552.0,0.0,172.0,172.0,172.0,172.0,172.0,552.0,0.0,184.0,552.0,552.0,296.0,272.0,370.0,552.0,644.0,89.0,552.0,552.0,552.0,552.0,92.0,92.0,92.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,552.0
1,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,828.0,92.0,92.0,92.0,92.0,92.0,516.0,516.0,516.0,516.0,296.0,296.0,296.0,172.0,516.0,516.0,138.0,138.0,138.0,172.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,712.0,712.0,712.0,460.0,460.0,460.0,368.0,368.0,552.0,552.0,552.0,0.0,276.0,0.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,552.0,552.0,552.0,184.0,552.0,0.0,184.0,284.0,284.0,284.0,498.0,498.0,498.0,552.0,552.0,552.0,920.0,920.0,534.0,534.0,534.0,552.0,552.0,284.0,284.0,284.0,516.0,516.0,552.0,736.0,552.0,172.0,172.0,0.0,172.0,172.0,552.0,552.0,0.0,552.0,552.0,296.0,296.0,296.0,552.0,552.0,552.0,552.0,552.0,736.0,552.0,92.0,92.0,92.0,552.0,552.0,552.0,644.0,0.0,0.0,2208.0,0.0,92.0,0.0,272.0,0.0,0.0
2,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,368.0,552.0,552.0,552.0,828.0,920.0,284.0,92.0,92.0,92.0,92.0,92.0,516.0,516.0,516.0,516.0,296.0,296.0,296.0,172.0,516.0,516.0,138.0,138.0,138.0,258.0,172.0,172.0,552.0,534.0,552.0,552.0,552.0,712.0,267.0,712.0,460.0,460.0,460.0,0.0,368.0,552.0,92.0,736.0,276.0,276.0,552.0,552.0,552.0,552.0,368.0,0.0,0.0,0.0,552.0,1012.0,552.0,552.0,552.0,552.0,552.0,284.0,781.0,142.0,498.0,498.0,498.0,552.0,552.0,552.0,920.0,920.0,1288.0,534.0,534.0,552.0,460.0,284.0,213.0,284.0,0.0,516.0,552.0,552.0,552.0,172.0,172.0,172.0,172.0,172.0,552.0,644.0,552.0,552.0,552.0,296.0,296.0,296.0,552.0,276.0,552.0,552.0,552.0,92.0,184.0,92.0,92.0,92.0,552.0,552.0,552.0,184.0,0.0,92.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0
3,552.0,368.0,92.0,552.0,552.0,552.0,460.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,284.0,71.0,0.0,92.0,92.0,92.0,516.0,516.0,516.0,0.0,296.0,296.0,296.0,172.0,516.0,946.0,138.0,138.0,0.0,172.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,712.0,712.0,712.0,460.0,460.0,460.0,368.0,368.0,552.0,552.0,276.0,276.0,1564.0,552.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,552.0,552.0,552.0,552.0,552.0,1104.0,552.0,142.0,284.0,284.0,498.0,415.0,498.0,178.0,552.0,552.0,920.0,920.0,534.0,534.0,178.0,552.0,552.0,284.0,284.0,284.0,516.0,516.0,552.0,552.0,552.0,430.0,86.0,172.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,296.0,296.0,74.0,184.0,368.0,178.0,552.0,92.0,552.0,92.0,92.0,92.0,92.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,552.0,0.0,0.0,1380.0,0.0
4,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,284.0,92.0,92.0,92.0,92.0,92.0,516.0,516.0,516.0,516.0,296.0,296.0,296.0,516.0,516.0,516.0,138.0,138.0,138.0,172.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,712.0,712.0,712.0,92.0,460.0,460.0,0.0,368.0,552.0,552.0,276.0,276.0,1012.0,552.0,552.0,552.0,552.0,736.0,92.0,0.0,368.0,276.0,552.0,552.0,552.0,552.0,552.0,552.0,0.0,284.0,284.0,498.0,498.0,498.0,644.0,552.0,552.0,920.0,920.0,445.0,890.0,534.0,552.0,552.0,284.0,284.0,497.0,516.0,516.0,552.0,552.0,552.0,0.0,172.0,184.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,444.0,296.0,296.0,552.0,552.0,92.0,552.0,552.0,552.0,92.0,92.0,92.0,368.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,0.0,0.0,83.0,276.0,0.0,0.0
5,552.0,552.0,92.0,552.0,552.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,284.0,92.0,92.0,92.0,92.0,92.0,516.0,516.0,516.0,430.0,296.0,296.0,296.0,516.0,516.0,516.0,138.0,138.0,138.0,172.0,172.0,86.0,736.0,552.0,552.0,552.0,552.0,712.0,712.0,712.0,460.0,460.0,460.0,368.0,368.0,552.0,552.0,276.0,276.0,276.0,552.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,284.0,284.0,284.0,498.0,498.0,498.0,552.0,552.0,552.0,1012.0,920.0,534.0,534.0,534.0,0.0,552.0,284.0,284.0,284.0,516.0,516.0,552.0,552.0,552.0,172.0,172.0,172.0,172.0,284.0,552.0,552.0,552.0,92.0,552.0,296.0,296.0,296.0,552.0,552.0,552.0,0.0,460.0,552.0,552.0,92.0,92.0,552.0,828.0,1288.0,552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,552.0,552.0,552.0,644.0,552.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,284.0,92.0,92.0,92.0,644.0,92.0,516.0,516.0,516.0,516.0,296.0,296.0,296.0,516.0,516.0,516.0,138.0,534.0,138.0,172.0,172.0,1032.0,534.0,552.0,552.0,552.0,552.0,712.0,712.0,712.0,736.0,460.0,460.0,368.0,368.0,552.0,552.0,276.0,276.0,276.0,552.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,552.0,552.0,552.0,80.0,552.0,552.0,1032.0,284.0,426.0,284.0,498.0,498.0,498.0,552.0,368.0,552.0,920.0,920.0,445.0,534.0,534.0,552.0,92.0,284.0,284.0,284.0,516.0,602.0,552.0,552.0,552.0,172.0,172.0,172.0,172.0,172.0,344.0,552.0,552.0,552.0,552.0,296.0,296.0,296.0,552.0,552.0,552.0,552.0,552.0,552.0,1012.0,92.0,92.0,552.0,552.0,552.0,552.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0
7,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,284.0,92.0,92.0,92.0,92.0,644.0,602.0,516.0,516.0,516.0,296.0,296.0,444.0,516.0,774.0,516.0,138.0,138.0,138.0,172.0,172.0,172.0,552.0,800.0,552.0,552.0,552.0,712.0,712.0,712.0,460.0,460.0,520.0,368.0,368.0,552.0,552.0,276.0,276.0,276.0,552.0,644.0,0.0,552.0,552.0,0.0,0.0,0.0,552.0,552.0,552.0,644.0,552.0,552.0,552.0,0.0,0.0,284.0,498.0,498.0,498.0,552.0,552.0,552.0,920.0,92.0,534.0,534.0,534.0,552.0,552.0,284.0,284.0,284.0,516.0,516.0,552.0,552.0,552.0,0.0,172.0,172.0,172.0,736.0,552.0,552.0,552.0,552.0,552.0,296.0,296.0,267.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,460.0,552.0,552.0,552.0,552.0,552.0,0.0,0.0,0.0,92.0,0.0,552.0,0.0,644.0,0.0
8,552.0,552.0,552.0,552.0,552.0,276.0,552.0,552.0,516.0,460.0,552.0,552.0,552.0,552.0,184.0,828.0,284.0,92.0,92.0,92.0,92.0,92.0,516.0,516.0,516.0,516.0,296.0,296.0,370.0,516.0,516.0,516.0,138.0,138.0,138.0,172.0,172.0,172.0,552.0,552.0,552.0,460.0,552.0,712.0,712.0,712.0,460.0,460.0,368.0,368.0,368.0,552.0,552.0,276.0,276.0,276.0,736.0,552.0,552.0,552.0,736.0,0.0,0.0,0.0,552.0,368.0,0.0,552.0,552.0,552.0,552.0,71.0,0.0,284.0,498.0,498.0,498.0,552.0,0.0,552.0,920.0,920.0,534.0,534.0,534.0,552.0,552.0,284.0,284.0,284.0,516.0,516.0,552.0,552.0,552.0,172.0,86.0,172.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,296.0,296.0,296.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,92.0,644.0,552.0,552.0,552.0,552.0,828.0,83.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0
9,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,516.0,552.0,552.0,552.0,552.0,552.0,828.0,828.0,284.0,92.0,92.0,92.0,92.0,92.0,516.0,516.0,516.0,516.0,296.0,296.0,296.0,516.0,516.0,516.0,92.0,138.0,138.0,172.0,172.0,172.0,552.0,552.0,552.0,552.0,552.0,712.0,688.0,712.0,460.0,460.0,460.0,368.0,368.0,552.0,552.0,276.0,276.0,276.0,552.0,736.0,552.0,552.0,552.0,0.0,0.0,0.0,552.0,828.0,644.0,552.0,552.0,552.0,415.0,284.0,284.0,213.0,498.0,498.0,498.0,552.0,552.0,644.0,920.0,920.0,534.0,534.0,712.0,552.0,552.0,284.0,284.0,994.0,516.0,516.0,552.0,552.0,552.0,172.0,172.0,172.0,602.0,172.0,552.0,552.0,552.0,552.0,460.0,296.0,296.0,296.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,92.0,92.0,552.0,552.0,462.0,552.0,552.0,0.0,0.0,92.0,0.0,0.0,184.0,0.0,0.0,141.0
