,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,63.0,26.0,63.0,31.0,63.0,68.0,63.0,77.0,63.0,89.0,63.0,61.0,63.0,30.0,63.0,100.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,61.0,63.0,15.0,63.0,12.0,63.0,61.0,63.0,47.0,63.0,44.0,63.0,52.0,63.0,32.0,63.0,111.0,63.0,27.0,63.0,73.0,63.0,74.0,63.0,26.0
1,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,44.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,4.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,22.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
2,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,61.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,34.0,61.0,61.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,69.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,32.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
3,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,61.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,12.0,61.0,29.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
4,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,61.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,45.0,61.0,34.0,61.0,59.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
5,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,61.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,46.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
6,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,61.0,61.0,30.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,18.0,61.0,9.0,61.0,111.0,61.0,66.0,61.0,89.0,61.0,81.0,61.0,26.0
7,61.0,26.0,61.0,31.0,61.0,68.0,61.0,77.0,61.0,89.0,61.0,61.0,61.0,30.0,61.0,61.0,61.0,42.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,4.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
8,61.0,26.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,68.0,61.0,61.0,61.0,22.0,61.0,28.0,61.0,15.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,77.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,21.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,89.0,61.0,141.0,61.0,26.0
9,61.0,26.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,27.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,11.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,16.0,61.0,11.0,61.0,141.0,61.0,26.0
10,61.0,26.0,61.0,61.0,61.0,20.0,61.0,61.0,61.0,61.0,61.0,15.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,52.0,61.0,82.0,61.0,61.0,61.0,47.0,61.0,38.0,61.0,5.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,26.0
11,61.0,26.0,61.0,61.0,61.0,66.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,38.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,61.0,61.0,61.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,25.0
12,61.0,26.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,22.0,61.0,1.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,42.0,61.0,44.0,61.0,29.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,63.0
13,61.0,26.0,61.0,16.0,61.0,31.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,15.0,61.0,78.0,61.0,12.0,61.0,41.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,5.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,26.0
14,61.0,26.0,61.0,16.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,101.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,27.0,61.0,141.0,61.0,37.0
15,61.0,26.0,61.0,16.0,61.0,38.0,61.0,19.0,61.0,61.0,61.0,141.0,61.0,22.0,61.0,4.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,9.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,54.0,61.0,141.0,61.0,7.0,61.0,26.0
16,61.0,26.0,61.0,16.0,61.0,49.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,22.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,46.0,61.0,12.0,61.0,56.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,38.0,61.0,26.0
17,61.0,26.0,61.0,16.0,61.0,49.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,0.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,26.0
18,61.0,26.0,61.0,16.0,61.0,49.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,61.0,61.0,61.0,61.0,21.0,61.0,6.0,61.0,61.0,61.0,39.0,61.0,12.0,61.0,12.0,61.0,61.0,61.0,47.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,26.0
19,61.0,26.0,61.0,16.0,61.0,49.0,61.0,61.0,61.0,61.0,61.0,141.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,23.0,61.0,12.0,61.0,61.0,61.0,27.0,61.0,44.0,61.0,28.0,61.0,92.0,61.0,111.0,61.0,68.0,61.0,141.0,61.0,141.0,61.0,26.0
