,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,426.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,430.0,552.0,258.0,552.0,92.0,552.0,460.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,0.0,552.0,92.0,552.0,356.0,552.0,801.0,552.0,213.0,552.0,710.0,552.0,249.0,552.0,258.0,552.0,213.0,552.0,0.0,552.0,83.0
1,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,497.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,426.0,552.0,92.0,552.0,184.0,552.0,267.0,552.0,213.0,552.0,923.0,552.0,258.0,552.0,258.0,552.0,213.0,552.0,0.0,552.0,83.0
2,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,497.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,994.0,552.0,92.0,552.0,25.0,552.0,267.0,552.0,142.0,552.0,213.0,552.0,86.0,552.0,86.0,552.0,213.0,552.0,0.0,552.0,0.0
3,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,497.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,426.0,552.0,92.0,552.0,267.0,552.0,890.0,552.0,213.0,552.0,213.0,552.0,258.0,552.0,258.0,552.0,213.0,552.0,0.0,552.0,83.0
4,552.0,86.0,552.0,644.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,497.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,426.0,552.0,86.0,552.0,267.0,552.0,445.0,552.0,213.0,552.0,213.0,552.0,258.0,552.0,172.0,552.0,213.0,552.0,0.0,552.0,83.0
5,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,497.0,552.0,1157.0,552.0,2047.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,83.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,355.0,552.0,92.0,552.0,267.0,552.0,0.0,552.0,213.0,552.0,213.0,552.0,258.0,552.0,258.0,552.0,213.0,552.0,276.0,552.0,83.0
6,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,852.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,426.0,552.0,92.0,552.0,267.0,552.0,276.0,552.0,213.0,552.0,213.0,552.0,258.0,552.0,258.0,552.0,299.0,552.0,736.0,552.0,83.0
7,552.0,86.0,552.0,552.0,552.0,497.0,552.0,426.0,552.0,258.0,552.0,497.0,552.0,1157.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,92.0,552.0,368.0,552.0,92.0,552.0,92.0,552.0,426.0,552.0,92.0,552.0,356.0,552.0,267.0,552.0,213.0,552.0,213.0,552.0,258.0,552.0,258.0,552.0,213.0,552.0,0.0,552.0,83.0
8,552.0,86.0,552.0,552.0,552.0,644.0,552.0,497.0,552.0,497.0,552.0,497.0,552.0,1196.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,368.0,552.0,92.0,552.0,92.0,552.0,552.0,552.0,426.0,552.0,92.0,552.0,267.0,552.0,267.0,552.0,213.0,552.0,213.0,552.0,258.0,552.0,258.0,552.0,213.0,552.0,920.0,552.0,83.0
9,552.0,86.0,552.0,552.0,552.0,644.0,552.0,497.0,552.0,497.0,552.0,497.0,552.0,1196.0,552.0,1068.0,552.0,0.0,552.0,258.0,552.0,258.0,552.0,92.0,552.0,0.0,552.0,92.0,552.0,92.0,552.0,0.0,552.0,426.0,552.0,92.0,552.0,89.0,552.0,0.0,552.0,0.0,552.0,213.0,552.0,258.0,552.0,258.0,552.0,568.0,552.0,0.0,552.0,83.0
