0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,192.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,192.0,63.0,42.0,75.0,42.0,18.0,6.0,0.0,63.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,141.0,0.0,0.0,132.0,0.0,0.0,42.0,0.0,6.0,192.0,192.0,9.0,60.0,66.0,0.0,0.0,48.0,0.0,0.0,69.0,3.0,132.0,0.0,0.0,0.0,138.0,0.0,3.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,63.0,42.0,42.0,0.0,9.0,30.0,0.0,0.0,27.0,0.0,33.0,0.0,0.0,0.0,0.0,57.0,0.0,6.0,0.0,0.0,120.0,0.0,0.0,0.0,132.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,42.0,24.0,0.0,0.0,0.0,30.0,0.0,69.0,69.0,0.0,9.0,0.0,0.0,0.0,192.0,6.0,0.0,0.0,87.0,0.0
2,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,63.0,0.0,36.0,42.0,0.0,21.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,141.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,63.0,57.0,0.0,3.0,3.0,0.0,192.0,0.0,30.0,90.0,0.0,0.0,12.0,0.0
3,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,63.0,0.0,42.0,0.0,0.0,42.0,0.0,114.0,54.0,0.0,138.0,0.0,0.0,0.0,72.0,6.0,9.0,0.0,135.0,0.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,192.0,0.0,63.0,42.0,0.0,141.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,57.0,0.0,141.0,9.0,0.0
4,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,63.0,42.0,42.0,42.0,3.0,0.0,0.0,0.0,42.0,42.0,0.0,171.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,192.0,0.0,0.0,0.0,66.0,0.0,9.0,0.0,0.0,63.0,0.0,0.0,0.0,9.0,0.0,0.0,126.0,132.0,0.0,0.0,27.0,0.0,3.0
5,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,6.0,192.0,63.0,42.0,0.0,33.0,0.0,48.0,0.0,192.0,0.0,3.0,0.0,192.0,0.0,0.0,63.0,57.0,0.0,141.0,0.0,0.0,138.0,0.0,0.0,129.0,132.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,6.0,90.0,0.0,0.0,0.0,21.0,0.0
6,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,6.0,192.0,63.0,0.0,42.0,42.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,57.0,3.0,0.0,0.0,45.0,0.0,45.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,192.0,192.0,0.0,51.0,60.0,0.0,141.0,57.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,192.0,57.0,0.0
7,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,192.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,63.0,0.0,42.0,39.0,0.0,78.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,141.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,33.0,192.0,0.0,0.0,0.0,66.0,0.0,9.0,33.0,0.0,0.0,30.0,0.0,3.0,48.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0
8,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,192.0,192.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,6.0,0.0,63.0,0.0,12.0,0.0,0.0,12.0,0.0,192.0,0.0,42.0,0.0,0.0,0.0,0.0,12.0,51.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,15.0,132.0,0.0,3.0,0.0,0.0,192.0,192.0,6.0,0.0,66.0,0.0,33.0,0.0,0.0,0.0,0.0,75.0,0.0,48.0,0.0,192.0,0.0,0.0,57.0,0.0,0.0,15.0,3.0
9,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,192.0,192.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,192.0,63.0,42.0,0.0,90.0,0.0,57.0,0.0,0.0,0.0,42.0,0.0,0.0,33.0,0.0,0.0,57.0,9.0,141.0,9.0,18.0,3.0,69.0,21.0,15.0,0.0,0.0,42.0,0.0,0.0,192.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,27.0,0.0,0.0,141.0,0.0,192.0,0.0,0.0
